,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,117.21,137.95,155.46,173.49,179.05,195.55,217.55,245.45,242.2,268.74,290.26,327.97,335.48,405.21,437.63,467.87,472.49,519.85,563.31,595.73,595.42,608.32,654.42,552.55,523.03,540.57,605.43,648.48,667.56,707.32,748.7,824.46,877.07,"1,052","1,177","1,276","1,351","1,459","1,509","1,540"
Revenue Growth (YoY),91.05%,65.24%,52.98%,51.17%,52.76%,41.76%,39.94%,41.48%,35.27%,37.43%,33.42%,33.62%,38.51%,50.78%,50.77%,42.66%,40.84%,28.29%,28.72%,27.33%,26.02%,17.02%,16.17%,-7.25%,-12.16%,-11.14%,-7.49%,17.36%,27.63%,30.85%,23.66%,27.14%,31.38%,48.72%,57.18%,54.71%,54.08%,38.70%,28.27%,20.77%
Cost of Revenue,35.89,44.57,54.51,57.05,61.29,67.66,75.8,89.28,87.11,97.29,103.84,117.81,121.27,145.43,157.02,160.7,169.57,185.96,201.73,220.73,214.85,218.13,237.14,196.24,184.78,196.48,220.47,233.9,242.29,253.14,270.08,301.75,323.22,408.63,466.82,506.95,546.84,574.8,567.04,541.21
Gross Profit,81.31,93.38,100.96,116.44,117.75,127.89,141.75,156.17,155.09,171.45,186.42,210.16,214.21,259.78,280.62,307.17,302.92,333.88,361.58,374.99,380.57,390.19,417.27,356.3,338.25,344.09,384.96,414.58,425.27,454.18,478.62,522.71,553.85,643.27,709.98,768.61,804.51,884.13,942.42,999.23
"Selling, General & Admin",25.89,27.84,30.85,33.09,38.66,45.08,51.7,49.36,42.84,49.27,52.75,61.26,59.18,61.95,60.18,60.6,61.82,64.61,63.22,62.91,66.56,69.06,69.94,70.25,75.44,65.56,68.52,86.1,86.49,91.52,92.23,99.05,103.85,102.25,104.83,109.26,118.52,124.39,127.37,147.83
Research & Development,33.45,34.89,36.23,44.34,43.34,49.95,58.75,57.41,62.52,69.02,70.65,71.4,81.61,81.19,79.61,107.18,102.36,104.08,117.59,118.44,119.67,114.3,118.73,110.06,113.15,111.54,128.05,133.85,132.49,143.29,153.09,157.88,172.01,178.16,187.81,190.42,201.41,229.68,212.35,211.48
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,59.33,62.73,67.08,77.44,82,95.03,110.45,106.77,105.36,118.29,123.4,132.66,140.79,143.14,139.79,167.78,164.18,573.69,180.81,181.35,186.23,183.35,188.67,180.31,188.59,177.1,196.57,219.95,218.98,234.81,245.32,256.93,275.86,280.41,292.63,299.69,319.93,354.07,339.72,359.31
Operating Income,21.98,30.66,33.87,39,35.76,32.86,31.3,49.4,49.74,53.16,63.02,77.5,73.42,116.63,140.83,139.39,138.74,-239.8,180.77,193.64,194.34,206.84,228.61,175.99,149.66,166.99,188.4,194.64,206.29,219.37,233.29,265.79,277.99,362.85,417.35,468.92,484.58,530.06,602.7,639.91
Interest Expense / Income,2.54,2.2,0.76,0.77,0.82,0.83,0.75,0.75,0.75,0.73,0.74,0.92,0.72,0.62,0.7,-2.04,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Expense / Income,5.96,4.17,1.51,2.86,0.93,-0.03,0.38,0.78,-0.01,-0.13,-0.34,-0.27,-0.76,-0.89,-1.95,-0.13,-4.75,2.09,-8.53,-4.75,-12.22,-13.71,-19.07,-11.07,-12.16,-8.26,-13.22,-5.54,-1.58,-1.72,-1.35,-1.5,-31.48,0.53,-6.82,-16.93,-12.15,-56.34,-41.82,-54.48
Pretax Income,13.48,24.29,31.61,35.38,34.01,32.06,30.17,47.87,49,52.56,62.63,76.84,73.46,116.9,142.09,141.56,142.81,-241.89,189.3,198.39,206.56,220.55,247.68,187.06,161.82,175.25,201.62,200.18,207.87,221.08,234.64,267.29,309.47,362.32,424.16,485.85,496.72,586.4,644.51,694.39
Income Tax,7.12,10.07,10.42,7.05,9.97,8.45,1.87,4.62,14.08,13.94,11.67,18.35,-9.23,14.45,8.55,37.8,-1.64,-86.7,20.87,28.17,5.65,31.4,38.88,-73.52,23.39,30.45,33.24,17.22,27.5,24.2,10.34,27.99,37.21,63.22,70.17,58.76,60.25,94.52,99.18,80.76
Net Income,6.36,14.21,21.19,28.33,24.03,23.61,28.3,43.25,34.92,38.62,50.96,58.49,82.69,102.45,133.54,103.76,144.45,-155.19,168.44,170.22,200.91,189.15,208.8,260.58,138.43,144.79,168.38,182.96,180.37,196.89,224.31,239.3,272.26,299.1,354,427.09,436.47,491.89,545.33,613.64
Net Income Growth,103.45%,187.23%,262.88%,310.44%,277.74%,66.11%,33.59%,52.65%,45.31%,63.58%,80.07%,35.23%,136.80%,165.31%,162.04%,77.39%,74.68%,-,26.13%,64.06%,39.09%,-,23.96%,53.09%,-31.10%,-23.45%,-19.36%,-29.79%,30.29%,35.98%,33.22%,30.79%,50.95%,51.91%,57.82%,78.48%,60.32%,64.46%,54.05%,43.68%
Shares Outstanding (Basic),116,154,250,194,259,262,267,268,271,273,276,280,284,288,290,293,296,298,300,302,304,306,306,305,305,303,304,303,305,306,307,308,308,307,305,306,307,309,310,312
Shares Outstanding (Diluted),135,176,279,218,283,285,288,288,289,291,294,298,310,315,317,321,323,298,324,323,325,325,323,321,320,317,317,317,318,319,320,320,320,317,314,316,316,316,318,319
Shares Change,20.58%,50.61%,129.31%,68.07%,109.14%,61.64%,3.08%,31.80%,2.11%,2.25%,2.18%,3.48%,7.34%,8.16%,7.99%,7.88%,4.13%,-5.40%,2.14%,0.65%,0.59%,9.17%,-0.33%,-0.79%,-1.55%,-2.50%,-1.78%,-1.12%,-0.40%,0.52%,0.75%,0.89%,0.36%,-0.71%,-1.64%,-1.38%,-1.27%,-0.03%,1.03%,1.03%
EPS (Basic),0.06,0.09,0.09,0.12,0.09,0.09,0.10,0.16,0.13,0.14,0.18,0.21,0.29,0.35,0.46,0.35,0.49,-0.52,0.56,0.57,0.66,0.62,0.68,0.86,0.46,0.48,0.56,0.60,0.59,0.64,0.73,0.78,0.88,0.98,1.16,1.39,1.42,1.59,1.76,1.97
EPS (Diluted),0.05,0.09,0.07,0.11,0.09,0.08,0.10,0.15,0.12,0.13,0.17,0.20,0.27,0.33,0.42,0.32,0.45,-0.52,0.52,0.53,0.62,0.58,0.65,0.81,0.43,0.46,0.53,0.58,0.57,0.62,0.70,0.74,0.85,0.94,1.13,1.35,1.38,1.55,1.72,1.92
EPS Growth,66.67%,88.89%,50.00%,92.98%,70.00%,-2.35%,30.67%,36.36%,41.18%,60.24%,75.51%,32.00%,123.33%,144.36%,144.19%,63.13%,67.16%,-,23.81%,63.16%,37.95%,-,24.42%,54.65%,-30.10%,-21.44%,-18.08%,-28.83%,31.94%,35.37%,32.08%,27.59%,49.12%,51.61%,61.43%,82.43%,62.35%,64.89%,52.21%,42.22%
Free Cash Flow,14.59,40.78,32.55,30.83,15.63,48.97,5.44,147.75,68.5,60.76,-37.01,60.63,158.22,74.34,203.24,180.54,189.21,123.85,-123.37,289.6,164.86,192.98,264.72,324.73,191.74,136.15,212.6,179.24,249.58,258.9,226.69,215.96,202.26,92.23,123.67,30.01,368.85,422.51,687.77,520.45
Free Cash Flow Per Share,0.13,0.27,0.13,0.16,0.06,0.19,0.02,0.55,0.25,0.22,-0.13,0.22,0.56,0.26,0.70,0.62,0.64,0.42,-0.41,0.96,0.54,0.63,0.87,1.06,0.63,0.45,0.70,0.59,0.82,0.85,0.74,0.70,0.66,0.30,0.41,0.10,1.20,1.37,2.22,1.67
Gross Margin,69.38%,67.69%,64.94%,67.12%,65.77%,65.40%,65.16%,63.63%,64.03%,63.80%,64.22%,64.08%,63.85%,64.11%,64.12%,65.65%,64.11%,64.23%,64.19%,62.95%,63.92%,64.14%,63.76%,64.48%,64.67%,63.65%,63.58%,63.93%,63.71%,64.21%,63.93%,63.40%,63.15%,61.15%,60.33%,60.26%,59.53%,60.60%,62.43%,64.87%
Operating Margin,18.75%,22.22%,21.79%,22.48%,19.97%,16.80%,14.39%,20.13%,20.54%,19.78%,21.71%,23.63%,21.88%,28.78%,32.18%,29.79%,29.36%,-46.13%,32.09%,32.51%,32.64%,34.00%,34.93%,31.85%,28.61%,30.89%,31.12%,30.01%,30.90%,31.01%,31.16%,32.24%,31.70%,34.50%,35.46%,36.76%,35.86%,36.33%,39.93%,41.54%
Profit Margin,5.43%,10.30%,13.63%,16.33%,13.42%,12.07%,13.01%,17.62%,14.42%,14.37%,17.56%,17.83%,24.65%,25.28%,30.51%,22.18%,30.57%,-29.85%,29.90%,28.57%,33.74%,31.09%,31.91%,47.16%,26.47%,26.79%,27.81%,28.21%,27.02%,27.84%,29.96%,29.02%,31.04%,28.43%,30.08%,33.48%,32.30%,33.72%,36.13%,39.84%
Free Cash Flow Margin,12.44%,29.56%,20.94%,17.77%,8.73%,25.04%,2.50%,60.20%,28.28%,22.61%,-12.75%,18.49%,47.16%,18.35%,46.44%,38.59%,40.04%,23.82%,-21.90%,48.61%,27.69%,31.72%,40.45%,58.77%,36.66%,25.19%,35.12%,27.64%,37.39%,36.60%,30.28%,26.19%,23.06%,8.77%,10.51%,2.35%,27.30%,28.96%,45.56%,33.79%
Effective Tax Rate,52.80%,41.48%,32.97%,19.92%,29.33%,26.35%,6.19%,9.65%,28.73%,26.52%,18.63%,23.88%,-12.57%,12.36%,6.01%,26.70%,-1.15%,-,11.02%,14.20%,2.73%,14.24%,15.70%,-39.30%,14.45%,17.38%,16.49%,8.60%,13.23%,10.94%,4.40%,10.47%,12.02%,17.45%,16.54%,12.09%,12.13%,16.12%,15.39%,11.63%
EBITDA,18.31,28.92,35.02,38.8,37.72,36.24,34.4,52.56,54.53,58.17,68.51,82.7,79.12,122.62,148.11,144.81,149.19,-236.26,196.42,207.62,218.61,233.21,259.92,199.14,176.1,190.36,216.81,207.73,224.77,237.83,251.6,284.13,327.09,381.87,446,508.19,522.26,609.24,665.98,713.41
