,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,6.36,14.21,21.19,28.33,24.03,23.61,28.3,43.25,34.92,38.62,50.96,58.49,82.69,102.45,133.54,103.76,144.45,-155.19,168.44,170.22,200.91,189.15,208.8,260.58,138.43,144.79,168.38,182.96,180.37,196.89,224.31,239.3,272.26,299.1,354,427.09,436.47,491.89,545.33,613.64
Depreciation & Amortization,2.29,2.43,2.65,2.66,2.89,3.35,3.48,3.95,4.78,4.88,5.15,4.94,4.94,5.09,5.32,5.29,5.7,5.63,7.11,9.23,12.05,12.66,12.24,12.07,14.28,15.11,15.19,7.55,16.9,16.74,16.96,16.84,17.62,19.55,21.83,22.34,25.54,22.84,21.47,19.02
Share-Based Compensation,4.47,6.56,7.7,-8.55,-1.73,-1.2,2.87,45.36,13.36,14.23,15.12,16.32,16.44,18.4,20.15,20.44,20.85,22.48,23.25,24.62,24.29,24.3,26.26,26.44,27.56,32.92,36.47,40.1,37.55,44.94,53.14,51.24,50.28,50.22,65.48,64.95,62.88,67.13,85.39,81.36
Other Operating Activities,4.57,23.06,3.22,10.73,-4.43,26.84,-24,61.21,24.07,7.14,-104.49,-14.19,58.79,-46.72,46.85,54.19,24.54,257.66,-317.63,91.75,-67.16,-29.73,22.1,28.07,14.58,-54.61,-4.91,-43.68,19.86,4.79,-21.82,-82.15,-123.02,-267.78,-307.2,-473.91,-150.41,-147.77,46.79,-187.55
Operating Cash Flow,17.69,46.26,34.76,33.17,20.77,52.61,10.65,153.76,77.13,64.87,-33.27,65.57,162.86,79.23,205.87,183.66,195.54,130.58,-118.83,295.82,170.1,196.38,269.4,327.16,194.85,138.22,215.13,186.92,254.68,263.37,272.58,225.24,217.14,101.1,134.11,40.47,374.48,434.09,698.98,526.46
Operating Cash Flow Growth,948.55%,555.11%,9.07%,-,17.40%,13.73%,-69.36%,363.54%,271.40%,23.31%,-,-57.36%,111.16%,22.14%,-,180.12%,20.07%,64.81%,-,61.07%,-13.01%,50.39%,-,10.59%,14.55%,-29.62%,-20.14%,-42.86%,30.71%,90.55%,26.71%,20.50%,-14.74%,-61.61%,-50.80%,-82.03%,72.46%,329.38%,421.22%,1200.78%
Capital Expenditures,-3.1,-5.48,-2.21,-2.35,-5.14,-3.63,-5.21,-6.02,-8.63,-4.11,-3.75,-4.94,-4.65,-4.89,-2.63,-3.12,-6.34,-6.74,-4.54,-6.22,-5.24,-3.4,-4.68,-2.43,-3.11,-2.07,-2.52,-7.68,-5.1,-4.47,-45.89,-9.28,-14.88,-8.87,-10.44,-10.46,-5.63,-11.58,-11.21,-6.01
Acquisitions,0,0,0,0,0,0,0,0,0,-2.5,0,2.5,0,0,0,0,0,0,-95.64,-1.18,0,0,-1.37,0,-66.23,-0.09,0,-161.1,0.02,-4.68,5.96,0,-37.61,-107.48,0,0,0,1.8,0,0
Change in Investments,0,0,-15,-187.02,0,0,58.2,150,-51.64,-241.3,-7.63,-3.79,2.98,-5.12,-184.79,-192.11,-177.53,-304.37,13.7,-166.26,-29.98,33.11,-8.49,-261.6,-260.15,-101.12,104.81,-109.54,-212.87,-208.98,-385.36,-54.92,-20.13,361.92,136.63,-72.37,-16.12,-93.12,-214.63,-330.95
Other Investing Activities,-,4.04,-4.45,-33.8,-0.67,-0.04,-4.08,0.74,-,-,-,-,-,-,-,3,-,-2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
