,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"19,778","20,617","20,501","21,071","20,908","20,801","20,955","21,163","21,951","21,973","22,188","21,276","21,599","21,981","21,688","20,763","21,151","21,553","21,941","20,980","21,609","21,584","22,010","19,860","17,545","17,867","18,862","17,925","18,063","20,270","18,834","20,856","17,592","17,028","19,505","19,660","20,729","20,533","20,857","20,478"
Revenue Growth (YoY),-6.47%,-2.64%,2.63%,5.30%,5.71%,0.89%,2.21%,0.44%,4.99%,5.63%,5.88%,0.53%,-1.60%,0.04%,-2.25%,-2.41%,-2.07%,-1.95%,1.17%,1.05%,2.17%,0.14%,0.31%,-5.34%,-18.81%,-17.22%,-14.30%,-9.74%,2.95%,13.45%,-0.15%,16.35%,-2.61%,-15.99%,3.56%,-5.73%,17.83%,20.58%,6.93%,4.16%
Cost of Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,902",0,"2,028",0
Gross Profit,"19,778","20,617","20,501","21,071","20,908","20,801","20,955","21,163","21,951","21,973","22,188","21,276","21,599","21,981","21,688","20,763","21,151","21,553","21,941","20,980","21,609","21,584","22,010","19,860","17,545","17,867","18,862","17,925","18,063","20,270","18,834","20,856","17,592","17,028","19,505","19,660","18,827","20,533","18,829","20,478"
Selling & Marketing,118,187,153,195,118,169,135,184,134,166,117,178,127,150,137,200,153,227,223,254,237,329,266,244,181,137,144,138,90,132,153,225,99,102,126,178,154,184,215,259
General & Administrative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,737","1,789","1,606","1,676","1,760","1,664","1,388","1,450","1,417","1,468","1,286","1,310","1,235","1,357","1,229","1,304","1,310","1,242"
Operating Expenses,"11,948","12,194","12,248","12,675","12,507","12,469","12,399","12,674","13,028","12,866","13,268","13,259","13,792","13,541","14,351","16,928","15,042","13,982","13,763","13,371","13,916","13,449","15,199","15,696","13,048","14,581","15,236","14,873","13,989","13,378","13,307","13,116","13,851","12,862","14,306","16,194","13,676","12,987","13,113","15,786"
Operating Income,"8,936","9,229","9,168","8,880","8,723","9,083","9,329","8,725","8,624","8,776","8,864","8,216","8,480","8,754","7,383","8,899","7,290","7,681","8,198","7,537","7,035","7,803","7,819","3,499","1,120","-5,769","4,043","4,647","5,604","8,222","6,931","8,094","4,669","3,598","4,476","2,493","5,846","5,833","6,547","3,410"
Interest Income,"11,612","11,793","11,964","12,183","11,963","12,226","12,445","12,643","12,972","13,146","13,487","14,058","14,226","14,715","15,058","14,958","15,347","16,015","16,364","16,921","17,003","16,986","16,499","15,595","14,727","11,801","9,368","10,470","10,036","9,693","9,834","10,121","10,181","11,556","14,494","17,793","19,356","20,830","22,093",0
Interest Expense,997,"1,002","1,023","1,003",977,956,988,"1,055","1,305","1,413","1,535","1,656","1,926","2,232","2,582","2,645","3,109","3,474","3,792","4,277","4,692","4,891","4,874","4,395","3,415","1,921","1,432","1,195","1,238",893,925,859,960,"1,358","2,396","4,360","6,020","7,667","8,988",0
