,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"4,767","5,025","4,591","5,082","5,715","5,240","5,584","6,239","6,669","6,884","6,719","6,934","7,227","8,066","7,960","9,033","9,345","10,076","12,355","9,780","10,707","10,339","11,240","11,207","11,910","14,100","12,461","12,362","11,542","12,146","12,143","12,364","14,350","13,117","13,288","12,807","11,001","12,194","11,023","11,901","12,568"
Market Cap Growth,19.71%,23.82%,4.22%,0.28%,19.90%,4.28%,21.63%,22.78%,16.69%,31.37%,20.32%,11.13%,8.37%,17.16%,18.47%,30.28%,29.30%,24.93%,55.21%,8.26%,14.58%,2.61%,-9.03%,14.60%,11.23%,36.37%,10.87%,10.31%,-3.09%,-13.86%,-2.56%,0.01%,24.33%,7.99%,9.43%,3.58%,-23.34%,-7.03%,-17.04%,-7.08%,-
Enterprise Value,"4,730","4,964","4,563","5,111","5,740","5,145","5,501","6,284","6,716","6,814","6,634","6,920","7,234","8,001","7,856","9,076","9,392","10,045","12,240","9,754","10,707","10,245","11,143","11,135","11,856","13,887","12,266","12,215","11,673","12,195","12,164","12,575","14,535","13,183","13,501","13,056","11,350","12,457","11,237","12,129","12,797"
PE Ratio,27.58,26.91,24.22,26.05,28.13,24.81,25.79,28.11,29.62,27.66,25.87,26.75,27.24,35.14,33.99,26.84,27.04,27.60,32.37,33.89,38.42,38.03,40.47,39.78,40.19,47.53,41.74,41.43,39.00,39.00,37.67,35.73,39.93,36.14,36.17,36.34,31.50,33.26,30.47,31.91,33.75
PS Ratio,4.20,4.28,3.84,4.17,4.62,4.17,4.38,4.81,5.05,5.08,4.88,4.97,5.11,5.81,5.67,6.39,6.52,6.85,8.23,6.39,6.96,6.66,7.03,6.87,7.09,8.31,7.28,7.21,6.72,6.91,6.77,6.63,7.51,6.75,6.70,6.42,5.43,5.87,5.20,5.51,5.82
PB Ratio,4.28,5.19,4.54,5.51,5.98,5.29,5.85,6.84,7.03,6.91,6.91,7.14,7.14,7.82,7.67,7.70,7.64,7.62,9.03,7.03,7.51,7.24,7.61,7.54,7.87,9.10,8.07,8.00,8.78,9.21,8.70,9.72,10.80,9.49,9.09,8.48,7.15,7.58,6.64,6.90,7.29
P/FCF Ratio,22.83,21.13,21.63,22.58,23.55,22.92,21.08,27.41,29.97,33.63,30.59,29.33,33.50,35.58,34.03,36.95,34.39,36.55,46.96,36.38,43.32,38.79,44.61,38.94,38.85,40.19,35.82,35.72,32.36,38.32,40.51,41.36,44.07,40.76,37.87,41.25,51.55,59.72,49.69,49.03,51.78
P/OCF Ratio,14.98,14.71,13.62,15.07,15.76,14.02,13.70,15.83,16.73,18.79,18.01,18.10,20.19,22.57,21.95,24.39,23.76,24.45,29.41,22.89,26.08,23.98,27.59,24.68,25.12,27.62,24.83,25.26,23.07,26.28,26.73,26.56,28.86,25.99,24.84,25.72,26.81,31.96,27.43,27.71,29.26
Debt / Equity Ratio,0.01,0.01,0.01,0.09,0.08,0.05,0.00,0.11,0.11,0.00,-,0.05,0.05,0.05,-,0.09,0.09,-,-,-,0.02,-,-,-,0.04,0.00,0.00,0.00,0.15,0.08,0.05,0.19,0.17,0.08,0.17,0.18,0.24,0.17,0.15,0.15,0.15
Quick Ratio,0.76,0.66,0.51,0.49,0.66,0.89,0.58,0.61,0.69,0.73,0.61,0.64,0.68,0.83,0.67,0.63,0.78,0.73,0.75,0.62,0.68,0.86,0.84,0.81,1.08,1.04,1.03,1.03,0.92,0.69,0.69,0.71,0.82,0.73,0.59,0.67,0.83,0.71,0.68,0.74,0.74
