,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"47,049","45,453","49,762","51,199","48,285","48,644","51,368","58,989","51,942","52,163","54,254","58,843","58,158","65,145","57,481","60,472","58,963","50,458","68,562","78,156","28,206","81,000","73,646","75,898","96,679","-9,010","96,925","94,606","103,804","70,299","96,508","75,504","112,434","68,865","9,282","63,439","92,628","120,151","125,564","63,432"
Revenue Growth (YoY),0.66%,3.62%,11.34%,10.01%,2.63%,7.02%,3.23%,15.22%,7.57%,7.23%,5.62%,-0.25%,11.97%,24.89%,5.95%,2.77%,1.38%,-22.55%,19.28%,29.24%,-52.16%,60.53%,7.42%,-2.89%,242.76%,-,31.61%,24.65%,7.37%,-,-0.43%,-20.19%,8.31%,-2.04%,-90.38%,-15.98%,-17.62%,74.47%,1252.77%,-0.01%
Cost of Revenue,"35,512","34,808","36,633","40,248","37,856","36,679","40,775","39,922","39,675","40,659","41,852","43,076","40,970","54,113","45,709","49,418","45,191","45,950","47,469","48,787","51,022","47,445","49,015","49,522","52,436","47,995","43,879","49,279","50,777","49,969","53,250","55,870","56,226","55,806","58,418","61,632","61,687","68,396","73,197","73,184"
Gross Profit,"11,537","10,645","13,129","10,951","10,429","11,965","10,593","19,067","12,267","11,504","12,402","15,767","17,188","11,032","11,772","11,054","13,772","4,508","21,093","29,369","-22,816","33,555","24,631","26,376","44,243","-57,005","53,046","45,327","53,027","20,330","43,258","19,634","56,208","13,059","-49,136","1,807","30,941","51,755","52,367","-9,752"
"Selling, General & Admin","3,587","3,265","3,389","3,384","3,732","3,443","3,780","4,130","3,956","4,115","4,509","4,424","4,925","4,558","4,489","4,496","5,646","4,708","4,232","4,494","4,422","4,432","4,829","4,384","5,581","4,471","4,652","5,181","5,505","3,910","5,045","4,889","4,999","4,251","3,762","4,068","7,425","5,602","5,005","5,120"
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,"2,589",0,0,0,"3,231",749,"1,133","1,094","1,301",653,"1,175","1,162","1,108",849,"11,726","1,506","1,386","1,093","1,563","1,582","1,377","1,156","1,527","1,320",981,871,"1,189","1,089"
Operating Expenses,"3,587","3,265","3,389","3,384","3,732","3,443","3,780","4,130","3,956","4,115","4,509","4,424","7,514","4,558","4,489","4,496","8,877","5,457","5,365","5,588","5,723","5,085","6,004","5,546","6,689","5,320","16,378","6,687","6,891","5,003","6,608","6,471","6,376","5,407","5,289","5,388","8,406","6,473","6,194","6,209"
Operating Income,"7,950","7,380","9,740","7,567","6,697","8,522","6,813","14,937","8,311","7,389","7,893","11,343","9,674","6,474","7,283","6,558","4,895",-949,"15,728","23,781","-28,539","28,470","18,627","20,830","37,554","-62,325","36,668","38,640","46,136","15,327","36,650","13,163","49,832","7,652","-54,425","-3,581","22,535","45,282","46,173","-15,961"
Interest Expense / Income,718,782,824,817,830,875,967,865,808,"1,173",727,"1,043",798,"1,067","1,500","1,233",586,975,957,950,971,991,992,985,993,"1,024","1,002","1,000","1,057","1,050","1,076","1,056",990,"1,034","1,087","1,092","1,139","1,218","1,249","1,260"
Other Expense / Income,73,68,63,104,89,69,94,99,191,-172,-125,-90,-369,-202,-253,-169,"-1,977",-334,-261,-149,"3,212",-97,-24,-511,-169,-251,369,-14,-29,-122,184,-77,141,-214,175,-315,-658,-435,-224,-62
Pretax Income,"7,159","6,530","8,853","6,646","5,778","7,578","5,752","13,973","7,312","6,388","7,291","10,390","9,245","5,609","6,036","5,494","6,286","-1,590","15,032","22,980","-32,722","27,576","17,659","20,356","36,730","-63,098","35,297","37,654","45,108","14,399","35,390","12,184","48,701","6,832","-55,687","-4,358","22,054","44,499","45,148","-17,159"
Income Tax,"2,169","1,825","2,458","2,029","1,623","2,414","1,739","4,545","1,834",799,"2,290","3,192","2,959","1,549","1,774","1,427","-26,265",-452,"3,021","4,440","-7,330","5,915","3,586","3,832","7,571","-13,352","9,002","7,517","9,273","2,688","7,296","1,840","9,055","1,252","-12,066","-1,560","3,890","8,995","9,236","-4,392"
Net Income,"4,990","4,705","6,395","4,617","4,155","5,164","4,013","9,428","5,478","5,589","5,001","7,198","6,286","4,060","4,262","4,067","32,551","-1,138","12,011","18,540","-25,392","21,661","14,073","16,524","29,159","-49,746","26,295","30,137","35,835","11,711","28,094","10,344","39,646","5,580","-43,621","-2,798","18,164","35,504","35,912","-12,767"
Net Income Growth,9.65%,-3.82%,40.83%,-8.63%,-16.73%,9.76%,-37.25%,104.20%,31.84%,8.23%,24.62%,-23.65%,14.75%,-27.36%,-14.78%,-43.50%,417.83%,-,181.82%,355.86%,-,-,17.17%,-10.87%,-,-,86.85%,82.38%,22.90%,-,6.84%,-65.68%,10.63%,-52.35%,-,-,-54.18%,536.27%,-,-
