,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,213.3,175.8,49.5,113,75.2,134.3,99.9,102.5,32.4,33.4,42,55,67.8,33.2,36,63.9,83.3,62.6,61.3,81.9,70.5,68,72.5,55.6,47.1,281.6,269.7,406.4,38.2,23.2,34,40.1,29,39,119.4,81.4,143.4,132.2,181.6,157.5
Cash & Cash Equivalents,213.3,175.8,49.5,113,75.2,134.3,99.9,102.5,32.4,33.4,42,55,67.8,33.2,36,63.9,83.3,62.6,61.3,81.9,70.5,68,72.5,55.6,47.1,281.6,269.7,406.4,38.2,23.2,34,40.1,29,39,119.4,81.4,143.4,132.2,181.6,157.5
Cash Growth,215.53%,35.13%,-48.81%,16.14%,-64.74%,-23.61%,101.82%,-9.29%,-56.91%,-75.13%,-57.96%,-46.34%,109.26%,-0.60%,-14.29%,16.18%,22.86%,88.55%,70.28%,28.17%,-15.37%,8.63%,18.27%,-32.11%,-33.19%,314.12%,272.00%,630.94%,-18.90%,-91.76%,-87.39%,-90.13%,-24.08%,68.10%,251.18%,102.99%,394.48%,238.97%,52.09%,93.49%
Receivables,890.7,873.2,932.8,955.2,930.4,930.4,969.4,988.8,962.9,935,990.6,"1,017",994.8,"1,017","1,074","1,127","1,106","1,052","1,112","1,156","1,103","1,074","1,147","1,163","1,126","1,095","1,067","1,097","1,091","1,095","1,164","1,265","1,271","1,306","1,655","1,699","1,677","1,686","1,740","1,830"
Other Current Assets,317.9,257.9,242.8,292.7,385.4,279,271.6,353,235,214.9,226.8,229.9,221.9,183.8,182.4,205.9,247.6,239.2,195.9,254.2,391.2,302.9,254.6,255.4,433,377,232.6,270.7,392.3,324.5,283,264.3,410.4,350.7,366.5,419.3,536.5,422.8,340.1,361.2
Total Current Assets,"1,422","1,307","1,225","1,361","1,391","1,344","1,341","1,444","1,230","1,183","1,259","1,302","1,285","1,234","1,293","1,397","1,437","1,354","1,369","1,492","1,564","1,445","1,474","1,474","1,606","1,754","1,569","1,774","1,522","1,443","1,481","1,569","1,711","1,696","2,141","2,199","2,357","2,241","2,262","2,348"
"Property, Plant & Equipment","7,037","7,053","7,127","7,149","7,165","7,447","7,539","7,553","7,553","7,612","7,634","7,616","7,589","7,593","7,690","7,750","7,777","7,783","7,864","7,914","8,020","7,990","8,094","8,258","8,384","8,442","8,499","8,528","8,726","8,679","8,816","8,939","9,232","9,191","10,396","10,440","10,744","10,659","10,562","10,701"
Long-Term Investments,169.7,161.7,178.1,133.5,115.6,112.7,110.6,107.2,100.3,95.7,96.8,85.6,90.5,90.8,93.3,96.4,141.1,116.3,116.2,99.1,108.1,115.1,119.2,121.3,179.4,117.7,142.6,145.2,149.1,134.6,151,155.6,139,117.2,121.5,121.7,127.6,132.7,149.6,153.3
Goodwill and Intangibles,"11,040","11,029","11,044","11,040","11,130","11,385","11,375","11,387","11,392","11,380","11,369","11,365","11,346","11,357","11,366","11,386","11,457","11,450","11,461","11,488","11,507","11,547","11,624","11,775","11,767","11,798","11,800","11,840","12,220","12,229","12,686","12,964","13,086","13,091","14,565","14,594","14,799","14,978","15,785","15,738"
Other Long-Term Assets,280.9,291.7,301.6,303,292.3,305.4,301.3,300.2,260.6,268,286.1,294,320.5,320.5,319.2,319.7,335.2,404.9,393.9,408.9,417.8,685.9,686.4,701.7,747.6,797.8,815.6,823.5,817.4,767,788.3,800.6,787.6,785.3,990,"1,047","1,026","1,071","1,065","1,102"
Total Long-Term Assets,"18,527","18,536","18,651","18,626","18,703","19,250","19,326","19,348","19,306","19,356","19,386","19,360","19,345","19,361","19,468","19,552","19,710","19,755","19,834","19,910","20,053","20,337","20,523","20,855","21,078","21,155","21,258","21,336","21,912","21,810","22,441","22,860","23,244","23,184","26,072","26,202","26,696","26,840","27,562","27,694"
Total Assets,"19,949","19,843","19,876","19,987","20,094","20,594","20,667","20,792","20,536","20,539","20,645","20,662","20,630","20,596","20,761","20,949","21,147","21,109","21,204","21,402","21,617","21,782","21,997","22,329","22,684","22,909","22,826","23,110","23,434","23,253","23,922","24,429","24,955","24,880","28,213","28,401","29,053","29,081","29,823","30,043"
