,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"2,142","2,077","2,229","2,268","2,229","2,169","2,311","2,344","2,290","2,249","2,351","2,409","2,379","2,393","2,527","2,562","2,560","2,428","2,518","2,566","2,530","2,471","2,605","2,647","2,577","2,554","2,454","2,572","2,573","2,596","2,812","2,934","2,953","2,970","3,414","3,598","3,530","3,581","3,726","3,826"
Revenue Growth (YoY),5.58%,3.93%,5.56%,4.73%,4.09%,4.44%,3.69%,3.36%,2.74%,3.65%,1.70%,2.79%,3.89%,6.41%,7.49%,6.34%,7.60%,1.45%,-0.35%,0.14%,-1.17%,1.78%,3.48%,3.16%,1.85%,3.37%,-5.79%,-2.83%,-0.14%,1.64%,14.58%,14.07%,14.75%,14.42%,21.38%,22.63%,19.54%,20.57%,9.15%,6.34%
Cost of Revenue,"1,284","1,325","1,377","1,401","1,540","1,304","1,420","1,390","1,404","1,381","1,441","1,477","1,465","1,484","1,557","1,580","1,593","1,470","1,577","1,577","1,526","1,506","1,617","1,631","1,544","1,550","1,468","1,535","1,547","1,534","1,650","1,744","1,810","1,764","2,066","2,194","2,185","2,170","2,224","2,284"
Gross Profit,857.5,752.5,852.3,866.8,688.7,865.1,891,953.8,886.5,867.2,910,932.6,913.9,908.7,969.3,981.9,967,957.7,940.6,988.3,"1,004",964.5,988.3,"1,016","1,033","1,004",986.5,"1,037","1,026","1,062","1,162","1,190","1,143","1,207","1,348","1,404","1,345","1,412","1,502","1,542"
"Selling, General & Admin",209.5,213.8,221,229,255.1,239.2,236.2,244.1,263.6,241.2,243.5,235.4,249.7,253.5,262.9,266.7,274.2,261.2,252.9,260.9,284.5,266.4,264.5,275.4,285.6,277.1,262.1,256.1,257.7,265.4,315.8,299,315.5,307.8,390.2,361,392.1,379.2,396,402.1
Other Operating Expenses,244.6,231.6,252.6,255.5,266.7,253.1,264.7,267.2,268.3,281.2,284.4,278,273.4,267,280.7,266.6,284.2,291.3,278.4,286,236.6,275.3,286.4,270.6,283.1,293.7,326.4,330.8,335.2,302.5,328.7,327.6,327,339.7,372.7,378.6,371.7,385.8,398.9,410.4
Operating Expenses,454.1,445.4,473.6,484.5,521.8,492.3,500.9,511.3,531.9,522.4,527.9,513.4,523.1,520.5,543.6,533.3,558.4,552.5,531.3,546.9,521.1,541.7,550.9,546,568.7,570.8,588.5,586.9,592.9,567.9,644.5,626.6,642.5,647.5,762.9,739.6,763.8,765,794.9,812.5
Operating Income,403.4,307.1,378.7,382.3,166.9,372.8,390.1,442.5,354.6,344.8,382.1,419.2,390.8,388.2,425.7,448.6,408.6,405.2,409.3,441.4,483.3,422.8,437.4,469.5,464,433.1,398,449.8,433.1,494.2,517.6,563.3,500.6,559,585,664,581.4,646.6,706.6,729.1
Interest Expense / Income,90.2,87,86.9,87,87.9,88.6,91.5,91.8,92.9,92.7,92.2,96.3,90,89.4,89.5,90,92.9,94.8,96.5,96,96.5,100.4,98.5,98,95.1,96.7,91.8,88.9,78.2,78.4,78.4,78.1,79.7,83.5,94,105.2,112.9,126.7,124.4,127.6
Other Expense / Income,-0.1,-,1.1,-0.1,0.2,-0.2,-0.1,0.1,-,-0.3,-1.6,196.1,6.2,2.6,3.3,2,20.1,-,1,4.6,29.7,10.3,9.7,1.7,84.7,14.3,6.9,42.4,154.5,16.2,12.7,15,144,3.2,12.8,51,95.3,-2.2,2.2,-4.7
Pretax Income,313.3,220.1,290.7,295.4,78.8,284.4,298.7,350.6,261.7,252.4,291.5,126.8,294.6,296.2,332.9,356.6,295.6,310.4,311.8,340.8,357.1,312.1,329.2,369.8,284.2,322.1,299.3,318.5,200.4,399.6,426.5,470.2,276.9,472.3,478.2,507.8,373.2,522.1,580,606.2
Income Tax,76.7,87.6,111.7,109.6,28.5,112,108.4,135.6,89.5,95.7,110.7,41.2,105.1,108.4,130,133.4,-368.8,72.7,76.9,77.4,56.2,77.9,77.7,71.5,-5.1,75.8,73.8,58.5,-35,103.7,95.4,119.9,-36.2,120.3,106.3,90.9,26.4,138.2,152.6,126
Net Income,236.6,132.5,179,185.8,50.3,172.4,190.3,215,172.2,156.7,180.8,85.6,189.5,187.8,202.9,223.2,664.4,237.7,234.9,263.4,300.9,234.2,251.5,298.3,289.3,246.3,225.5,260,235.4,295.9,331.1,350.3,313.1,352,371.9,416.9,346.8,383.9,427.4,480.2
Net Income Growth,86.30%,6.34%,217.94%,8.40%,-78.74%,30.11%,6.31%,15.72%,242.35%,-9.11%,-4.99%,-60.19%,10.05%,19.85%,12.22%,160.75%,250.61%,26.57%,15.77%,18.01%,-54.71%,-1.47%,7.07%,13.25%,-3.86%,5.17%,-10.34%,-12.84%,-18.63%,20.14%,46.83%,34.73%,33.01%,18.96%,12.32%,19.01%,10.76%,9.06%,14.92%,15.18%
Shares Outstanding (Basic),361,360,356,356,355,353,351,349,347,345,344,343,340,340,338,337,334,331,327,326,324,322,322,321,320,320,319,319,319,319,320,319,318,317,317,317,317,317,317,316
Shares Outstanding (Diluted),362,361,358,358,356,355,352,350,348,347,345,344,342,342,340,339,336,332,329,327,326,324,323,322,320,320,320,320,320,320,320,319,319,317,317,317,317,317,317,317
