,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"25,198","27,303","27,730","30,824","32,415","29,386","27,427","28,029","31,064","30,692","32,556","31,263","29,438","31,148","32,960","35,871","34,818","34,135","36,629","35,136","41,941","49,831","48,888","51,800","44,050","53,328","65,796","60,389","62,254","63,668","56,694","67,382","55,409","53,332","51,619","68,392","63,784","66,532","62,957","60,840","50,429"
Market Cap Growth,39.30%,43.12%,24.12%,30.52%,28.65%,7.63%,-1.09%,-9.07%,-4.17%,4.44%,18.70%,11.54%,-5.24%,1.48%,1.24%,14.74%,18.28%,9.59%,11.13%,-2.05%,20.46%,45.98%,33.47%,47.43%,5.03%,7.02%,34.58%,16.58%,41.33%,19.39%,-13.83%,11.58%,-10.99%,-16.23%,-8.95%,1.50%,15.11%,24.75%,21.96%,-11.04%,-
Enterprise Value,"31,008","33,101","33,512","36,674","38,150","35,034","33,100","33,568","36,569","35,861","36,474","34,926","29,988","31,725","33,245","36,254","35,181","35,012","37,466","35,969","42,993","50,954","49,799","52,735","45,142","55,088","67,345","62,196","64,063","65,517","58,530","71,077","59,653","57,603","56,554","73,927","71,044","74,653","71,945","71,349","60,937"
PE Ratio,25.22,26.64,27.96,30.04,31.39,28.33,21.46,21.28,56.11,52.77,51.59,55.11,9.29,10.65,10.99,12.56,30.50,22.55,24.46,20.78,24.74,29.15,27.78,27.44,22.65,28.02,34.87,31.90,32.97,32.23,27.01,30.94,24.79,23.36,22.88,30.16,29.30,30.37,27.37,26.03,21.65
PS Ratio,2.46,2.64,2.66,2.95,3.15,2.90,3.51,3.93,4.79,5.17,4.34,4.16,3.81,3.93,4.03,4.21,4.00,3.86,4.10,3.93,4.68,5.58,5.48,5.79,4.91,6.05,7.43,6.73,6.72,6.50,5.49,6.16,4.87,4.46,4.07,5.31,4.86,5.13,5.00,4.90,4.06
PB Ratio,3.42,3.55,3.77,4.19,4.42,3.87,3.78,3.81,4.49,4.36,4.60,4.37,3.16,3.31,3.27,3.51,3.29,3.26,3.37,3.23,3.76,4.38,4.42,4.48,3.87,4.57,5.45,4.76,4.89,4.87,4.19,4.87,3.97,3.91,3.93,4.91,4.54,4.71,4.40,4.09,3.39
P/FCF Ratio,69.90,66.24,33.52,43.27,33.64,23.81,31.01,28.22,32.91,31.32,24.10,20.33,23.32,23.31,22.14,24.62,20.56,24.73,37.42,37.90,54.64,64.17,49.88,54.66,45.61,117.88,87.07,93.35,77.79,43.95,65.09,76.40,142.11,187.79,211.47,8768.26,-577.76,-84.21,-44.31,-28.63,-28.63
P/OCF Ratio,12.73,13.09,12.66,14.47,15.06,12.89,13.40,14.32,15.93,16.20,14.41,12.83,13.20,13.25,13.04,14.27,12.56,12.32,14.38,13.30,15.38,18.49,16.46,17.37,15.07,17.90,20.15,17.91,17.26,16.93,17.00,20.14,18.11,17.55,16.28,22.03,19.79,21.05,19.64,19.54,16.20
Debt / Equity Ratio,0.84,0.80,0.83,0.83,0.81,0.77,0.81,0.79,0.84,0.81,0.74,0.60,0.41,0.42,0.39,0.34,0.34,0.37,0.35,0.35,0.34,0.34,0.30,0.29,0.29,0.70,0.65,0.63,0.63,0.59,0.56,0.53,0.53,0.56,0.63,0.62,0.70,0.71,0.76,0.86,0.86
Quick Ratio,0.82,0.80,0.84,0.78,0.75,0.81,0.57,0.58,0.59,0.73,0.93,0.78,1.88,2.04,2.15,2.63,2.81,2.19,1.95,2.00,2.12,2.05,2.28,2.32,2.30,3.25,3.36,2.75,2.69,2.89,2.79,2.23,1.73,1.67,1.62,1.68,1.73,1.14,1.12,1.52,1.52
Current Ratio,1.06,1.06,1.11,1.05,1.01,1.06,0.77,0.78,0.79,0.92,1.32,1.21,2.03,2.20,2.36,2.92,3.08,2.40,2.17,2.21,2.36,2.28,2.54,2.60,2.60,3.48,3.59,2.95,2.91,3.11,2.99,2.47,1.95,1.87,1.81,1.93,2.05,1.36,1.34,1.81,1.81
Interest Coverage,12.92,14.29,7.37,15.81,17.14,16.00,16.65,21.72,-13.78,15.04,16.24,13.82,73.93,7.42,16.18,15.98,16.55,17.65,15.75,13.86,15.94,18.46,22.08,32.89,33.45,18.31,15.97,17.24,17.48,18.85,23.03,23.09,21.22,22.91,22.96,18.20,14.71,16.51,18.64,14.92,16.21
Return on Capital (ROIC),Upgrade,7.54%,7.55%,7.27%,7.54%,7.64%,7.59%,7.10%,6.85%,7.74%,7.41%,10.27%,10.70%,9.38%,8.21%,8.79%,8.27%,8.18%,10.03%,9.85%,11.02%,10.86%,10.82%,11.71%,12.10%,12.47%,9.18%,8.93%,8.58%,8.54%,8.78%,8.82%,8.81%,8.82%,9.01%,8.95%,8.86%,8.01%,7.95%,7.97%,7.36%
Dividend Yield,2.40%,2.30%,2.30%,2.10%,2.10%,2.30%,2.50%,2.50%,2.30%,2.40%,1.70%,2.40%,2.60%,2.50%,2.40%,2.30%,2.50%,2.60%,3.10%,2.70%,2.30%,2.00%,2.10%,2.00%,2.40%,2.10%,1.70%,2.00%,2.00%,2.00%,2.30%,2.00%,2.40%,2.60%,2.70%,2.10%,2.30%,2.30%,2.40%,2.60%,3.12%
Payout Ratio,57.90%,52.40%,160.40%,50.70%,60.00%,54.70%,50.60%,48.20%,-39.30%,53.70%,0.00%,124.60%,9.70%,202.10%,0.00%,267.60%,57.90%,50.90%,53.10%,69.60%,60.70%,52.50%,50.90%,54.00%,62.00%,66.30%,60.90%,61.50%,70.40%,62.20%,54.50%,59.30%,67.80%,61.80%,61.80%,62.80%,88.40%,65.30%,56.10%,63.90%,67.56%
Buyback Yield / Dilution,-1.85%,-1.65%,-1.22%,-1.07%,-1.16%,-0.93%,-0.69%,-0.46%,-0.23%,-0.51%,-0.74%,-0.97%,-0.83%,-0.59%,-0.27%,-0.32%,-0.50%,-0.50%,-0.59%,-0.27%,-0.27%,-0.45%,-0.50%,-0.54%,-0.41%,-0.23%,-0.05%,-0.18%,-0.09%,-0.04%,-0.09%,-0.18%,-0.18%,-0.18%,-0.18%,-0.14%,-0.09%,-0.13%,-0.09%,-0.09%,-0.09%
Total Shareholder Return,0.55%,0.65%,1.08%,1.03%,0.94%,1.37%,1.81%,2.04%,2.07%,1.89%,0.96%,1.43%,1.77%,1.91%,2.13%,1.98%,2.00%,2.10%,2.51%,2.43%,2.03%,1.55%,1.60%,1.46%,1.99%,1.87%,1.65%,1.82%,1.91%,1.96%,2.21%,1.82%,2.22%,2.42%,2.52%,1.96%,2.21%,2.17%,2.31%,2.51%,3.03%
