,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,622,774,"1,203",901,-643,54,-54,-28,"-2,412","-3,208",6,-149,-32,28,365,-824,46,511,435,664,152,75,295,"-1,653","-1,017","-1,676",-17,-235,170,227,236,824,263,109,544,656,651,610,716,661
Depreciation & Amortization,510,524,535,557,560,456,417,402,346,396,375,386,383,386,394,393,394,390,400,422,416,420,417,372,348,251,230,229,226,223,224,231,232,238,234,236,241,245,256,256
Other Operating Activities,-178,-177,-900,-309,895,673,-337,511,"1,895",-820,660,822,-346,-68,347,"1,442",132,55,-58,-234,-612,-44,159,"2,448",894,"2,023",207,644,-193,-41,157,-373,-545,29,-25,271,-770,197,-98,493
Operating Cash Flow,954,"1,121",838,"1,149",812,"1,183",26,885,-171,"-3,632","1,041","1,059",5,346,"1,106","1,011",572,956,777,852,-44,451,871,"1,167",225,598,420,638,203,409,617,682,-50,376,753,"1,163",122,"1,052",874,"1,410"
Operating Cash Flow Growth,173.35%,-0.09%,-22.26%,-39.46%,-14.88%,5.53%,-96.90%,-22.98%,-,-,3903.85%,19.66%,-,-,6.24%,-4.53%,11340.00%,176.30%,-29.75%,-15.73%,-,-52.82%,12.10%,36.97%,-,32.59%,-51.78%,-45.33%,-9.78%,-31.61%,46.90%,6.90%,-,-8.07%,22.04%,70.53%,-,179.79%,16.07%,21.24%
Capital Expenditures,-643,-732,-909,-661,-650,-490,-475,-401,-184,-149,-116,-127,-224,-292,-307,-392,-454,-491,-372,-491,-394,-364,-289,-293,-144,-89,-78,-131,-46,-144,-61,-204,-133,-161,-210,-307,-227,-254,-363,-340
Acquisitions,0,0,-230,-1,0,0,0,-39,0,0,0,-31,0,0,-628,0,0,-148,-18,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,-5,94,1,-90,0,0,0,0,0,0,0,4,0,-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-10,0,-65,0,-167,-22,-172
Other Investing Activities,-26,-208,326,-54,-32,-63,-14,-28,-24,-36,-13,-34,-13,-6,-27,-38,80,-424,388,-42,-17,-36,-30,-22,-21,-27,15,-11,-16,-15,-26,-17,-22,-22,-20,-17,-68,20,-43,-23
Investing Cash Flow,-674,-846,-812,-806,-682,-553,-489,-468,-208,-185,-129,-188,-237,-308,-962,-420,-374,"-1,063",-2,-554,-411,-400,-319,-315,-165,-116,-63,-142,-62,-159,-87,-226,-155,-193,-230,-389,-295,-401,-428,-535
Dividends Paid,-127,-127,-127,-152,-153,-153,-154,-154,-154,-155,-156,-155,-156,-156,-157,-157,-158,-158,-157,-157,-157,-157,-158,-158,-158,-40,-40,-40,-40,-40,-41,-40,-108,-109,-110,-108,-145,-144,-144,-143
Share Issuance / Repurchase,-500,0,-300,332,0,0,0,167,0,0,0,186,0,0,0,158,0,0,-200,-5,0,-100,0,118,-100,0,0,87,0,0,0,79,0,0,-46,25,-100,-248,-198,-118
Debt Issued / Paid,0,0,0,-4,0,-8,0,"7,440",0,"-2,512",-637,-22,"-1,566",-57,-10,-8,0,0,-436,-9,-8,-4,1,-2,-657,-2,0,-1,-188,-4,-504,-4,-640,-2,-600,0,0,0,-150,-155
Other Financing Activities,113,117,81,-336,51,20,75,-50,77,12,74,-98,63,231,-202,-144,-21,7,42,-167,10,8,15,-103,12,8,5,-81,5,-1,3,-63,80,36,44,-260,-4,-3,9,-128
Financing Cash Flow,-514,-10,-346,-160,-102,-141,-79,"7,403",-77,"-2,655",-719,-89,"-1,659",18,-369,-151,-179,-151,-751,-338,-155,-253,-142,-145,-903,-34,-35,-35,-223,-45,-542,-28,-668,-75,-712,-343,-249,-395,-483,-544
Exchange Rate Effect,1,-28,-11,79,-25,-23,31,8,-28,-13,-12,-62,-11,-24,-16,-1,-24,-16,-25,-9,-18,-2,-15,-10,-40,-22,-18,-13,-35,7,-14,-16,-17,-36,-60,-62,-45,-30,-32,-103
Net Cash Flow,-233,237,-331,262,3,466,-511,"7,828",-484,"-6,485",181,720,"-1,902",32,-241,439,-5,-274,-1,-49,-628,-204,395,697,-883,426,304,448,-117,212,-26,412,-890,72,-249,369,-467,226,-69,228
Free Cash Flow,311,389,-71,488,162,693,-449,484,-355,"-3,781",925,932,-219,54,799,619,118,465,405,361,-438,87,582,874,81,509,342,507,157,265,556,478,-183,215,543,856,-105,798,511,"1,070"
Free Cash Flow Growth,-,-5.35%,-,-61.88%,-47.91%,78.15%,-,-0.82%,-,-,-,92.56%,-,-,-13.62%,-33.58%,-,761.11%,-49.31%,-41.68%,-,-81.29%,43.70%,142.11%,-,485.06%,-41.24%,-41.99%,93.83%,-47.94%,62.57%,-5.72%,-,-18.87%,-2.34%,79.08%,-,271.16%,-5.89%,25.00%
Free Cash Flow Margin,4.23%,4.83%,-0.82%,5.56%,2.30%,11.71%,-8.04%,9.52%,-8.46%,-98.59%,24.13%,23.18%,-5.12%,1.09%,14.68%,10.42%,2.06%,7.56%,6.56%,6.08%,-7.63%,1.47%,10.49%,16.84%,1.61%,15.93%,11.50%,15.66%,4.55%,7.15%,14.40%,11.18%,-4.27%,4.24%,10.14%,15.34%,-1.85%,13.76%,8.80%,18.64%
Free Cash Flow Per Share,0.37,0.46,-0.08,0.57,0.19,0.81,-0.53,0.56,-0.41,-4.40,1.07,1.08,-0.25,0.06,0.92,0.71,0.14,0.53,0.46,0.41,-0.50,0.10,0.66,0.99,0.09,0.58,0.39,0.57,0.18,0.30,0.62,0.53,-0.20,0.24,0.60,0.95,-0.12,0.89,0.57,1.20
