,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,149.73,145.61,175.55,146.37,151.19,145.61,145.14,145.47,122.67,111.64,75.66,215.4,137.17,76.04,73.49,102.23,272.58,203.15,136.25,126.56,113.9,129.25,119.87,419.88,213.7,201.4,779.1,838.1,907.2,820.7,854.6,856.6,791.6,709.6,708.6,722,674.7,620.7,660.1,685.4
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,35.61,67.29,161.4,177.99,185.12,173.52,167.48,148.85,163.55,163.28,175,187.12,189.88,185.62,162.4,120.2,65.3,58.6,40.4,29.5,17.5,0.5,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,149.73,145.61,175.55,146.37,151.19,145.61,145.14,145.47,122.67,111.64,111.27,282.7,298.57,254.03,258.61,275.76,440.06,352,299.79,289.84,288.9,316.37,309.75,605.5,376.1,321.6,844.4,896.7,947.6,850.2,872.1,857.1,791.6,709.6,708.6,722,674.7,620.7,660.1,685.4
Cash Growth,161.34%,-1.66%,16.30%,-4.89%,0.98%,-0.00%,-17.32%,-0.62%,-18.86%,-23.33%,-23.34%,94.34%,143.39%,127.55%,132.42%,-2.45%,47.39%,38.57%,15.93%,5.11%,-34.35%,-10.12%,3.32%,108.91%,30.18%,1.65%,172.61%,48.09%,151.95%,164.37%,3.28%,-4.42%,-16.46%,-16.54%,-18.75%,-15.76%,-14.77%,-12.53%,-6.84%,-5.07%
Receivables,33.07,36.68,41.8,47.15,39.88,36.09,31.83,31.8,42.53,40.47,38.7,38.55,28.8,40.65,37.75,47.17,53.37,55.83,63.63,79.91,76.7,78.16,78.74,77.54,69.3,80.1,78,85.4,95.3,97.9,100.3,114.3,161,189.3,206.6,201.4,205.6,217.2,250.5,270.3
Inventory,9.46,10.45,8.77,9.66,13.1,20.07,23.44,13.02,12.02,14.02,24.49,32.66,35.51,34.33,33.96,35.05,33.79,26.33,40.81,58.05,71.4,73.82,85.11,90.21,101,95.7,103.7,124.9,154.3,170.1,197.8,259,303.2,314.8,320.4,327.6,346.8,386.1,411.3,410.8
Other Current Assets,5.94,7.12,5.73,3.43,4.02,3.66,3.43,4.05,13.54,5.71,6.84,7.9,7.07,8.16,8.43,8.04,9.95,17.45,17.56,17.91,24.3,28.03,25.21,20.65,44.6,43.9,59.6,53.4,51.5,73.6,82.7,76.5,74,71.7,73.5,78.1,86.9,106,99.6,104.6
Total Current Assets,198.2,199.86,231.83,206.61,208.2,205.43,203.83,194.34,190.76,171.85,181.29,361.81,369.96,337.17,338.75,366.02,537.17,451.61,421.79,445.71,461.3,496.38,498.81,793.9,591,541.3,"1,086","1,160","1,249","1,192","1,253","1,307","1,330","1,285","1,309","1,329","1,314","1,330","1,422","1,471"
"Property, Plant & Equipment",32.36,32.56,34.16,36.58,37.07,44.61,42.04,41.54,41.79,41.7,41.13,50.91,44.75,65.28,75.88,88.49,107.86,153.03,197.56,229.43,258.4,299.61,334.03,355.87,399.4,412.4,423.2,449.2,478.7,497.9,505.5,515.4,536.5,538.2,535.8,553.1,599.9,596.6,601.5,649.2
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.55,164.12,156.06,145.54,140.8,76.79,62.68,31.01,58.4,60.8,23.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,55.58,54.46,53.42,52.51,51.6,50.69,49.84,52.86,40.54,40.65,40.54,40.38,41.72,41.91,43.15,44.22,44.19,44.34,45.48,47.57,50,51.18,52.78,52.55,53,52,50.5,50.1,68.5,69.5,73.3,77,76.4,104.6,106.9,105.3,127.2,151.9,151.2,151.2
