,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"90,424","103,818","110,923","104,648","116,056","121,766","117,773","107,608","117,980","135,875","136,031","158,642","149,100","170,311","181,305","194,737","205,628","226,943","189,603","229,017","191,418","212,422","203,139","241,049","301,311","247,843","294,414","420,435","565,490","613,409","623,159","579,025","623,937","540,700","423,962","355,557","386,311","482,409","523,413","450,699","530,723"
Market Cap Growth,1.66%,16.52%,16.78%,19.01%,28.35%,17.29%,6.18%,2.83%,1.66%,11.59%,15.50%,47.43%,26.38%,25.34%,33.28%,22.75%,37.91%,33.25%,4.58%,17.60%,-6.91%,-6.40%,7.14%,5.25%,57.41%,16.67%,44.93%,74.42%,87.68%,147.50%,111.66%,37.72%,10.34%,-11.85%,-31.97%,-38.59%,-38.08%,-10.78%,23.46%,26.76%,-
Enterprise Value,"89,802","103,888","107,444","103,198","110,074","112,486","106,453","98,433","107,071","122,228","121,986","148,044","135,915","154,665","164,620","182,882","188,759","207,846","168,459","213,018","172,853","191,583","182,085","225,731","286,833","235,823","283,015","408,557","549,940","600,350","612,141","565,265","607,474","523,367","405,357","335,199","362,908","458,481","504,828","431,766","511,226"
PE Ratio,14.68,16.46,16.55,14.19,14.47,13.34,11.93,11.67,12.82,15.16,15.64,16.43,14.49,14.55,15.82,17.34,17.70,19.02,16.43,19.83,16.13,19.55,19.07,21.98,25.62,18.28,18.76,24.67,31.11,32.81,31.79,28.65,29.18,23.68,16.67,12.81,11.94,14.76,17.29,16.68,24.73
PS Ratio,4.52,5.17,5.18,4.64,4.83,4.55,4.24,4.12,4.60,5.31,5.24,5.60,5.07,5.28,5.68,6.15,6.25,6.66,5.74,6.85,5.68,6.53,6.22,7.19,8.48,6.44,7.05,9.51,11.87,12.57,11.97,10.73,10.89,9.04,6.73,5.45,5.24,6.45,7.31,6.73,7.92
PB Ratio,3.18,3.52,3.78,3.33,3.60,3.39,3.41,3.08,3.25,3.42,3.68,3.88,3.54,3.55,4.11,4.14,4.09,4.11,3.89,4.43,3.53,3.75,4.04,4.72,5.62,4.47,5.05,6.89,8.66,9.02,8.73,7.81,8.04,6.71,5.06,4.13,4.03,4.78,5.11,4.35,4.97
P/FCF Ratio,36.29,51.53,40.86,35.12,22.57,13.12,10.61,10.01,12.36,15.07,16.36,20.31,18.71,22.22,26.67,23.86,19.21,18.96,14.05,19.52,19.27,22.43,27.38,30.16,43.80,52.74,48.86,51.08,43.81,53.00,52.84,42.52,48.60,31.81,21.25,18.59,19.27,25.04,36.68,42.73,48.87
P/OCF Ratio,7.46,8.26,8.33,7.95,8.15,7.43,6.67,6.12,6.80,8.16,8.22,9.14,8.21,8.25,8.74,9.40,9.41,10.18,8.69,11.25,9.46,10.71,10.37,11.48,13.59,10.41,11.36,14.82,18.18,19.47,18.55,15.06,14.45,11.58,8.44,7.12,6.99,8.60,10.18,9.99,11.42
Debt / Equity Ratio,0.27,0.26,0.24,0.26,0.25,0.21,0.20,0.20,0.19,0.17,0.18,0.15,0.16,0.13,0.11,0.10,0.10,0.09,0.08,0.08,0.09,0.07,0.08,0.08,0.10,0.12,0.16,0.23,0.20,0.23,0.29,0.29,0.35,0.35,0.36,0.32,0.30,0.29,0.29,0.29,0.29
Quick Ratio,1.68,1.78,1.64,2.37,2.47,3.32,2.14,3.10,2.82,3.19,1.98,2.53,2.20,2.40,1.48,2.10,2.01,2.35,1.84,2.33,2.36,2.32,1.44,1.51,1.23,1.22,1.25,1.55,1.50,1.48,1.64,1.80,1.85,1.84,1.98,2.21,1.93,2.02,2.11,1.86,1.86
Current Ratio,1.89,2.04,1.86,2.77,2.79,3.68,2.36,3.44,3.11,3.44,2.14,2.76,2.35,2.57,1.60,2.36,2.22,2.72,2.07,2.67,2.67,2.62,1.62,1.72,1.38,1.36,1.40,1.75,1.73,1.72,1.92,2.09,2.12,2.09,2.26,2.50,2.17,2.29,2.42,2.15,2.15
Interest Coverage,65.79,67.94,93.50,105.66,109.64,112.17,126.27,106.19,99.40,85.94,114.69,132.55,139.02,120.79,103.53,120.18,135.47,124.69,140.40,134.78,127.84,76.84,94.13,134.15,201.04,249.93,334.29,416.52,210.50,201.77,132.58,131.15,85.93,106.89,92.54,94.94,101.32,83.44,72.46,78.81,84.43
Return on Capital (ROIC),Upgrade,16.64%,16.52%,17.90%,18.09%,19.57%,20.60%,22.33%,20.35%,19.46%,17.59%,19.18%,20.09%,20.70%,21.11%,22.75%,21.12%,20.36%,19.33%,21.38%,20.00%,19.41%,17.16%,18.70%,19.03%,19.10%,20.93%,22.36%,22.03%,22.48%,21.71%,20.72%,20.63%,20.05%,20.73%,22.06%,24.06%,25.53%,24.46%,21.98%,19.24%
Dividend Yield,2.30%,2.00%,1.90%,2.00%,1.80%,1.70%,4.30%,2.80%,2.60%,2.20%,3.50%,3.00%,3.20%,2.80%,2.70%,2.50%,2.30%,2.10%,3.70%,3.00%,3.60%,3.30%,3.30%,3.40%,3.50%,5.10%,2.80%,2.10%,1.60%,1.50%,1.50%,1.60%,1.60%,1.90%,2.40%,2.80%,2.50%,2.00%,1.80%,2.10%,1.39%
Payout Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,166.60%,-,-,0.00%,306.80%,51.00%,51.30%,55.80%,53.40%,47.20%,47.50%,47.40%,48.60%,46.20%,44.00%,36.00%,30.50%,26.30%,26.40%,34.30%,39.80%,37.40%,32.89%
Buyback Yield / Dilution,-0.01%,-0.05%,-0.02%,-0.02%,-0.02%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01%,-0.01%,-0.01%
Total Shareholder Return,2.29%,1.95%,1.88%,1.98%,1.78%,1.70%,4.30%,2.80%,2.60%,2.20%,3.50%,3.00%,3.20%,2.80%,2.70%,2.50%,2.30%,2.10%,3.70%,3.00%,3.60%,3.30%,3.30%,3.40%,3.50%,5.10%,2.80%,2.10%,1.60%,1.50%,1.50%,1.60%,1.60%,1.90%,2.40%,2.80%,2.50%,2.00%,1.79%,2.09%,1.39%
