,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"40,641","47,867","59,698","76,331","70,405","78,990","79,418","75,329","69,114","64,781","72,506","96,759","97,667","87,629","66,271","89,925","101,173","89,785","72,291","89,072","111,906","61,394","66,765","101,070","124,719","116,987","120,238","137,310","135,625","139,690","134,359","156,258","162,051","202,733","237,027","280,866","272,297","206,987","181,799","211,000"
Depreciation & Amortization,"41,152","41,622","45,979","56,233","56,417","55,478","54,623","56,149","56,256","55,847","55,275","56,269","56,438","60,172","57,992","71,165","70,813","71,498","71,409","73,610","76,030","77,548","75,048","66,756","67,532","68,554","70,875","94,733","97,562","100,900","103,805","107,027","110,663","111,102","113,225","105,346","107,582","110,323","123,940","147,280"
Share-Based Compensation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1.41,1.39,1.41,1.59,1.87,1.73,1.7,1.75,2.55,1.79,27.45,114.35,80.29,80.31,100.77,127.58,127.35
Other Operating Activities,"21,046","5,551","-1,505.15","-34,072.56","26,916","21,651","3,426",964.28,"19,424","1,042","9,198","-11,175.28","31,171","13,319","17,924","-19,854.68","32,409",-176.28,"17,403","-68,220.03","14,731","13,966","13,538","-25,932.43","24,776","18,865","10,385","-23,519.13","26,407","-12,374.72","2,847","84,784","105,641","58,949","47,944","52,777","107,010","68,521","-18,471.49","-62,288.05"
Operating Cash Flow,"102,838","95,040","104,172","98,491","153,738","156,119","137,467","132,442","144,794","121,671","136,979","141,853","185,275","161,120","142,188","141,235","204,396","161,106","161,102","94,461","202,667","152,908","155,351","141,895","217,029","204,408","201,499","208,526","259,595","228,218","241,013","348,071","378,357","372,812","398,310","439,069","486,969","385,931","287,395","296,119"
Operating Cash Flow Growth,19.92%,29.12%,16.35%,2.74%,49.50%,64.27%,31.96%,34.47%,-5.82%,-22.07%,-0.36%,7.11%,27.96%,32.42%,3.80%,-0.44%,10.32%,-0.01%,13.30%,-33.12%,-0.85%,-5.09%,-3.57%,50.21%,7.09%,33.68%,29.71%,46.96%,19.61%,11.65%,19.61%,66.92%,45.75%,63.36%,65.27%,26.14%,28.71%,3.52%,-27.85%,-32.56%
Capital Expenditures,"-73,878.57","-114,850.06","-73,268.27","-47,833.45","-52,387.92","-48,845.52","-53,813.67","-70,263.72","-83,776.99","-38,128.9","-74,376.95","-103,708.25","-112,538.4","-102,353.69","-105,170.34","-61,630.81","-61,926.86","-71,799.81","-59,611.61","-69,930.05","-114,058.94","-75,866.98","-116,272.49","-98,054.78","-169,940.65","-192,493.76","-126,582.34","-101,279.9","-90,969.41","-249,170.82","-166,912.15","-188,543.04","-235,379.29","-261,525.57","-217,659.22","-265,841.95","-336,662.07","-302,445.59","-250,377.3","-226,492.13"
Acquisitions,0.03,0,0,"3,223",0.01,601.05,0,"3,407",-51.67,0,0,"5,479",0.01,-,-,"4,082",-4.07,-,-,"3,029",-0.01,-,-,"1,486",0.05,-,-,"2,513",5.96,-,-,"1,903",-0.03,-,-,"2,423",0.03,-,-,"2,423"
Change in Investments,"-1,047.64",-427.61,"6,669",423.32,"-2,166.61","-8,646.88","49,748","12,294","-17,158.31","-17,858.31","-21,923.52","-8,818.21","-27,919.86","-7,909.11","4,921","-8,751.77","-5,262.53","-4,576.94","-3,025.07","1,307","-3,396.78","5,788","-2,919.21","-13,711.85",-503.92,812.42,"1,319",764.89,"-1,407.59","4,006","-1,075.47","9,215","-8,420.48","-27,559.68","-58,443.35","-24,549.11","-19,504.97","16,571","-30,448.94","-41,748.58"
Other Investing Activities,-141.33,-581.92,105.02,-438.11,-886.69,-276.65,-44.19,-225.08,-193.18,639.85,"1,594",162.95,"1,957","1,033","2,029",637.53,"4,141","2,918","2,561","2,121",194.77,"5,890","4,474","1,991","-1,160.53","2,688","-4,487.27","1,923","1,412",913.31,"-1,763.38",405.05,"-1,543.43","1,011",170.46,"3,578","13,635","13,643","21,500","23,575"
