,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,368,562,559,511,310,433,452,361,387,405,460,416,433,497,506,"3,968",552,710,702,702,677,722,657,666,381,392,569,671,673,819,753,760,703,819,958,790,466,356,478,527
Depreciation & Amortization,238,240,237,241,246,248,276,289,253,258,259,260,260,265,266,268,272,274,276,282,283,284,287,285,292,282,293,287,292,294,297,298,302,304,306,309,321,321,326,330
Other Operating Activities,-18,47,113,-183,75,189,-21,50,239,-110,161,46,153,-32,117,"-3,448",-8,26,80,-142,-79,65,101,-56,282,129,147,-88,50,-31,166,-116,-11,-106,149,-301,386,-4,-144,-184
Operating Cash Flow,588,849,909,569,631,870,707,700,879,553,880,722,846,730,889,788,816,"1,010","1,058",842,881,"1,071","1,045",895,955,803,"1,009",870,"1,015","1,082","1,216",942,994,"1,017","1,413",798,"1,173",673,660,673
Operating Cash Flow Growth,-18.67%,8.43%,1.22%,-15.58%,7.31%,2.47%,-22.22%,23.02%,39.30%,-36.44%,24.47%,3.14%,-3.75%,32.01%,1.02%,9.14%,-3.55%,38.36%,19.01%,6.85%,7.97%,6.04%,-1.23%,6.29%,8.40%,-25.02%,-3.44%,-2.79%,6.28%,34.74%,20.52%,8.28%,-2.07%,-6.01%,16.20%,-15.29%,18.01%,-33.82%,-53.29%,-15.66%
Capital Expenditures,-359,-406,-545,-694,-376,-478,-880,-588,-386,-506,-325,-540,-403,-420,-355,-343,-370,-418,-445,-514,-315,-450,-447,-430,-208,-269,-285,-399,-228,-333,-329,-421,-353,-384,-352,-596,-408,-479,-547,-829
Change in Investments,105,13,-62,-54,-2,4,25,208,-22,2,-93,38,-1,0,5,36,-1,3,90,-3,-35,-52,-24,-11,-25,-38,7,42,26,6,11,46,18,5,6,53,17,129,-106,41
Investing Cash Flow,-254,-393,-607,-748,-378,-474,-855,-380,-408,-504,-418,-502,-404,-420,-350,-307,-371,-415,-355,-517,-350,-502,-471,-441,-233,-307,-278,-357,-202,-327,-318,-375,-335,-379,-346,-543,-391,-350,-653,-788
Dividends Paid,-167,-168,-176,-176,-181,-179,-177,-176,-176,-174,-173,-172,-177,-177,-175,-174,-205,-203,-219,-217,-230,-228,-247,-244,-242,-240,-240,-238,-249,-247,-268,-264,-297,-294,-290,-286,-307,-308,-305,-305
Share Issuance / Repurchase,12,-30,-29,-204,-420,-345,-231,-67,-207,-192,-171,-176,-166,-194,-277,-286,-301,-384,"-1,577",-479,-498,-534,-497,-543,-452,-191,-264,-463,-597,-922,-933,-921,-618,-850,-821,-825,-173,-139,-200,-107
Debt Issued / Paid,-100,-113,-332,100,-101,493,100,591,-600,594,0,100,-100,-252,-5,-55,443,-650,"1,480",0,250,54,350,350,0,470,-11,-56,-84,"1,086",98,-8,988,194,-1,98,-206,128,"1,448",589
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Financing Cash Flow,-255,-311,-537,-280,-702,-31,-308,348,-983,228,-344,-248,-443,-623,-457,-515,-63,"-1,237",-316,-696,-478,-708,-394,-414,-694,39,-515,-757,-930,-83,"-1,103","-1,193",73,-950,"-1,112","-1,013",-686,-319,943,177
Net Cash Flow,79,145,-235,-459,-449,365,-456,668,-512,277,118,-28,-1,-313,82,-34,382,-642,387,-371,53,-139,180,40,28,535,216,-244,-117,672,-205,-626,732,-312,-45,-758,96,4,950,62
Free Cash Flow,229,443,364,-125,255,392,-173,112,493,47,555,182,443,310,534,445,446,592,613,328,566,621,598,465,747,534,724,471,787,749,887,521,641,633,"1,061",202,765,194,113,-156
Free Cash Flow Growth,-36.91%,35.47%,3.12%,-,11.35%,-11.51%,-,-,93.33%,-88.01%,-,62.50%,-10.14%,559.57%,-3.78%,144.51%,0.68%,90.97%,14.79%,-26.29%,26.91%,4.90%,-2.45%,41.77%,31.98%,-14.01%,21.07%,1.29%,5.35%,40.26%,22.51%,10.62%,-18.55%,-15.49%,19.62%,-61.23%,19.34%,-69.35%,-89.35%,-
Free Cash Flow Margin,8.52%,14.56%,12.04%,-4.36%,9.93%,14.45%,-6.38%,4.45%,20.37%,1.92%,21.99%,7.31%,17.20%,11.76%,20.00%,16.67%,16.42%,20.43%,20.80%,11.33%,19.93%,21.23%,21.05%,17.29%,28.46%,25.61%,28.89%,18.31%,29.82%,26.76%,31.10%,18.27%,21.99%,19.48%,31.74%,6.24%,24.43%,6.51%,3.80%,-5.08%
Free Cash Flow Per Share,0.74,1.43,1.18,-0.40,0.83,1.29,-0.57,0.38,1.65,0.16,1.89,0.62,1.52,1.07,1.85,1.55,1.57,2.10,2.19,1.20,2.12,2.33,2.27,1.78,2.90,2.08,2.84,1.85,3.12,2.99,3.59,2.14,2.67,2.66,4.52,0.87,3.36,0.85,0.50,-0.69
