,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,179","1,214","1,285","1,252","1,286","1,321","1,344","1,274","1,312","1,359","1,460","1,493","1,564","1,625","1,690","1,726","1,812","1,837","1,899","1,931","1,859","1,927","2,023","2,009","2,068","1,834","2,079","2,222","2,372","2,471","2,695","2,781","2,673","2,718","2,831","2,786","2,873","2,907","3,053","3,013"
Revenue Growth (YoY),3.11%,9.44%,14.40%,5.84%,9.09%,8.79%,4.61%,1.73%,2.04%,2.87%,8.60%,17.16%,19.18%,19.54%,15.76%,15.62%,15.88%,13.08%,12.37%,11.88%,2.59%,4.90%,6.53%,4.04%,11.24%,-4.83%,2.77%,10.60%,14.70%,34.73%,29.63%,25.16%,12.69%,10.00%,5.05%,0.18%,7.48%,6.95%,7.84%,8.15%
Cost of Revenue,23.67,22.22,24.64,23.75,28.58,24.94,25.05,24.55,24.8,25.24,-14.66,19.3,17.78,20.13,21.79,22,23,23,24,24,22,24,24,26,26,23,26,28,31,34,37,38,40,38,36,34,36,40,41,40
Gross Profit,"1,155","1,192","1,260","1,229","1,257","1,296","1,319","1,250","1,287","1,334","1,475","1,474","1,546","1,604","1,668","1,704","1,789","1,814","1,875","1,907","1,837","1,903","1,999","1,983","2,042","1,811","2,053","2,194","2,341","2,437","2,658","2,743","2,633","2,680","2,795","2,752","2,837","2,867","3,012","2,973"
"Selling, General & Admin",958.36,964.68,"1,005",973.58,"1,034","1,051","1,055","1,021","1,033","1,058","1,109","1,160","1,201","1,246","1,264","1,317","1,382","1,403","1,428","1,451","1,413","1,481","1,527","1,546","1,618","1,453","1,600","1,679","1,833","1,859","1,985","2,090","2,075","2,086","2,022","1,997","2,095","2,134","2,185","2,204"
Other Operating Expenses,43.61,48.39,50.33,56.48,47.61,43.75,25.01,58.59,60.37,70.95,123.06,105.95,175.48,81.46,87.11,76,75,93,97,124,77,80,118,78,185,160,197,116,61,95,113,95,125,179,157,103,185,247,242,139
Operating Expenses,"1,002","1,013","1,055","1,030","1,082","1,095","1,080","1,080","1,093","1,129","1,232","1,266","1,376","1,327","1,351","1,393","1,457","1,496","1,525","1,575","1,490","1,561","1,645","1,624","1,803","1,613","1,797","1,795","1,894","1,954","2,098","2,185","2,200","2,265","2,179","2,100","2,280","2,381","2,427","2,343"
Operating Income,153,178.93,205.2,198.65,175.63,201.3,239.04,170.07,194.11,204.85,242.91,207.52,169.59,276.94,316.96,311,332,318,350,332,347,342,354,359,239,198,256,399,447,483,560,558,433,415,616,652,557,486,585,630
Other Expense / Income,-12.47,-12.31,-7.21,-4.26,-4.69,-6.84,32.22,1.74,-4.01,7.09,6.49,1.14,4.07,1.93,38.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98,-,-,-,-,-,-,-,-,-,-
Pretax Income,165.46,191.24,212.41,202.91,180.32,208.13,206.82,168.34,198.12,197.77,236.42,206.38,165.51,275.01,278.09,311,332,318,350,332,347,342,354,359,239,198,256,399,447,385,560,558,433,415,616,652,557,486,585,630
