,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,104.56,122.69,136.37,126.3,113.46,133.2,129.19,106.33,125.85,125.5,171.67,146.57,112.76,183.42,193.25,119,243,232,263,249,261,259,265,268,169,172,209,312,355,307,429,446,323,299,437,507,425,369,432,497
Depreciation & Amortization,15.84,15.71,16.01,16.33,17.6,17.12,17.26,17.91,17.74,18.31,18.42,19.94,21.02,21.19,21.85,23,24,25,27,26,27,28,31,30,28,30,31,32,32,33,37,35,34,36,40,40,41,42,42,42
Share-Based Compensation,12.59,16.28,18.36,13.3,19.63,31.37,7.19,22.4,20.34,18.04,15.65,32.57,33.44,23.21,19.77,38,18,19,24,37,28,23,24,43,31,23,23,43,31,29,29,65,44,40,43,81,57,54,45,90
Other Operating Activities,-16.4,163.15,-114.06,83.73,-9.66,-97.59,280.27,101.34,-469.4,-144.79,-738.62,608.22,60.74,65.01,"-1,687.96",242,-101,-658,346,-87,-521,-431,358,205,"2,169",-513,"1,155","1,534","-1,603","1,040","4,007","-2,833",716,"5,363","-5,020","-3,766","-1,149",-653,-87,-87
Operating Cash Flow,116.58,317.83,56.67,239.65,141.04,84.1,433.91,247.97,-305.47,17.07,-532.89,807.3,227.95,292.84,"-1,453.09",422,184,-382,660,225,-205,-121,678,546,"2,397",-288,"1,418","1,921","-1,185","1,409","4,502","-2,287","1,117","5,740","-4,498","-3,136",-624,-188,434,543
Operating Cash Flow Growth,-,34.01%,-77.02%,1351.01%,20.98%,-73.54%,665.72%,3.47%,-,-79.71%,-,225.56%,-,1615.90%,-,-47.73%,-19.28%,-,-,-46.68%,-,-,2.73%,142.67%,-,-,109.14%,251.83%,-,-,217.49%,-,-,307.38%,-,-,-,-,-,-
Capital Expenditures,-18.63,-12.78,-16.05,-13.06,-16.59,-22.02,-22.45,-32.58,-25.6,-28.34,-35.22,-78.37,-44.68,-29.66,-37.29,-36,-34,-26,-38,-27,-32,-43,-36,-36,-35,-26,-27,-25,-37,-37,25,-19,-23,-26,-23,-27,-42,-53,-51,-50
Acquisitions,-6.46,6.18,-1.72,0.05,-8.75,8.71,-15.82,0,0,0,-175.28,0,0,0,0,-159,0,0,0,0,0,-5,0,0,0,-5,0,-218,-27,0,-21,0,"1,671",98,-308,0,0,0,0,0
Change in Investments,-632.08,-398.35,-511.29,-752.43,-474.87,340.99,"-1,183.47",-816.78,-715.95,-413.06,-613.08,"-1,033.49",-779.03,-791.32,-657.16,-849,-719,-706,-935,-472,-337,-440,-504,-448,"-1,561",-878,"-1,910",-868,"-1,255",-682,"-1,976","-1,510","-2,451","-2,778","-1,689",-608,402,457,-283,-100
Other Investing Activities,-,-,-0.29,-,-,3.57,-20.47,-0.28,4.71,-27.86,-38.59,17.12,33.76,33.82,-9.7,-30,12,49,-5,-34,-8,12,29,-18,8,-21,-28,-12,5,-1,-11,-26,-45,-10,-12,-31,-13,-17,-8,-26
Investing Cash Flow,-657.18,-404.96,-529.34,-765.44,-500.21,331.24,"-1,242.21",-849.65,-736.83,-469.26,-862.17,"-1,094.74",-789.95,-787.16,-704.15,"-1,074",-741,-683,-978,-533,-377,-476,-511,-502,"-1,588",-930,"-1,965","-1,123","-1,314",-720,"-1,983","-1,555",-848,"-2,716","-2,032",-666,347,387,-342,-176
Dividends Paid,-22.48,-22.68,-22.66,-23.63,-25.78,-27.71,-26.03,-27.11,-29.05,-28.85,-28.44,-31.26,-31.77,-32.3,-31.68,-32,-39,-36,-44,-47,-48,-48,-48,-51,-52,-51,-51,-55,-54,-54,-55,-60,-71,-69,-77,-81,-93,-92,-89,-97
Share Issuance / Repurchase,-1.18,-1.58,-0.63,-12.71,-2.17,-16.01,-57.65,-12.14,-147.04,-2.33,-1,-26.06,-3.01,-3.12,-1.82,-20,-3,-1,-38,-480,-41,-95,-162,-19,-203,0,-69,-35,-64,-49,-2,-51,-8,-101,-56,-189,-369,-302,-2,-199
Debt Issued / Paid,-1.21,468.79,94.77,-60.67,115.56,-53.33,4.79,-91.09,-1.09,-13.31,803.3,307.26,-159.55,557.32,670.97,19,-631,-2,-1,299,-302,49,-51,5,487,-2,-1,-26,-2,736,-2,-1,-1,121,-61,-141,500,-550,0,0
