,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"2,642","2,846","2,199","2,649","2,540","2,582","2,601","2,596","1,480","1,978","1,650","2,528","2,636","2,615","7,146","3,898","3,140","3,180","5,941","7,104","6,119","5,952","5,971","6,690","14,693","8,837","5,390","5,377","5,851","5,982","18,549","8,216","5,715","5,958","14,659","11,293","13,360","12,214","12,548","13,937"
Cash & Cash Equivalents,"2,642","2,846","2,199","2,649","2,540","2,582","2,601","2,596","1,480","1,978","1,650","2,528","2,636","2,615","7,146","3,898","3,140","3,180","5,941","7,104","6,119","5,952","5,971","6,690","14,693","8,837","5,390","5,377","5,851","5,982","18,549","8,216","5,715","5,958","14,659","11,293","13,360","12,214","12,548","13,937"
Cash Growth,21.51%,10.06%,-15.31%,-5.45%,-3.85%,-9.27%,18.28%,-2.00%,-41.74%,-23.39%,-36.55%,-2.62%,78.16%,32.22%,332.96%,54.16%,19.10%,21.57%,-16.86%,82.27%,94.88%,87.18%,0.50%,-5.83%,140.12%,48.47%,-9.73%,-19.63%,-60.18%,-32.31%,244.14%,52.80%,-2.32%,-0.40%,-20.97%,37.45%,133.77%,105.00%,-14.40%,23.41%
Receivables,"2,260","2,279","2,393","2,288","2,206","2,417","2,445","2,183","2,496","2,402","3,706","2,927","2,947","2,911","3,688","3,528","3,787","3,808","4,192","3,723","3,603","3,518","3,501","3,288","3,782","3,434","3,362","3,136","3,520","3,827","3,830","3,759","4,542","4,184","4,549","3,893","4,286","3,976","4,133","3,962"
"Property, Plant & Equipment",244.98,244.43,245.4,242.54,242.07,249.02,255.88,272.1,282.29,294.99,321.46,382.3,409.54,421.17,437.37,454.12,468.35,471.6,486,490,498,518,527,536,543,537,0,534,543,552,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,357.85,356.04,354.26,352.47,350.67,354.65,376.96,374.41,376.96,384.89,503.05,499.2,496.22,495.12,493.18,651.34,646.81,641.79,639,633,630,635,611,609,603,602,600,834,868,862,882,874,"1,110","1,810","1,931","1,938","1,932","1,928","1,907","1,908"
Total Assets,"22,869","23,070","23,326","24,253","24,968","24,808","26,468","26,907","27,753","28,843","31,487","31,669","32,929","33,433","34,883","36,085","36,031","36,364","37,413","38,544","38,176","38,677","38,830","40,154","49,809","44,682","47,482","53,657","56,066","57,161","61,891","68,461","73,101","86,111","80,951","77,047","79,180","77,633","78,360","80,130"
Accounts Payable,"5,404","5,145","5,353","5,266","5,338","5,567","6,043","6,121","6,781","6,638","7,307","7,214","7,335","6,822","6,152","6,592","6,850","6,127","6,290","6,102","5,230","5,203","5,108","5,939","8,394","7,388","8,305","13,628","14,083","13,644","15,692","20,725","24,459","20,763","13,214","9,431","8,445","7,762","7,378","7,702"
Total Liabilities,"18,661","18,757","18,892","19,695","20,316","20,062","21,682","21,987","22,876","23,849","26,424","26,465","27,601","27,933","29,190","30,282","29,989","30,114","30,961","32,319","31,741","32,113","32,187","33,251","42,975","37,667","40,306","46,219","48,429","49,243","53,588","59,809","64,492","76,619","71,519","67,217","69,211","67,711","68,173","69,349"
Total Debt,"1,702","2,081","2,134","2,167","2,223","2,144","2,199","2,026","1,970","2,025","2,803","2,800","2,318","2,880","3,505","3,524","2,920","2,824","2,870","3,183","2,977","2,947","3,213","2,859","3,174","3,316","3,183","3,204","3,184","3,181","3,172","3,161","3,318","3,828","3,795","3,382","4,015","3,320","3,476","3,654"
Debt Growth,-7.95%,30.11%,29.94%,29.67%,30.58%,3.04%,3.05%,-6.50%,-11.37%,-5.55%,27.44%,38.22%,17.67%,42.20%,25.07%,25.84%,25.94%,-1.95%,-18.12%,-9.67%,1.96%,4.35%,11.95%,-10.18%,6.62%,12.52%,-0.93%,12.07%,0.32%,-4.07%,-0.35%,-1.34%,4.21%,20.34%,19.64%,6.99%,21.01%,-13.27%,-8.41%,8.04%
Common Stock,"1,079","1,098","1,119","1,156","1,187","1,180","1,143","1,202","1,093","1,114","1,137","1,167","1,207","1,232","1,257","1,297","1,337","1,369","1,363",946,943,857,730,761,604,638,619,644,626,616,653,684,735,"1,613","1,597","1,493","1,203",921,972,874
Retained Earnings,"2,810","2,910","3,024","3,123","3,211","3,316","3,420","3,496","3,593","3,689","3,835","3,947","4,028","4,179","4,340","4,420","4,626","4,815","5,032","5,236","5,448","5,659","5,874","6,086","6,205","6,326","6,484","6,702","7,004","7,257","7,633","8,003","8,256","8,478","8,843","9,254","9,590","9,870","10,213","10,609"
Comprehensive Income,-1.23,6.92,-1.89,-8.35,-22.8,-23.29,-40.5,-50.64,-50.3,-55.88,-55.73,-33.14,-27.43,-22.01,-15.2,-20.45,-22.52,-26.59,-27,-39,-25,-14,-23,-5,-11,1,11,17,-38,-10,-41,-87,-389,-576,-982,-891,-798,-842,-971,-693
Shareholders' Equity,"3,888","4,015","4,141","4,271","4,375","4,473","4,522","4,647","4,635","4,747","4,917","5,081","5,208","5,389","5,582","5,697","5,941","6,157","6,368","6,143","6,366","6,502","6,581","6,842","6,798","6,965","7,114","7,363","7,592","7,863","8,245","8,600","8,602","9,515","9,458","9,856","9,995","9,949","10,214","10,790"
Net Cash / Debt,939.48,764.65,64.94,482.76,317.15,437.61,401.88,570.51,-490.46,-47.43,"-1,152.13",-271.98,317.9,-264.71,"3,641",373.67,220.22,355.59,"3,071","3,921","3,142","3,005","2,758","3,831","11,519","5,521","2,207","2,173","2,667","2,801","15,377","5,055","2,397","2,130","10,864","7,911","9,345","8,894","9,072","10,283"
Net Cash / Debt Growth,189.29%,-22.45%,-93.19%,-57.32%,-66.24%,-42.77%,518.85%,18.18%,-,-,-,-,-,-,-,-,-30.73%,-,-15.64%,949.33%,1326.76%,745.08%,-10.19%,-2.30%,266.61%,83.73%,-19.98%,-43.28%,-76.85%,-49.27%,596.74%,132.63%,-10.12%,-23.96%,-29.35%,56.50%,289.86%,317.56%,-16.49%,29.98%
Net Cash Per Share,4.36,3.54,0.30,2.22,1.45,1.99,1.83,2.60,-2.27,-0.22,-5.33,-1.24,1.44,-1.20,16.47,1.68,0.99,1.59,13.76,17.75,14.56,13.95,12.98,18.05,54.42,26.40,10.56,10.37,12.59,13.23,72.50,23.80,11.25,9.87,49.23,35.89,42.63,41.41,42.47,48.10
Book Value Per Share,18.53,19.08,19.65,20.16,20.50,20.82,21.04,21.66,21.84,22.42,23.18,23.84,24.22,25.00,25.84,26.28,27.24,28.19,29.16,28.40,30.14,30.87,31.66,32.98,32.75,33.87,34.69,35.88,36.73,38.21,40.14,41.69,41.42,45.16,43.93,45.91,46.64,47.35,49.06,51.73
