,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,335.4,345.55,383.42,393.29,404.73,410.09,410.7,410.74,406.94,399.77,405.53,411.32,416.51,423.36,427.29,433.95,443.07,458.3,456.32,467.22,483.85,493.29,500.15,507.55,513.66,517.07,507.23,522.94,535.91,548.74,575.53,589.31,595.14,619.77,652.01,675.58,686.09,675.52,678.5,682.54
Revenue Growth (YoY),14.14%,10.37%,18.23%,18.43%,20.67%,18.68%,7.12%,4.43%,0.55%,-2.52%,-1.26%,0.14%,2.35%,5.90%,5.37%,5.50%,6.38%,8.25%,6.79%,7.67%,9.20%,7.63%,9.60%,8.63%,6.16%,4.82%,1.42%,3.03%,4.33%,6.13%,13.47%,12.69%,11.05%,12.94%,13.29%,14.64%,15.28%,8.99%,4.06%,1.03%
Cost of Revenue,100.54,97.17,107.44,111.88,112,111.11,112.11,111.73,109.44,102.6,106.57,105.47,106.27,110.97,109.34,111.47,114.53,115.34,114.41,116.74,122.3,123.82,124.45,123.51,121.26,115.51,111.5,121.52,127.99,129.77,135.76,140.02,139.8,152.93,166.01,177.55,172.16,164.3,154.25,149.77
Gross Profit,234.86,248.38,275.98,281.42,292.73,298.98,298.59,299,297.5,297.17,298.97,305.85,310.24,312.39,317.95,322.48,328.54,342.97,341.91,350.48,361.55,369.48,375.7,384.04,392.4,401.55,395.72,401.42,407.92,418.97,439.77,449.28,455.34,466.84,485.99,498.03,513.94,511.21,524.25,532.77
"Selling, General & Admin",21.71,24.68,25.44,26.59,26.61,29.88,28.26,27.87,28.93,30.41,47.66,32.26,33.02,34.22,33.39,32.56,30.52,36.05,35.94,34.91,35.63,50.96,55.52,42.27,43.96,49.62,49.09,48.15,47.41,51.6,53.95,51,63.48,62.12,63.27,65.84,70.61,72.21,63.38,64.82
Other Operating Expenses,153.7,156.57,167.22,165.34,169.53,180.01,172.17,228.05,186.44,169.17,177.24,165.39,169.78,170.35,169.97,172.91,178.94,176.95,180.1,177.57,175.6,179.25,183.72,187.92,194.52,200.73,189.58,192.93,195.4,193.79,186.06,186.51,194.48,187.94,191.74,189.2,208.66,214.86,219.64,219.35
Operating Expenses,175.41,181.25,192.67,191.93,196.14,209.9,200.43,255.92,215.37,199.57,224.9,197.64,202.81,204.57,203.36,205.47,209.46,213,216.04,212.47,211.23,230.21,239.25,230.19,238.48,250.35,238.67,241.08,242.81,245.39,240.01,237.51,257.96,250.06,255.02,255.04,279.27,287.07,283.02,284.17
Operating Income,59.44,67.14,83.32,89.48,96.59,89.09,98.16,43.08,82.13,97.6,74.07,108.21,107.43,107.82,114.59,117.01,119.08,129.97,125.87,138.01,150.32,139.27,136.45,153.85,153.92,151.2,157.05,160.34,165.1,173.58,199.76,211.78,197.38,216.78,230.98,242.99,234.66,224.14,241.23,248.6
Interest Expense / Income,73.42,76.33,79.79,86.41,77.19,77.93,79.23,82.33,84.38,84.26,84.14,84.01,78.96,78.31,79.17,82.08,87.07,89.66,94.28,96.35,98.58,99.31,98.1,97.23,98.59,98.26,98.02,98.11,98.35,101.9,102.36,101.02,94.73,93.78,95.84,98.49,111.78,115.47,108.81,107.22
Other Expense / Income,7.94,-12.29,10.95,18.72,15.09,87.22,-11.6,114.78,-35.22,-42.5,-44.79,38,17.93,-11.48,22.79,-17.61,21.28,0.19,107.23,27.49,-21.29,3.77,-9.23,37.94,-28.82,246.54,36.38,49.1,-73.38,104.35,-102.51,73.79,54.3,-106.1,69.18,41.61,-6.65,-36.05,-42.05,46.1
