,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,169.42,358.13,144.07,496.53,91.96,103.81,116.91,120.06,143.39,128.4,159.41,717.7,182.9,162.9,194.61,169.88,101.71,137.72,159.49,160.92,175.91,141.5,124.43,156.28,138.55,227.15,249.17,333.45,340.23,239.55,336.17,251.54,432.84,333.35,247.56,276.38,185.67,189.39,251.25,227.77
Short-Term Investments,5.45,5.05,5.83,5.54,5.55,4.82,0.7,0.7,0.71,0.71,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.85,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,174.86,363.19,149.9,502.07,97.51,108.63,117.61,120.76,144.1,129.11,159.62,717.92,182.9,162.9,194.61,169.88,101.71,137.72,159.49,160.92,175.91,141.5,124.43,156.28,138.55,227.15,475.02,333.45,340.23,239.55,336.17,251.54,432.84,333.35,247.56,276.38,185.67,189.39,251.25,227.77
Cash Growth,-34.33%,136.95%,-35.17%,106.33%,-44.24%,-70.09%,-21.54%,-75.95%,47.78%,18.86%,35.73%,494.51%,26.92%,26.17%,21.92%,-76.34%,-44.39%,-15.45%,-18.05%,-5.27%,72.96%,2.74%,-21.99%,-2.88%,-21.24%,60.53%,281.77%,113.36%,145.56%,5.46%,-29.23%,-24.56%,27.22%,39.16%,-26.36%,9.87%,-57.10%,-43.19%,1.49%,-17.59%
Receivables,99.2,90.22,98.49,106.54,134.35,120.68,117.65,99.18,100.26,100.26,77.79,86.65,89.47,87.32,88.04,99.93,108.11,114.14,101.16,107.1,134.82,136.5,143.05,151.03,158.44,126.02,110.17,95.15,108.88,124.74,119.21,116.94,150.79,169.61,169.92,198.63,263.92,241.95,202.46,186.67
Other Current Assets,69.59,62.72,65.63,65.78,95.03,95.71,109.23,114.93,49.6,53.18,53.84,53.63,52.21,51.05,53.81,54.26,49.72,50.92,66.23,59.64,63.13,22.57,48.25,21.95,37.28,41.89,38.89,29.99,23.88,25.64,26.84,35.31,30.81,36.46,77.42,54.81,33.15,40.21,64.91,45.55
Total Current Assets,343.65,516.13,314.02,674.39,326.89,325.01,344.48,334.87,293.96,282.55,291.26,858.2,324.57,301.27,336.46,324.07,259.53,302.78,326.88,327.66,373.85,300.57,315.73,329.25,334.27,395.06,624.09,458.59,472.99,389.93,482.23,403.79,614.45,539.42,494.9,529.81,482.73,471.55,518.62,459.98
"Property, Plant & Equipment","2,578","2,693","2,691","2,688","2,762","2,702","2,787","2,721","2,782","2,803","2,805","2,780","2,792","2,786","2,774","2,777","2,812","2,803","2,778","2,788","2,786","5,314","5,264","5,213","5,367","5,118","5,034","5,008","5,051","5,869","5,934","5,843","5,808","6,054","6,037","5,973","6,603","6,605","6,603","6,505"
Goodwill and Intangibles,"3,387","4,081","4,041","3,911","4,190","3,926","4,032","3,737","3,735","3,764","3,789","3,711","3,657","3,606","3,569","3,551","3,598","3,601","3,460","3,388","3,331","3,259","3,238","3,262","3,627","3,294","3,175","3,063","3,156","2,984","3,052","2,907","2,803","2,910","2,801","2,702","2,776","2,694","2,628","2,524"
Other Long-Term Assets,473.89,500.91,518.07,536.02,562.28,574.11,588.39,603.91,501.25,522.39,550.95,566.59,587.37,604.69,628.95,648.36,650.2,698.18,724.26,710.49,722.03,439.61,451.47,397.01,432.08,551.93,557.75,504.55,477.99,520.89,492,514.03,575.64,638.41,679.83,744.2,722.37,771.06,855.25,845.23
