,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"-1,187",100,180,213,15,183,72,219,-254,52,23,-358,-346,47,175,206,-542,192,292,-145,2,87,-25,"2,178",565,822,344,839,824,559,650,3,-46,448,387,213,"-1,477",351,155,158
Depreciation & Amortization,381,298,306,318,166,289,276,227,310,276,281,335,321,300,310,328,323,301,279,299,336,312,487,548,613,565,528,592,615,553,561,570,639,547,559,508,571,461,486,480
Share-Based Compensation,9,13,14,15,9,20,20,18,19,16,21,17,16,16,19,18,17,19,19,19,19,19,35,22,21,21,17,17,17,17,21,17,17,18,22,17,16,19,23,16
Other Operating Activities,"1,179",-231,-125,-222,369,133,70,346,197,182,452,862,636,8,18,-66,947,-249,-191,252,383,153,-198,"-1,957",6,-472,-225,148,230,-288,-237,554,689,-319,75,-265,"1,900",-350,-1,349
Operating Cash Flow,382,180,375,324,559,625,438,810,272,526,777,856,627,371,522,486,745,263,399,425,740,571,299,791,"1,205",936,664,"1,596","1,686",841,995,"1,144","1,299",694,"1,043",473,"1,010",481,663,"1,003"
Operating Cash Flow Growth,-54.63%,-58.43%,30.21%,-26.36%,46.34%,247.22%,16.80%,150.00%,-51.34%,-15.84%,77.40%,5.68%,130.51%,-29.47%,-32.82%,-43.22%,18.82%,-29.11%,-23.56%,-12.55%,-0.67%,117.11%,-25.06%,86.12%,62.84%,63.92%,122.07%,101.77%,39.92%,-10.15%,49.85%,-28.32%,-22.95%,-17.48%,4.82%,-58.65%,-22.25%,-30.69%,-36.43%,112.05%
Capital Expenditures,-372,-235,-254,-277,-274,-284,-322,-283,-422,-280,-283,-269,-301,-180,-183,-194,-309,-231,-258,-274,-245,-223,-353,-428,-429,793,-266,-294,-379,-399,-415,-398,-357,-437,-519,-529,-630,-526,-616,-604
Acquisitions,0,-28,0,0,0,0,0,-819,-4,0,0,0,920,0,0,0,0,0,-39,-99,-2,0,121,6,0,0,0,0,0,63,-306,26,-111,9,32,16,-12,181,33,5
Change in Investments,1,24,0,1,-26,29,0,0,-17,184,-2,2,-4,19,-113,15,-16,-6,12,-7,-20,-50,100,-2,11,290,-24,33,-31,-13,-57,-44,117,-43,-17,-705,-43,-9,414,345
Other Investing Activities,-5,61,4,112,385,41,-3,-11,54,-15,-9,-30,13,3,14,1,-3,1,4,13,-26,-2,28,-14,9,40,6,-76,-1,-1,1,26,-,-48,-11,-5,-41,12,11,1
Investing Cash Flow,-376,-178,-250,-164,85,-214,-325,"-1,113",-389,-111,-294,-297,628,-158,-282,-178,-328,-236,-281,-367,-293,-275,-104,-438,-409,"1,123",-284,-337,-411,-350,-777,-390,-351,-519,-515,"-1,223",-726,-342,-158,-253
Dividends Paid,-101,-77,-12,-13,-12,-12,-11,-15,-14,-13,-14,-14,-26,-27,-27,-40,-40,-76,-74,-76,-75,-76,-590,-109,-114,-112,-201,-201,-320,-441,-440,-440,-436,-436,-437,-437,-436,-318,-318,-318
Share Issuance / Repurchase,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,-64,-6,-26,-2,0,0,0,-479,-321,0,0,-200,0,-134,-114,-277,0,0,0,0,0,0,0
Debt Issued / Paid,186,3,10,2,-102,-205,-76,54,-2,-499,-2,-276,-535,0,0,-383,-1,-1,-2,0,-1,-10,"-1,266",679,-644,-101,-107,-16,-17,-18,-568,-18,141,-108,-15,-16,-16,-16,-16,-16
Other Financing Activities,-5,-6,55,-15,102,21,8,-78,-43,-230,-24,-179,-5,-25,-28,-12,-85,-38,30,-13,-31,-57,-37,-40,-34,-52,17,-25,-24,-52,-13,-125,-23,-351,-70,-7,-27,-16,-,-47
Financing Cash Flow,80,-80,53,-26,-12,-196,596,-39,-59,-742,-40,-469,-566,-52,-55,-435,-126,-179,-52,-115,-109,-143,"-1,893",530,"-1,271",-586,-291,-242,-561,-511,"-1,155",-697,-595,-895,-522,-460,-479,-350,-334,-381
Exchange Rate Effect,-6,-2,0,-9,-6,-20,1,-2,-3,6,-2,0,-2,1,1,1,3,0,-2,-2,0,-3,1,-2,1,-4,4,4,2,-2,2,-3,-5,3,-12,-20,-1,-8,4,-5
Net Cash Flow,80,-80,178,125,626,195,710,-344,-179,-321,441,90,687,162,186,-126,294,-152,64,-59,338,150,"-1,697",881,-474,"1,469",93,"1,021",716,-22,-935,54,348,-717,-6,"-1,230",-196,-219,175,364
Free Cash Flow,10,-55,121,47,285,341,116,527,-150,246,494,587,326,191,339,292,436,32,141,151,495,348,-54,363,776,"1,729",398,"1,302","1,307",442,580,746,942,257,524,-56,380,-45,47,399
Free Cash Flow Growth,-61.54%,-,-,46.88%,2750.00%,-,-4.13%,1021.28%,-,-27.86%,325.86%,11.39%,-,-22.36%,-31.38%,-50.26%,33.74%,-83.25%,-58.41%,-48.29%,13.53%,987.50%,-,140.40%,56.77%,396.84%,-,258.68%,68.43%,-74.44%,45.73%,-42.70%,-27.93%,-41.86%,-9.66%,-,-59.66%,-,-91.03%,-
Free Cash Flow Margin,0.46%,-3.12%,6.86%,2.69%,18.46%,17.29%,6.08%,33.78%,-10.33%,16.83%,29.60%,32.77%,18.54%,11.30%,18.08%,15.54%,22.53%,1.76%,8.48%,8.75%,24.17%,19.30%,-2.39%,13.38%,26.15%,66.99%,16.83%,41.07%,38.66%,15.39%,18.92%,25.77%,27.79%,8.50%,17.14%,-2.13%,11.88%,-1.68%,1.75%,16.00%
Free Cash Flow Per Share,0.02,-0.11,0.24,0.09,0.57,0.68,0.23,1.00,-0.28,0.47,0.93,1.11,0.61,0.36,0.64,0.55,0.82,0.06,0.26,0.28,0.93,0.65,-0.07,0.44,1.06,2.14,0.50,1.62,1.63,0.55,0.72,0.93,1.18,0.32,0.66,-0.07,0.48,-0.06,0.06,0.50
