,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"1,555","1,475","1,653","1,778","2,403","2,598","3,308","2,964","2,363","2,461","2,902","2,099","2,756","2,919","3,105","2,969","3,259","3,111","3,127","3,068","3,397","3,545","1,827","2,712","2,243","3,709","3,808","4,828","5,540","5,518","4,583","4,636","4,992","4,272","4,307","3,058","2,877","2,657","2,829","3,190"
Short-Term Investments,78,83,84,82,73,39,33,25,19,27,46,80,56,51,61,76,62,59,56,58,48,56,24,157,237,175,310,313,290,240,222,157,82,72,51,755,880,847,409,24
Cash & Cash Equivalents,"1,633","1,558","1,737","1,860","2,476","2,637","3,341","2,989","2,382","2,488","2,948","2,179","2,812","2,970","3,166","3,045","3,321","3,170","3,183","3,126","3,445","3,601","1,851","2,869","2,480","3,884","4,118","5,141","5,830","5,758","4,805","4,793","5,074","4,344","4,358","3,813","3,757","3,504","3,238","3,214"
Cash Growth,-0.85%,7.23%,-7.41%,18.77%,51.62%,69.26%,92.34%,60.70%,-3.80%,-5.65%,-11.76%,-27.10%,18.05%,19.37%,7.39%,39.74%,18.10%,6.73%,0.54%,2.66%,3.73%,13.60%,-41.85%,-8.22%,-28.01%,7.86%,122.47%,79.19%,135.08%,48.25%,16.68%,-6.77%,-12.97%,-24.56%,-9.30%,-20.45%,-25.96%,-19.34%,-25.70%,-15.71%
Receivables,482,525,446,391,476,416,555,349,215,495,509,293,343,285,337,247,237,330,234,272,254,289,330,383,373,220,255,324,449,263,341,334,337,413,364,289,366,348,185,78
Inventory,"4,202","4,297","4,411","4,293","4,186","4,242","4,362","4,562","3,239","4,595","4,637","3,271","3,244","3,255","3,267","3,202","3,203","3,194","3,245","3,259","3,193","3,208","3,757","3,383","3,310","3,376","3,422","3,478","3,495","3,607","3,698","3,730","3,562","3,546","3,462","3,533","3,469","3,663","3,706","3,696"
Other Current Assets,"-1,428","-1,133","-1,240","-1,056","-1,699","-1,144","-1,702","-2,705",-853,"-2,798","-2,800","1,370","-1,722","-1,672","-1,672","-1,686","-1,695","-1,756","-1,695","-1,722","-1,615","-1,701","-1,300",-937,109,"-1,025","-1,111","-1,283","-1,269","-1,264","-1,399","-1,385","-1,277","-1,244","-1,277","-1,315","-1,077",-956,-995,"-1,033"
Total Current Assets,"4,889","5,247","5,354","5,488","5,439","6,151","6,556","5,195","4,983","4,780","5,294","7,113","4,677","4,838","5,098","4,808","5,066","4,938","4,967","4,935","5,277","5,397","4,638","5,698","6,272","6,455","6,684","7,660","8,505","8,364","7,445","7,472","7,696","7,059","6,907","6,320","6,515","6,559","6,134","5,955"
"Property, Plant & Equipment","14,277","14,138","14,043","13,901","13,650","13,612","13,646","14,335","13,210","14,284","14,234","13,170","12,485","12,378","12,262","12,173","12,338","12,311","12,351","12,209","12,258","12,264","23,377","26,197","25,276","24,952","24,676","24,333","24,281","24,081","24,500","23,711","24,124","24,070","24,131","24,150","24,073","24,097","24,284","24,474"
Long-Term Investments,439,393,347,323,334,272,249,378,402,240,237,239,207,208,306,292,280,273,353,331,271,336,"3,710","3,295","3,199","2,890","3,003","3,030","3,197","3,165","3,220","3,173","3,243","3,335","3,203","3,198","3,278","3,216","3,172","3,133"
Goodwill and Intangibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,"2,156","3,078","2,674","2,763","2,771","2,771","2,771","2,771","2,771","2,771","2,771","2,771","2,771","2,771","1,971","1,971","1,971","1,971"
Other Long-Term Assets,"5,002","5,020","5,232","5,409","5,493","5,567","5,510","5,646","6,535","5,249","4,938","3,559","3,662","3,545","3,476","3,563","2,962","2,961","2,984","3,084","2,851","2,883","3,106","2,495","2,553","2,639","2,751","2,757","2,615","2,682","2,741","2,738","2,730","2,678","2,678","2,704","2,645","2,531","2,572","2,551"
Total Long-Term Assets,"19,718","19,551","19,622","19,633","19,477","19,451","19,405","20,359","20,147","19,773","19,409","16,968","16,354","16,131","16,044","16,028","15,580","15,545","15,688","15,624","15,438","15,483","32,349","35,065","33,702","33,244","33,201","32,891","32,864","32,699","33,232","32,393","32,868","32,854","32,783","32,823","31,967","31,815","31,999","32,129"
Total Assets,"24,607","24,798","24,976","25,121","24,916","25,602","25,961","25,554","25,130","24,553","24,703","24,081","21,031","20,969","21,142","20,836","20,646","20,483","20,655","20,559","20,715","20,880","36,987","40,763","39,974","39,699","39,885","40,551","41,369","41,063","40,677","39,865","40,564","39,913","39,690","39,143","38,482","38,374","38,133","38,084"
Accounts Payable,478,463,435,440,406,376,397,435,315,367,348,304,320,305,304,315,375,331,360,293,303,287,460,532,539,509,473,418,493,446,503,498,518,491,583,570,633,648,565,651
Current Debt,595,615,112,143,166,231,243,266,9,335,196,564,566,572,577,4,4,7,13,20,653,685,715,723,100,178,650,651,657,"1,151",601,598,193,104,98,94,96,96,96,94
Other Current Liabilities,"1,667","1,806","1,705","1,928","1,626","2,227","1,716",990,"1,092",756,816,"1,668",864,688,691,831,"1,019",843,707,738,831,843,"1,363","1,356","1,746","1,265","1,255","1,634","2,219","1,883","1,683","1,703","1,943","1,822","1,770","1,660","2,197","2,008","2,032","2,063"
Total Current Liabilities,"2,740","2,884","2,252","2,511","2,198","2,834","2,356","1,691","1,416","1,458","1,360","2,536","1,750","1,565","1,572","1,150","1,398","1,181","1,080","1,051","1,787","1,815","2,538","2,611","2,385","1,952","2,378","2,703","3,369","3,480","2,787","2,799","2,654","2,417","2,451","2,324","2,926","2,752","2,693","2,808"
Long-Term Debt,"6,145","6,146","6,673","6,630","6,480","6,221","6,140","6,085","5,854","5,369","5,375","4,552","4,049","4,049","4,046","4,046","4,061","4,088","4,108","4,170","3,608","3,688","6,057","6,739","6,734","6,561","6,028","6,026","6,045","5,563","5,556","5,540","6,109","6,106","6,075","6,033","6,036","6,023","6,015","5,993"
Other Long-Term Liabilities,"2,813","2,887","2,960","2,881","3,149","3,184","3,197","3,209","3,568","3,473","3,585","2,884","3,358","3,439","3,484","3,409","3,668","3,659","3,634","3,715","3,808","3,858","8,019","8,929","8,438","8,406","8,508","8,202","8,076","8,028","8,240","8,240","9,940","9,759","9,565","9,386","9,987","10,040","10,010","10,023"
Total Long-Term Liabilities,"8,958","9,033","9,633","9,511","9,629","9,405","9,337","9,294","9,422","8,842","8,960","7,436","7,407","7,488","7,530","7,455","7,729","7,747","7,742","7,885","7,416","7,546","14,076","15,668","15,172","14,967","14,536","14,228","14,121","13,591","13,796","13,780","16,049","15,865","15,640","15,419","16,023","16,063","16,025","16,016"
Total Liabilities,"11,698","11,917","11,885","12,022","11,827","12,239","11,693","10,985","10,838","10,300","10,320","9,972","9,157","9,053","9,102","8,605","9,127","8,928","8,822","8,936","9,203","9,361","16,614","18,279","17,557","16,919","16,914","16,931","17,490","17,071","16,583","16,579","18,703","18,282","18,091","17,743","18,949","18,815","18,718","18,824"
Total Debt,"6,740","6,761","6,785","6,773","6,646","6,452","6,383","6,351","5,863","5,704","5,571","5,116","4,615","4,621","4,623","4,050","4,065","4,095","4,121","4,190","4,261","4,373","6,772","7,462","6,834","6,739","6,678","6,677","6,702","6,714","6,157","6,138","6,302","6,210","6,173","6,127","6,132","6,119","6,111","6,087"
Debt Growth,7.02%,5.82%,0.16%,3.63%,-1.39%,-4.57%,-5.92%,-6.23%,-11.78%,-11.59%,-12.72%,-19.45%,-21.29%,-18.99%,-17.02%,-20.84%,-11.92%,-11.38%,-10.86%,3.46%,4.82%,6.79%,64.33%,78.09%,60.38%,54.10%,-1.39%,-10.52%,-1.93%,-0.37%,-7.80%,-8.07%,-5.97%,-7.51%,0.26%,-0.18%,-2.70%,-1.47%,-1.00%,-0.65%
Common Stock,"9,327","9,256","9,434","9,452","9,510","9,541","10,237","10,255","10,274","10,286","10,306","10,318","10,339","10,342","10,361","10,379","10,417","10,364","10,383","10,386","10,403","10,383","19,636","19,659","19,394","19,212","19,262","19,283","19,222","19,212","19,195","19,163","19,057","18,354","18,376","18,395","18,409","18,406","18,427","18,443"
Retained Earnings,848,968,"1,039","1,239","1,242","1,413","1,474","1,678","1,410","1,449","1,458","1,086",716,735,885,"1,051",410,380,592,361,383,385,-25,"2,036","2,291","2,846","2,989","3,623","4,002","4,120","4,242","3,739","3,098","3,107","3,056","2,831",916,948,785,623
Comprehensive Income,-182,-205,-242,-310,-478,-492,-440,-389,-334,-386,-341,-302,-334,-322,-318,-292,-292,-169,-162,-150,-284,-269,-257,-265,-265,-252,-247,-245,-216,-205,-198,-190,-133,-12,-11,-7,29,23,13,8
Shareholders' Equity,"9,993","10,019","10,231","10,381","10,274","10,462","11,271","11,544","11,350","11,349","11,423","11,102","10,721","10,755","10,928","11,138","10,535","10,575","10,813","10,597","10,502","10,499","19,354","21,430","21,420","21,806","22,004","22,661","23,008","23,127","23,239","22,712","22,022","21,449","21,421","21,219","19,354","19,377","19,225","19,074"
Net Cash / Debt,"-5,107","-5,203","-5,048","-4,913","-4,170","-3,815","-3,042","-3,362","-3,481","-3,216","-2,623","-2,937","-1,803","-1,651","-1,457","-1,005",-744,-925,-938,"-1,064",-816,-772,"-4,921","-4,593","-4,354","-2,855","-2,560","-1,536",-872,-956,"-1,352","-1,345","-1,228","-1,866","-1,815","-2,314","-2,375","-2,615","-2,873","-2,873"
Net Cash Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.91,-1.08,-1.19,-1.68,-1.68,-1.54,-2.35,-2.28,-2.91,-2.99,-3.29,-3.61,-3.61
Working Capital,"2,149","2,363","3,102","2,977","3,241","3,317","4,200","3,504","3,567","3,322","3,934","4,577","2,927","3,273","3,526","3,658","3,668","3,757","3,887","3,884","3,490","3,582","2,100","3,087","3,887","4,503","4,306","4,957","5,136","4,884","4,658","4,673","5,042","4,642","4,456","3,996","3,589","3,807","3,441","3,147"
Book Value Per Share,20.27,20.31,20.52,20.81,20.60,20.97,22.55,21.82,21.45,21.45,21.53,20.92,20.20,20.25,20.49,20.89,19.75,19.82,20.27,19.87,19.72,19.71,23.61,26.14,29.14,27.00,27.42,28.22,28.62,28.87,29.01,28.43,27.67,27.05,26.98,26.72,24.28,24.40,24.18,23.99
