,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"1,428","1,285","1,512",440,399,500,493,665,448,479,461,810,328,337,362,333,180,228,147,102,121,104,283,290,262,301,372,270,239,280,308,397,337,306,348,285,344,218,222,181
Cash & Cash Equivalents,"1,428","1,285","1,512",440,399,500,493,665,448,479,461,810,328,337,362,333,180,228,147,102,121,104,283,290,262,301,372,270,239,280,308,397,337,306,348,285,344,218,222,181
Cash Growth,-41.02%,-35.26%,-13.10%,-69.06%,-72.06%,-61.09%,-67.39%,51.14%,12.28%,-4.20%,-6.49%,21.80%,-26.79%,-29.65%,-21.48%,-58.89%,-45.12%,-32.34%,-59.39%,-69.37%,-32.78%,-54.39%,92.52%,184.31%,116.53%,189.42%,31.45%,-6.90%,-8.78%,-6.98%,-17.20%,47.04%,41.00%,9.29%,12.99%,-28.21%,2.08%,-28.76%,-36.21%,-36.49%
Receivables,"26,795","26,605","26,516","26,354","26,349","26,234","26,479","26,688","26,726","26,730","26,777","26,789","7,389","27,169","27,111","27,127","7,971","8,033","7,913","7,956","8,352","8,501","10,120","9,913","9,911","10,154","10,235","10,118","10,279","10,570","10,839","10,845","10,968","11,413","11,722","11,634","11,913","12,201","12,490","12,498"
"Property, Plant & Equipment",877,870,807,816,831,848,874,932,974,995,"1,005","1,001",991,984,974,962,"1,034","1,018","1,013",997,"1,006","1,145","1,222","1,194","1,181","1,161","1,135","1,144","1,122","1,092","1,067","1,047","1,027",995,970,941,927,904,884,894
Goodwill and Intangibles,498,498,498,498,498,498,498,498,498,498,498,567,611,567,567,567,"1,949","1,977","1,959","1,941","1,947","1,934","3,104","3,039","2,983","2,941","2,907","2,884","2,861","2,838","2,815","2,792","2,769","2,746","2,724","2,707","2,689","2,671","2,654","2,636"
Total Assets,"277,884","272,923","254,713","247,100","245,013","246,960","241,020","231,453","228,348","227,493","227,616","228,430","224,576","225,388","225,863","224,211","225,260","216,666","60,775","61,437","62,307","63,324","69,472","70,256","70,817","68,724","70,990","72,319","74,111","74,201","74,732","76,290","76,578","75,252","72,402","71,801","73,008","74,249","73,895","74,516"
Accounts Payable,"100,136","97,297","75,157","74,190","73,976","73,624","73,371","73,608","31,670","73,367","73,562","73,097",602,"30,863","30,466","30,151",816,800,784,775,767,742,790,764,755,758,750,711,701,681,685,685,687,677,664,659,658,647,647,645
Deferred Revenue,"5,225","5,326","5,348","5,389","5,255","5,383","5,463","5,508","5,385","5,497","5,538","5,622","5,392","5,609","5,573","5,528","5,322","5,450","5,446","5,388","5,282","5,482","6,833","6,820","6,635","6,810","6,872","6,761","6,629","6,958","7,167","7,268","7,194","7,550","7,838","7,934","7,815","8,247","8,589","8,680"
Total Liabilities,"258,979","253,149","235,285","228,265","226,293","227,883","222,793","213,249","210,706","209,381","209,057","209,772","207,673","208,379","208,575","206,978","211,766","203,523","48,229","48,708","49,206","48,984","54,180","54,178","54,547","53,458","53,918","54,517","55,555","56,499","56,488","58,428","58,735","59,355","58,176","58,846","59,332","59,909","59,743","60,837"
