,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,324,495,-467,388,382,467,413,381,421,323,216,438,-81,378,-40,234,"-3,703",597,582,432,190,625,372,524,543,268,463,453,532,244,900,476,724,438,439,334,584,530,542,645
Depreciation & Amortization,49,60,0,92,124,101,72,72,128,95,89,112,102,96,95,109,99,116,121,122,108,108,113,112,118,134,135,142,151,174,173,168,165,171,167,156,140,129,129,128
Other Operating Activities,-29,-206,628,-95,485,-121,177,438,207,-20,113,39,640,-249,614,287,"4,266",-1,-145,18,697,-459,240,795,377,-109,366,787,528,336,-240,642,310,-185,363,"1,025",355,207,-725,992
Operating Cash Flow,334,349,161,385,991,447,662,891,756,398,418,589,661,225,669,630,662,712,558,572,"1,001",279,725,"1,442","1,043",298,969,"1,388","1,216",759,838,"1,292","1,204",429,974,"1,521","1,084",871,-49,"1,771"
Operating Cash Flow Growth,-28.78%,87.63%,-27.48%,-22.22%,196.71%,28.08%,311.18%,131.43%,-23.71%,-10.96%,-36.86%,-33.89%,-12.57%,-43.47%,60.05%,6.96%,0.15%,216.44%,-16.59%,-9.21%,51.21%,-60.81%,29.93%,152.10%,4.20%,6.81%,33.66%,-3.74%,16.59%,154.70%,-13.52%,-6.92%,-0.99%,-43.48%,16.23%,17.72%,-9.97%,103.03%,-,16.44%
Capital Expenditures,-64,-33,19,-43,-64,-58,-44,-92,-113,-84,-53,-46,-41,-41,-51,-37,-121,-39,-20,-11,-52,-20,-24,-31,-30,-23,-28,-27,-36,-23,-24,-45,-41,-31,-46,-45,-53,-49,-50,-52
Acquisitions,330,0,963,0,0,0,0,0,0,0,0,-175,0,0,222,0,"-1,423",0,"1,115",0,0,0,"-1,901",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Change in Investments,"1,722",231,594,86,-39,352,217,229,196,268,183,820,453,"-1,095",-465,70,"1,478",-172,"-1,087",-544,"-1,172",148,"1,828","-1,314",-853,802,-573,"-1,157","-1,012",-421,-109,"-1,124",-681,155,293,"-1,046",-508,-390,551,"-1,265"
Other Investing Activities,69,-2,-43,147,-120,1,-,-2,-201,10,17,5,-408,-72,26,-42,109,-31,27,-,24,1,-2,-5,55,-2,39,-38,-11,-6,4,-,-7,2,14,-1,-11,-7,-2,-2
Investing Cash Flow,"2,057",196,"1,533",190,-223,295,173,135,-118,194,147,604,4,"-1,208",-268,-9,43,-242,35,-555,"-1,200",129,-99,"-1,350",-828,777,-562,"-1,222","-1,059",-450,-129,"-1,169",-718,126,261,"-1,092",-572,-446,499,"-1,319"
