,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"97,551","89,873","93,975","89,788","100,634","87,492","87,340","88,445","85,685","93,277","95,081","96,025","100,041","93,354","95,966","103,994","102,675","90,177","91,537","100,445","83,800","96,122","88,890","102,890","100,417","80,200","95,857","143,864","145,565","147,388","181,045","158,617","186,292","186,664","159,497","140,325","150,357","166,587","153,955","133,183","126,434"
Market Cap Growth,38.69%,9.73%,15.07%,4.73%,3.16%,-2.65%,-7.06%,-1.50%,-14.86%,6.61%,8.86%,8.57%,16.76%,0.08%,0.93%,8.30%,2.63%,-3.40%,-4.61%,-3.41%,-18.38%,6.59%,-2.89%,2.43%,19.83%,-16.56%,7.84%,39.82%,44.96%,83.78%,88.87%,10.25%,27.98%,26.65%,-11.90%,-11.53%,-19.29%,-10.76%,-3.47%,-5.09%,-
Enterprise Value,"103,178","94,920","101,218","96,468","108,130","94,179","94,270","97,357","95,293","102,448","103,775","105,993","111,549","106,876","109,436","118,443","122,895","109,060","109,314","118,905","101,501","116,762","109,985","124,816","122,843","102,360","116,586","163,374","167,003","166,105","197,276","173,653","201,227","199,549","171,526","152,819","166,283","183,584","171,188","151,345","144,596"
PE Ratio,22.31,21.17,25.90,23.97,33.19,27.80,22.26,22.30,17.69,18.85,19.06,19.20,29.24,27.00,26.87,29.20,20.93,17.74,17.65,18.49,17.49,21.09,18.69,20.58,22.62,18.68,21.90,31.38,108.39,28.51,29.79,24.59,14.45,17.35,14.59,12.54,13.02,15.45,15.38,15.57,15.02
PS Ratio,1.76,1.61,1.66,1.57,1.73,1.50,1.50,1.52,1.47,1.59,1.60,1.60,1.62,1.49,1.50,1.59,1.54,1.32,1.31,1.42,1.17,1.34,1.23,1.40,1.36,1.07,1.24,1.79,1.72,1.65,1.96,1.68,1.92,1.89,1.59,1.39,1.50,1.69,1.60,1.43,1.36
PB Ratio,15.07,14.39,16.88,15.96,47.00,47.84,44.79,45.85,34.69,37.96,36.21,35.01,247.02,174.49,77.14,68.92,103.30,67.10,39.32,32.42,27.74,27.73,20.18,18.51,30.74,24.31,21.97,25.73,221.56,20.62,16.76,13.17,13.07,12.11,9.79,8.27,7.60,8.31,7.69,6.95,6.60
P/FCF Ratio,18.26,15.04,24.05,19.63,29.16,22.49,15.29,16.21,16.88,18.90,17.20,24.63,27.82,141.02,199.51,144.04,-27.57,-185.55,2542.70,191.32,12.96,20.53,25.91,35.41,44.45,25.79,20.02,20.83,28.84,20.68,22.78,19.41,17.23,16.90,14.59,13.87,16.11,23.30,24.82,23.96,22.74
P/OCF Ratio,13.36,11.50,16.47,13.95,17.57,14.09,10.74,11.13,11.53,12.69,12.06,15.06,15.46,23.10,21.81,18.81,69.42,16.99,15.11,15.49,6.59,8.80,9.15,11.46,11.62,9.00,9.24,11.76,13.92,11.85,13.96,12.26,12.41,12.48,10.74,10.01,10.66,13.90,13.50,11.94,11.33
Debt / Equity Ratio,1.68,1.93,2.13,2.18,5.03,7.16,6.74,7.57,5.80,6.28,5.47,5.59,39.69,32.22,14.53,12.53,24.44,17.18,9.76,7.52,7.53,7.43,5.88,4.76,8.62,9.58,6.86,5.14,42.24,3.75,2.42,2.13,1.79,1.65,1.48,1.41,1.19,1.32,1.25,1.33,1.33
Quick Ratio,1.65,1.40,1.25,1.25,1.15,1.14,1.15,0.99,1.11,1.13,1.18,1.07,1.05,0.89,1.01,0.94,1.00,1.06,1.07,1.01,0.99,0.96,0.94,0.97,0.99,1.11,1.13,1.18,1.00,1.12,1.27,1.36,1.32,1.41,1.35,1.26,1.11,1.21,1.19,1.06,1.06
Current Ratio,1.88,1.59,1.48,1.46,1.30,1.31,1.34,1.14,1.24,1.25,1.32,1.18,1.18,1.01,1.12,1.06,1.22,1.22,1.21,1.15,1.15,1.13,1.09,1.11,1.11,1.22,1.24,1.29,1.19,1.29,1.39,1.48,1.42,1.52,1.48,1.39,1.23,1.34,1.32,1.22,1.22
Interest Coverage,20.40,16.81,8.67,22.48,8.61,19.28,22.84,23.95,24.16,19.78,21.77,21.78,-4.31,17.76,20.09,18.45,11.63,11.86,13.93,13.19,4.67,9.52,14.86,14.87,-0.19,8.49,13.88,15.35,-23.50,36.05,21.57,17.91,23.90,20.49,22.62,19.47,25.54,14.41,15.24,7.37,15.44
Return on Capital (ROIC),Upgrade,26.57%,24.42%,22.06%,22.12%,25.16%,22.51%,27.47%,25.34%,30.10%,28.83%,30.61%,28.86%,34.11%,31.19%,28.72%,26.46%,20.80%,22.05%,21.67%,21.31%,21.93%,18.80%,19.03%,18.97%,20.79%,18.00%,18.39%,18.78%,22.37%,22.58%,23.09%,23.82%,25.05%,25.41%,26.16%,26.38%,23.57%,20.60%,19.87%,17.26%
Dividend Yield,2.40%,2.60%,2.50%,2.70%,2.40%,2.80%,2.90%,2.90%,3.00%,2.80%,2.80%,2.80%,2.70%,3.00%,2.90%,2.70%,2.80%,3.20%,3.30%,3.00%,3.70%,3.30%,3.60%,3.20%,3.30%,4.20%,3.50%,2.40%,2.40%,2.40%,2.00%,2.20%,1.90%,2.10%,2.80%,3.50%,3.50%,3.20%,3.50%,4.10%,4.39%
Payout Ratio,49.60%,67.70%,136.70%,50.40%,134.00%,64.60%,53.30%,52.10%,49.30%,61.40%,54.50%,54.20%,-288.90%,62.40%,52.20%,57.20%,65.90%,58.70%,53.20%,52.30%,175.00%,75.00%,49.20%,47.30%,-800.00%,90.20%,49.50%,44.90%,-26.10%,18.50%,33.30%,38.30%,28.80%,49.80%,46.60%,51.20%,38.10%,73.60%,66.90%,123.70%,65.99%
Buyback Yield / Dilution,2.69%,3.20%,3.06%,2.64%,2.49%,2.21%,1.55%,1.90%,1.64%,2.01%,2.06%,2.02%,1.99%,1.62%,1.69%,1.38%,1.25%,0.97%,0.70%,0.65%,0.29%,0.16%,0.11%,0.19%,0.16%,0.20%,-0.17%,-0.54%,-0.77%,-1.00%,-0.97%,-0.89%,-0.55%,-0.39%,-0.37%,0.27%,0.49%,1.34%,1.70%,1.64%,1.64%
Total Shareholder Return,5.09%,5.80%,5.56%,5.34%,4.89%,5.01%,4.45%,4.80%,4.64%,4.81%,4.86%,4.82%,4.69%,4.62%,4.59%,4.08%,4.05%,4.17%,4.00%,3.65%,3.99%,3.46%,3.71%,3.39%,3.46%,4.40%,3.33%,1.86%,1.63%,1.40%,1.03%,1.31%,1.35%,1.71%,2.43%,3.77%,3.99%,4.54%,5.20%,5.74%,6.03%
