,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,48,13,65,143,23,-378,175,63,-149,90,-15,-289,-5,-429,68,-83,"-1,128",-371,101,95,10,-51,-227,85,-730,-397,34,231,79,-14,196,235,82,110,40,67,50,-8,30,156
Depreciation & Amortization,142,131,124,127,124,123,121,123,126,135,120,120,109,100,97,100,100,175,163,163,168,165,162,162,160,160,164,167,173,176,165,168,172,183,179,174,183,178,171,179
Other Operating Activities,206,82,31,54,135,260,-155,19,200,130,-376,441,114,604,-169,191,"1,289",488,-151,-13,125,153,92,-82,840,555,-43,-70,325,15,-293,-41,346,31,-250,-49,276,252,-256,25
Operating Cash Flow,396,226,220,324,282,5,141,205,177,355,-271,272,218,275,-4,208,261,292,113,245,303,267,27,165,270,318,155,328,577,177,68,362,600,324,-31,192,509,422,-55,360
Operating Cash Flow Growth,-4.58%,179.01%,272.88%,-6.90%,-28.79%,-97.79%,-35.91%,-36.73%,-37.23%,7000.00%,-,32.68%,23.16%,-22.54%,-,-23.53%,19.72%,6.18%,-,17.79%,16.09%,-8.56%,-76.11%,-32.65%,-10.89%,19.10%,474.07%,98.79%,113.70%,-44.34%,-56.13%,10.37%,3.99%,83.05%,-,-46.96%,-15.17%,30.25%,-,87.50%
Capital Expenditures,-97,-114,-94,-56,-68,92,-63,-57,-60,-35,-25,-24,113,-49,-62,-51,50,-163,-133,-99,-136,-101,-114,-113,-105,-70,-91,-79,-59,-137,-103,-107,-107,-179,-100,-109,-90,-134,-124,-112
Acquisitions,-4,87,-300,-769,15,-136,-14,-85,-383,-352,32,-59,-3,-317,-54,1,-9,-15,6,-186,43,-51,0,-2,0,-30,-1,-89,-1,-795,0,-21,"-1,146",-334,-3,-104,0,-2,-20,-22
Change in Investments,-10,-72,-115,-131,-11,-113,-14,-22,-26,-43,0,-39,-54,-5,-12,-21,-9,-9,-10,-3,-23,-2,-5,-3,12,-1,-7,-4,-14,-14,-16,-30,-53,-13,-8,8,-13,2,-15,15
Other Investing Activities,-,-,-,-,16,-71,5,-,31,7,-18,15,13,-,7,16,-,10,16,-,2,-,1,2,-,1,3,-8,4,-,24,4,1,4,-19,-2,-,-,-,-
Investing Cash Flow,-111,-99,-509,-956,-48,-228,-86,-164,-438,-423,-11,-107,69,-371,-121,-55,32,-177,-121,-288,-114,-154,-118,-116,-93,-100,-96,-180,-70,-946,-95,-154,"-1,305",-522,-130,-207,-103,-134,-159,-119
