,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,205.5,325.2,243.8,329.5,209.1,313.9,239.3,331.6,218.4,326.1,253.8,350.3,241.8,328.6,263.6,254.4,264.1,364.2,298.9,399.2,263.2,370.7,290.2,415,258.1,-24.2,313.3,398.1,287.8,348.2,355.6,416.2,173.8,348.4,364.5,429.8,227.5,366.3,371.9,425.7
Depreciation & Amortization,70.9,72.4,74.1,77,74.2,72.8,71.7,72.4,74.2,73,73.1,72.6,72.7,71.1,68.6,69.7,69.4,67.4,65.9,61.3,59.6,57.8,57.9,56.2,57,57.1,54.7,53.8,53.3,53.5,51.1,54.2,55.2,55.7,53.9,54.6,53.9,51.1,52.4,53.7
Share-Based Compensation,12.8,16.1,20.4,14.6,13.7,21.3,17.6,46.8,23,23.3,23.5,23.6,19.3,20.7,20.6,19.6,17.5,17.6,18.8,16.6,16.8,17.5,19.3,18.9,18.7,16.2,17.6,18.3,20.8,18.3,18.7,26.9,20,20.1,21.2,20.4,20.7,20.4,22.5,21.2
Other Operating Activities,-719.5,-170.9,-117.7,"1,022",-535,-222,164.2,"1,308",-769.6,-346.1,363,"1,170",-529.1,-556.1,-177.8,"1,836",-971.8,-401.3,-49.3,"1,484",-735.2,-543.3,-106.4,"1,598","-1,321",75.9,-184.8,"1,916",-822.8,-254.8,108.9,"1,210",-793.5,-619.6,49.7,672.3,-824.2,-700.3,-41.3,"1,300"
Operating Cash Flow,-430.3,242.8,220.6,"1,443",-238,186,492.8,"1,759",-454,76.3,713.4,"1,617",-195.3,-135.7,175,"2,180",-620.8,47.9,334.3,"1,961",-395.6,-97.3,261,"2,088",-987.2,125,200.8,"2,386",-460.9,165.2,534.3,"1,707",-544.5,-195.4,489.3,"1,177",-522.1,-262.5,405.5,"1,801"
Operating Cash Flow Growth,-,-12.09%,-24.81%,-0.39%,-,-23.39%,123.39%,21.84%,-,-58.98%,44.76%,-8.07%,-,-,-75.47%,34.84%,-,-,91.03%,-10.05%,-,-,-21.93%,6.48%,-,-,-23.07%,14.28%,-,32.16%,166.09%,-28.47%,-,-,-8.42%,-31.03%,-,-,-17.13%,53.00%
Capital Expenditures,-42.5,-49,-46.8,-74.7,-38.2,-68.5,-38.9,-57.1,-41.4,-36.5,-22.6,-65,-32.1,-35.8,-40.4,-47.7,-36.2,-53.6,-26.4,-79.5,-27.2,-21.6,-28.2,-25.2,-26.4,-7.2,-16.4,-25.4,-12.4,-10.5,-19.7,-623.2,-23.2,-19.3,-23.1,-12.6,-23.1,-16.9,-24.2,-14.2
Acquisitions,-11.9,-38.3,-15.1,-9.6,-22.8,-2.2,-11.2,-24.1,-86.6,-180.4,-1.5,-40.3,-19.2,-0.3,50.3,-57.1,-171.3,-32,187.5,-26.2,64.2,9.3,-1.5,-2.6,2.1,1.6,-62.8,-4.8,0,-25.9,0,-17.5,-246.6,-103.7,109,0,0,172.6,-60.6,-15.3
Change in Investments,11.9,-11.9,0,21,0,9.3,3.8,-13.6,11.7,-227,198.9,9.1,6.1,19.3,-25.4,66.9,0,0,0,15.9,0,0,0,1.9,0,0,0,3.2,0,0,0,0,0,0,-100,38.6,0,0,60.8,0
Other Investing Activities,-,9.5,-3,-6.5,-3.9,3.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6,115.3,-0.3,-116.6,-92,92,-,-,-14.5,14.5,-,-
