,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"4,644","4,467","5,339","4,017","4,183","4,337","5,401","3,568","3,992","4,459","6,264","5,181","5,771","5,430","6,201","5,628","6,372","5,627","6,159","5,337","5,412","5,098","5,995","4,914","5,018","4,620","5,620","5,117","5,910","5,198","6,238","5,767","6,648","7,206","8,378","7,047","6,480","5,748","6,980","6,045"
Revenue Growth (YoY),19.17%,5.20%,6.42%,2.29%,-9.93%,-2.91%,1.16%,-11.18%,-4.57%,2.81%,15.98%,45.21%,44.56%,21.78%,-1.01%,8.63%,10.41%,3.63%,-0.68%,-5.17%,-15.07%,-9.40%,-2.66%,-7.93%,-7.28%,-9.38%,-6.26%,4.13%,17.78%,12.51%,11.00%,12.70%,12.49%,38.63%,34.31%,22.20%,-2.53%,-20.23%,-16.69%,-14.22%
Cost of Revenue,"3,067","2,860","3,129","2,956","2,730","2,716","3,074","2,288","2,458","2,624","3,564","3,833","3,695","3,313","3,409","3,929","4,183","3,685","3,514","3,972","3,467","3,009","3,118","3,484","2,937","2,540","2,896","3,339","3,437","3,150","3,480","4,090","4,395","4,586","5,333","5,522","4,193","3,346","3,567","3,906"
Gross Profit,"1,577","1,607","2,210","1,061","1,453","1,621","2,327","1,280","1,534","1,835","2,700","1,348","2,076","2,117","2,792","1,699","2,189","1,942","2,645","1,365","1,945","2,089","2,877","1,430","2,081","2,080","2,724","1,778","2,473","2,048","2,758","1,677","2,253","2,620","3,045","1,525","2,287","2,402","3,413","2,139"
Other Operating Expenses,497,504,514,430,487,500,528,519,541,569,695,"1,125",716,"3,766",801,981,813,"1,843",824,761,751,755,870,797,857,"1,022",889,"1,075",919,"1,351","1,160","1,829",892,965,852,"1,387","1,111","1,112","1,303",932
Operating Expenses,497,504,514,430,487,500,528,519,541,569,695,"1,125",716,"3,766",801,981,813,"1,843",824,761,751,755,870,797,857,"1,022",889,"1,075",919,"1,351","1,160","1,829",892,965,852,"1,387","1,111","1,112","1,303",932
Operating Income,"1,080","1,103","1,696",631,966,"1,121","1,799",761,993,"1,266","2,005",223,"1,360","-1,649","1,991",718,"1,376",99,"1,821",604,"1,194","1,334","2,007",633,"1,224","1,058","1,835",703,"1,554",697,"1,598",-152,"1,361","1,655","2,193",138,"1,176","1,290","2,110","1,207"
Interest Expense / Income,206,210,207,212,213,180,218,228,246,293,374,404,416,424,407,446,458,470,458,456,430,429,434,442,456,444,443,478,450,450,451,485,462,488,511,561,582,610,620,634
Other Expense / Income,330,-56,362,31,-46,-4,111,132,30,77,42,-423,-40,-116,-85,-54,-137,-82,-428,15,"-2,684",-142,-114,-180,-249,-7,-156,-116,-225,-117,-330,-143,-310,-248,-207,-241,-365,-256,-229,-286
Pretax Income,544,949,"1,127",388,799,945,"1,470",401,717,896,"1,589",242,984,"-1,957","1,669",326,"1,055",-289,"1,791",133,"3,448","1,047","1,687",371,"1,017",621,"1,548",341,"1,329",364,"1,477",-494,"1,209","1,415","1,889",-182,959,936,"1,719",859
