,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,590,583,"1,414",710,"1,112",813,"1,109","1,404",754,"9,860","2,669","1,975","1,094","1,433","1,841","2,130","2,284","1,980","1,847","1,396","1,361","1,383","2,931","1,975","2,164","1,879","3,379","1,065","1,770","1,582","2,078","1,798","1,662","1,724","2,009","1,917","1,053","2,123","1,676",748
Cash & Cash Equivalents,590,583,"1,414",710,"1,112",813,"1,109","1,404",754,"9,860","2,669","1,975","1,094","1,433","1,841","2,130","2,284","1,980","1,847","1,396","1,361","1,383","2,931","1,975","2,164","1,879","3,379","1,065","1,770","1,582","2,078","1,798","1,662","1,724","2,009","1,917","1,053","2,123","1,676",748
Cash Growth,9.26%,35.27%,107.33%,7.74%,88.47%,39.45%,-21.57%,97.75%,-32.19%,1112.79%,140.67%,40.67%,45.09%,-85.47%,-31.02%,7.85%,108.78%,38.17%,0.33%,-34.46%,-40.41%,-30.15%,58.69%,41.48%,59.00%,35.86%,15.28%,-46.08%,-18.21%,-15.81%,-38.50%,68.83%,-6.10%,8.98%,-3.32%,6.62%,-36.64%,23.14%,-16.58%,-60.98%
Receivables,"1,806","2,119","2,258","1,947","1,872","2,256","2,275","1,903","1,634","2,116","3,211","3,246","3,069","3,162","3,301","3,877","3,557","3,527","3,623","3,944","3,616","3,304","3,385","3,409","2,923","2,899","3,016","3,335","3,513","3,211","3,337","3,228","3,370","3,885","3,659","3,814","2,916","3,018","3,252","3,267"
Inventory,"1,861","1,901","1,835","1,969","1,905","1,838","1,737","1,929","1,922","2,008","2,559","2,782","2,510","2,562","2,701","2,627","2,230","2,151","2,294","2,394","2,093","2,143","2,324","2,388","2,215","2,381","2,476","2,488","2,195","2,122","2,258","2,355","2,103","2,281","2,681","2,677","2,750","2,963","3,148","3,352"
Other Current Assets,883,773,751,"1,238","1,483","1,698","1,149","1,290","1,151","1,165","1,219","1,719","1,754","1,680","1,359","1,438","1,453","3,961","1,620","1,849","1,639","1,522","1,277","2,045","2,128","1,910","1,703","1,729","1,991","2,636","2,001","1,584","2,162","1,891","2,014","2,008","2,836","2,875","3,012","3,065"
Total Current Assets,"5,140","5,376","6,258","5,864","6,372","6,605","6,270","6,526","5,461","15,149","9,658","9,722","8,427","8,837","9,202","10,072","9,524","11,619","9,384","9,583","8,709","8,352","9,917","9,817","9,430","9,069","10,574","8,617","9,469","9,551","9,674","8,965","9,297","9,781","10,363","10,416","9,555","10,979","11,088","10,432"
"Property, Plant & Equipment","51,573","52,764","53,167","54,868","55,475","57,007","58,243","61,114","62,552","63,893","75,554","78,446","79,811","78,686","79,741","79,872","80,947","77,192","78,432","80,797","83,518","83,036","83,531","84,880","85,735","86,805","88,188","89,436","90,858","91,398","92,583","92,809","93,483","94,445","95,089","96,101","97,135","98,248","99,721","101,276"
Long-Term Investments,670,675,680,743,749,751,752,761,761,763,"2,310","2,323","2,395","2,414","2,425","2,288","2,323","2,334","2,363","2,378","2,404","2,370","2,339","2,091","2,181","2,010","2,011","1,918","1,930","1,856","1,853","1,282","1,293","1,305","1,292","1,443","1,408","1,382","1,376","1,368"
Goodwill and Intangibles,0,0,0,0,0,0,0,319,0,754,"7,165","7,221","7,186","7,200","7,169","7,141","7,074","6,017","5,989","5,928","5,869","5,832","5,830","5,816","5,803","5,791","5,779","5,767","5,757","5,746","5,735","5,725","5,715","5,705","5,695","5,567","5,558","5,547","5,538","5,529"
Other Long-Term Assets,"7,455","7,585","7,549","8,758","9,014","9,818","9,950","9,598","9,961","10,314","11,675","11,985","11,941","11,547","11,778","11,632","11,699","15,615","15,549","18,228","13,596","15,277","15,974","16,096","15,703","16,056","16,606","17,197","17,379","17,356","18,016","18,753","18,851","19,533","21,566","21,364","21,100","20,960","20,598","20,726"
Total Long-Term Assets,"59,698","61,024","61,396","64,369","65,238","67,576","68,945","71,792","73,274","75,724","96,704","99,975","101,333","99,847","101,113","100,933","102,043","101,158","102,333","107,331","105,387","106,515","107,674","108,883","109,422","110,662","112,584","114,318","115,924","116,356","118,187","118,569","119,342","120,988","123,642","124,475","125,201","126,137","127,233","128,899"
Total Assets,"64,838","66,400","67,654","70,233","71,610","74,181","75,215","78,318","78,735","90,873","106,362","109,697","109,760","108,684","110,315","111,005","111,567","112,777","111,717","116,914","114,096","114,867","117,591","118,700","118,852","119,731","123,158","122,935","125,393","125,907","127,861","127,534","128,639","130,769","134,005","134,891","134,756","137,116","138,321","139,331"
Accounts Payable,"1,386","1,320","1,381","1,593","1,289","1,395","1,419","1,905","1,584","1,493","2,265","3,314","2,221","2,454","2,804","3,076","2,526","2,647","2,767","3,436","2,569","2,371","2,266","2,557","1,951","2,071","2,285","2,806","2,533","2,075","2,229","2,169","2,251","2,908","3,079","3,525","2,365","2,493","2,942","2,898"
Current Debt,"1,366","2,402","2,759","4,132","4,985","4,700","4,803","4,050","3,587","4,096","3,924","4,828","6,087","6,305","6,084","6,331","7,506","7,218","5,577","6,113","3,792","4,774","4,084","5,273","3,749","3,016","4,784","4,357","4,871","4,476","4,239","3,847","3,768","3,794","4,830","7,091","7,116","5,905","4,983","4,973"
Other Current Liabilities,"2,083","2,252","2,750","3,236","2,911","2,599","3,467","3,174","2,685","2,925","4,378","4,775","3,976","3,992","3,715","4,187","3,598","4,501","4,621","4,737","3,558","3,854","4,184","4,716","3,853","4,247","4,681","4,916","4,182","5,109","4,791","4,905","4,415","4,785","4,892","5,108","4,412","4,842","5,289","5,596"
Total Current Liabilities,"4,835","5,974","6,890","8,961","9,185","8,694","9,689","9,129","7,856","8,514","10,567","12,917","12,284","12,751","12,603","13,594","13,630","14,366","12,965","14,286","9,919","10,999","10,534","12,546","9,553","9,334","11,750","12,079","11,586","11,660","11,259","10,921","10,434","11,487","12,801","15,724","13,893","13,240","13,214","13,467"
Long-Term Debt,"22,288","22,121","21,699","20,644","21,093","22,674","22,326","24,688","26,091","35,368","41,550","42,629","42,786","43,885","44,042","44,462","44,446","42,483","41,425","40,736","42,177","41,384","43,699","43,413","45,845","46,749","47,151","46,684","48,379","49,432","50,338","51,623","52,154","52,668","51,820","52,044","53,434","56,490","57,323","58,517"
Other Long-Term Liabilities,"17,514","17,748","18,077","19,288","19,923","21,508","21,118","22,358","22,442","23,380","27,898","27,257","27,412","26,638","27,311","27,097","27,142","28,912","28,938","32,562","31,022","31,062","31,276","30,691","31,247","31,396","31,466","31,647","32,069","31,778","32,754","32,423","33,131","33,359","33,666","32,591","32,867","32,738","32,480","32,122"
Total Long-Term Liabilities,"39,802","39,869","39,776","39,932","41,016","44,182","43,444","47,046","48,533","58,748","69,448","69,886","70,198","70,523","71,353","71,559","71,588","71,395","70,363","73,298","73,199","72,446","74,975","74,104","77,092","78,145","78,617","78,331","80,448","81,210","83,092","84,046","85,285","86,027","85,486","84,635","86,301","89,228","89,803","90,639"
Total Liabilities,"44,637","45,843","46,666","48,893","50,201","52,876","53,133","56,175","56,389","67,262","80,015","82,803","82,482","83,274","83,956","85,153","85,218","85,761","83,328","87,584","83,118","83,445","85,509","86,650","86,645","87,479","90,367","90,410","92,034","92,870","94,351","94,967","95,719","97,514","98,287","100,359","100,194","102,468","103,017","104,106"
Total Debt,"23,654","24,523","24,458","24,776","26,078","27,374","27,129","28,738","29,678","39,464","45,474","47,457","48,873","50,190","50,126","50,793","51,952","49,701","47,002","46,849","45,969","46,158","47,783","48,686","49,594","49,765","51,935","51,041","53,250","53,908","54,577","55,470","55,922","56,462","56,650","59,135","60,550","62,395","62,306","63,490"
