,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"33,548","32,260","32,107","19,269","26,239","29,227","28,028","33,892","27,845","33,494","29,265","28,865","26,881","29,097","30,662","8,588","27,788","29,162","23,392","16,670","22,202","23,414","23,360","21,245","19,490","16,805","18,529","21,009","17,071","18,253","18,569","2,576","12,675","14,127","14,470","16,828","14,486","16,699","17,346","19,423"
Revenue Growth (YoY),-3.99%,-7.98%,-9.97%,160.85%,-21.79%,-9.40%,-12.70%,75.89%,6.12%,14.60%,4.41%,-14.83%,-3.46%,-13.13%,4.77%,-70.25%,3.37%,0.22%,-23.71%,94.11%,-20.10%,-19.71%,-0.14%,27.44%,-12.22%,-28.23%,-20.68%,-1.11%,-12.41%,8.62%,0.22%,-87.74%,-25.75%,-22.60%,-22.07%,553.26%,14.29%,18.21%,19.88%,15.42%
Cost of Revenue,"20,126","21,612","21,260","23,236","19,295","21,230","20,528","24,245","21,003","23,159","21,650","24,638","20,864","22,280","24,288","7,439","20,911","23,048","17,847","7,597","16,208","17,412","17,328","13,904","14,427","13,633","14,041","15,770","12,537","13,618","13,402","3,821","9,774","10,525","11,534","12,439","10,729","12,362","12,904","14,396"
Gross Profit,"13,422","10,648","10,847","-3,967","6,944","7,997","7,500","9,647","6,842","10,335","7,615","4,227","6,017","6,817","6,374","1,149","6,877","6,114","5,545","9,073","5,994","6,002","6,032","7,341","5,063","3,172","4,488","5,239","4,534","4,635","5,167","-1,245","2,901","3,602","2,936","4,389","3,757","4,337","4,442","5,027"
"Selling, General & Admin",0,0,0,"16,848","4,415","4,385","4,258","4,773","4,608","4,883","4,342","3,923","4,287","4,152","4,741",608,"4,088","4,346","4,100","2,109","3,402","3,425","3,293","3,686","3,061","3,068","3,215","3,284","2,894","2,863","2,745",-325,"2,725","1,817","1,966","2,664","2,142","2,358","2,171","2,524"
Research & Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,415",0,0,0,"3,118",723,611,595,636,561,604,627,-110,403,439,426,517,431,455,471,551
Other Operating Expenses,"7,962","6,273","6,318","-19,438",291,287,295,"1,735",259,303,239,181,190,133,"1,208","14,247",751,-565,"22,768","2,386",683,"1,548","2,302",423,661,"1,506",649,580,583,516,674,401,719,817,675,"1,094",889,961,937,"1,077"
Operating Expenses,"7,962","6,273","6,318","-2,590","4,706","4,672","4,553","6,508","4,867","5,186","4,581","4,104","4,477","4,285","5,949","14,855","4,839","3,781","26,868","7,910","4,085","4,973","5,595","7,227","4,445","5,185","4,459","4,500","4,038","3,983","4,046",-34,"3,847","3,073","3,067","4,275","3,462","3,774","3,579","4,152"
Operating Income,"5,460","4,375","4,529","-1,377","2,238","3,325","2,947","3,139","1,975","5,149","3,034",123,"1,540","2,532",425,"-13,706","2,038","2,333","-21,323","1,163","1,909","1,029",437,114,618,"-2,013",29,739,496,652,"1,121","-1,211",-946,529,-131,114,295,563,863,875
Interest Expense / Income,"2,141","1,299","1,325","-2,042",618,713,897,"1,235","1,736","1,326",961,"1,002","1,139","1,174","1,232","1,110","1,282","1,291","1,155","1,038","1,065",929,"1,279",-346,561,561,526,420,500,488,462,340,387,368,374,347,269,267,286,296
