,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,"2,999","3,545","3,537","5,152","-13,573","-1,360","2,506","6,282",-61,"2,756","2,050","2,156",-117,875,"1,324","-12,524","-1,184",616,"-22,808",574,"3,549",-61,"-9,465",538,"6,156","-2,179","-1,190","2,443","-2,874","-1,188","1,205","-3,716","-1,188",-949,88,"2,100","7,360",-23,258,"1,592"
Depreciation & Amortization,"2,189",206,"1,425","1,133","1,101","1,188","1,265","1,293","1,210","1,295","1,136","3,429","1,732","1,669","2,027",766,"1,874","1,915","1,308","1,485","1,362","1,327","1,500",-648,779,759,"1,162",764,753,771,726,110,"1,325",516,482,579,507,511,527,534
Other Operating Activities,-227,"1,498","1,073","5,179","18,562","6,467","-3,010",-849,-794,"-7,682","-2,257","-2,732","-1,731",-609,"-2,530","15,236",-415,"-3,702","18,547","6,321","-4,828","-1,384","9,764","6,620","-7,211",66,"1,317",228,90,878,358,"6,132",-745,916,780,"1,724","-8,272",-72,948,"1,015"
Operating Cash Flow,"4,961","5,249","6,035","11,464","6,090","6,295",761,"6,745",644,"-3,479",962,"3,033",-82,"2,117",857,"3,662",312,-987,"-2,914","8,567",122,70,"1,841","6,701",-233,"-1,162","1,335","3,628","-1,959",518,"2,341","2,581",-556,550,"1,423","4,499",-259,474,"1,823","3,141"
Operating Cash Flow Growth,7.61%,-28.30%,15.37%,1.02%,22.76%,19.93%,-87.39%,-41.16%,-89.43%,-,26.41%,-55.03%,-,-,-10.91%,20.74%,-,-,-,133.94%,-60.90%,-,-,-21.78%,-,-,-27.49%,-45.86%,-,-,75.36%,-28.86%,-,6.18%,-39.21%,74.31%,-,-13.82%,28.11%,-30.18%
Capital Expenditures,"-2,097",-110,-340,"-1,664","-1,129",-813,-459,"-2,666","-1,240",-590,124,"-1,818",-788,-612,-321,155,"-1,263",-410,-463,-718,-396,-779,-412,-532,-536,-459,-298,-234,-322,-221,-302,-117,-233,-247,-164,-324,-292,-309,-387,-518
Acquisitions,"-1,202",-83,34,22,-412,"16,439","31,995","21,849","36,517","11,760","9,316","5,383",-97,"-1,612",-296,"3,955",41,"2,349","3,115","2,948","3,434","2,250","4,687",-68,"20,499",315,-247,327,736,944,"1,255","23,497","1,302","2,481",273,646,"2,025","1,946","2,701","1,967"
Change in Investments,"3,488","-3,227","-1,960","2,959",194,243,310,296,-11,"-1,135","1,439",-93,306,747,131,-379,0,0,0,"4,330",0,0,0,"-1,600","-1,289",-45,42,-60,-712,-399,-49,-130,"-1,344",-12,167,313,"-1,556",175,141,254
Other Investing Activities,"1,603","1,510",465,"-4,432","5,186","-3,161","11,378","-19,762","-3,483","-10,050","-1,144","4,160","3,288","1,077",921,"-1,096",656,"4,064","3,547",84,452,"-1,579","-2,607","6,127",431,-474,-237,"-1,064",500,-632,-572,"-2,097",-169,-253,-209,43,"-1,973",-177,-1,-19
Investing Cash Flow,"1,792","-1,910","-1,801","-3,115","3,839","12,708","43,224",-283,"31,783",-15,"9,735","7,632","2,709",-400,435,"2,635",-566,"6,003","6,199","6,644","3,490",-108,"1,668","3,927","19,105",-663,-740,"-1,031",202,-308,332,"21,153",-444,"1,969",67,678,"-1,796","1,635","2,454","1,684"
