,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,009",994,"1,016",973,"1,050",973,"1,031","1,016","1,042",946,"1,018","1,270","1,490","1,432","1,560","1,489","1,545","1,484","1,575","1,533","1,586","1,451","1,529","1,422","1,521","1,099","1,228","1,521","1,817","1,836","1,989","1,920","1,938","1,607","1,740","1,770","1,626","1,568","1,420","1,477"
Revenue Growth (YoY),2.64%,4.30%,3.46%,-3.57%,4.06%,-2.11%,1.48%,4.42%,-0.76%,-2.77%,-1.26%,25.00%,42.99%,51.37%,53.24%,17.24%,3.69%,3.63%,0.96%,2.96%,2.65%,-2.22%,-2.92%,-7.24%,-4.10%,-24.26%,-19.69%,6.96%,19.46%,67.06%,61.97%,26.23%,6.66%,-12.47%,-12.52%,-7.81%,-16.10%,-2.43%,-18.39%,-16.55%
Gross Profit,"1,009",994,"1,016",973,"1,050",973,"1,031","1,016","1,042",946,"1,018","1,270","1,490","1,432","1,560","1,489","1,545","1,484","1,575","1,533","1,586","1,451","1,529","1,422","1,521","1,099","1,228","1,521","1,817","1,836","1,989","1,920","1,938","1,607","1,740","1,770","1,626","1,568","1,420","1,477"
"Selling, General & Admin",597,560,576,586,589,555,595,606,619,582,614,871,975,797,788,801,873,816,819,777,806,776,811,768,784,735,797,819,908,874,876,894,954,884,875,904,939,951,874,905
Other Operating Expenses,107,104,111,120,115,114,116,118,117,121,137,211,245,216,207,191,225,190,174,187,206,187,208,171,196,196,216,218,220,197,200,218,216,186,203,202,217,225,202,205
Operating Expenses,704,664,687,706,704,669,711,724,736,703,751,"1,082","1,220","1,013",995,992,"1,098","1,006",993,964,"1,012",963,"1,019",939,980,931,"1,013","1,037","1,128","1,071","1,076","1,112","1,170","1,070","1,078","1,106","1,156","1,176","1,076","1,110"
Operating Income,305,330,329,267,346,304,320,292,306,243,267,188,270,419,565,497,447,478,582,569,574,488,510,483,541,168,215,484,689,765,913,808,768,537,662,664,470,392,344,367
Other Expense / Income,5,-4,34,17,-1,-3,-2,1,7,-1,-4,-,3,1,-5,-1,-,-2,-3,-,-2,-1,-2,-3,-3,-1,-2,-4,-7,-4,-5,-2,-2,-1,-3,-2,-,-1,-1,-1
Pretax Income,300,334,295,250,347,307,322,291,299,244,271,188,267,418,570,498,447,480,585,569,576,489,512,486,544,169,217,488,696,769,918,810,770,538,665,666,470,393,345,368
Income Tax,70,92,76,64,94,74,84,72,73,56,69,16,38,94,158,134,251,62,103,87,92,82,87,70,75,23,30,60,114,147,189,165,141,90,132,124,76,81,58,65
Net Income,230,242,219,186,253,233,238,219,226,188,202,172,229,324,412,364,196,418,482,482,484,407,425,416,469,146,187,428,582,622,729,645,629,448,533,542,394,312,287,303
Preferred Dividends,6,6,5,6,5,6,5,6,6,5,6,6,20,28,14,14,14,14,15,14,23,20,20,30,27,27,26,27,26,27,26,27,26,27,26,27,38,36,36,36
Net Income Common,224,236,214,180,248,227,233,213,220,183,196,166,209,296,398,350,182,404,467,468,461,387,405,386,442,119,161,401,556,595,703,618,603,421,507,515,356,276,251,267
Net Income Growth,13.71%,18.59%,8.08%,-32.33%,10.71%,-3.81%,8.88%,18.33%,-11.29%,-19.38%,-15.88%,-22.07%,-5.00%,61.75%,103.06%,110.84%,-12.92%,36.49%,17.34%,33.71%,153.30%,-4.21%,-13.28%,-17.52%,-4.12%,-69.25%,-60.25%,3.89%,25.79%,400.00%,336.65%,54.11%,8.45%,-29.24%,-27.88%,-16.67%,-40.96%,-34.44%,-50.49%,-48.16%
Shares Outstanding (Basic),890,885,875,867,859,849,839,831,828,827,832,982,"1,069","1,069","1,076","1,073","1,062","1,056","1,053","1,036","1,018","1,007",999,988,974,967,967,968,968,965,957,942,923,923,924,925,925,926,927,927
Shares Outstanding (Diluted),898,892,902,874,865,857,846,839,836,835,838,995,"1,085","1,087","1,093","1,089","1,079","1,072","1,066","1,050","1,030","1,017","1,008",998,985,976,972,974,976,974,967,953,935,934,932,932,934,934,930,932
Shares Change,-3.52%,-3.69%,-1.80%,-3.76%,-3.58%,-3.90%,-6.19%,-4.03%,-3.42%,-2.57%,-0.92%,18.57%,29.78%,30.12%,30.36%,9.47%,-0.50%,-1.36%,-2.49%,-3.57%,-4.55%,-5.16%,-5.43%,-4.92%,-4.36%,-3.97%,-3.55%,-2.44%,-0.91%,-0.19%,-0.51%,-2.20%,-4.21%,-4.17%,-3.66%,-2.11%,-0.15%,0.02%,-0.15%,-0.08%
EPS (Basic),0.25,0.27,0.24,0.21,0.29,0.27,0.28,0.26,0.26,0.22,0.23,0.17,0.19,0.28,0.37,0.32,0.17,0.38,0.44,0.45,0.45,0.38,0.40,0.39,0.45,0.12,0.17,0.41,0.58,0.62,0.73,0.66,0.65,0.46,0.55,0.55,0.38,0.30,0.27,0.29
EPS (Diluted),0.25,0.26,0.24,0.21,0.28,0.26,0.27,0.25,0.26,0.22,0.23,0.17,0.19,0.27,0.36,0.32,0.17,0.38,0.44,0.45,0.45,0.38,0.40,0.39,0.45,0.12,0.17,0.41,0.57,0.61,0.73,0.65,0.64,0.45,0.54,0.55,0.38,0.30,0.27,0.29
EPS Growth,13.64%,23.81%,9.09%,-27.59%,12.00%,0%,12.50%,19.05%,-7.14%,-15.38%,-14.81%,-32.00%,-26.92%,22.73%,56.52%,88.24%,-10.53%,40.74%,22.22%,40.63%,164.71%,0%,-9.09%,-13.33%,0%,-68.42%,-57.50%,5.13%,26.67%,408.33%,329.41%,58.54%,12.28%,-26.23%,-26.03%,-15.38%,-40.63%,-33.33%,-50.00%,-47.27%
Free Cash Flow,639,146,88,179,811,"-1,105","1,147",168,847,365,329,87,763,-407,-206,"1,636",680,-229,602,349,"1,687",552,141,"1,179",967,-185,263,604,928,-217,433,916,-41,870,-98,"2,064","1,553",695,533,544
Free Cash Flow Per Share,0.72,0.17,0.10,0.21,0.94,-1.30,1.37,0.20,1.02,0.44,0.40,0.09,0.71,-0.38,-0.19,1.52,0.64,-0.22,0.57,0.34,1.66,0.55,0.14,1.19,0.99,-0.19,0.27,0.62,0.96,-0.23,0.45,0.97,-0.04,0.94,-0.11,2.23,1.68,0.75,0.57,0.59
Dividend Per Share,0.055,0.055,0.065,0.065,0.065,0.065,0.075,0.075,0.075,0.075,0.085,0.085,0.085,0.085,0.095,0.095,0.105,0.105,0.120,0.170,0.170,0.170,0.170,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.195,0.195,0.195,0.195,0.205,0.205,0.205,0.205
