,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,37,96,149,293,48,108,150,343,29,105,147,369,32,102,193,288,-60,151,239,357,68,191,179,364,94,146,243,367,115,233,207,425,125,252,207,452,163,264,237,493
Depreciation & Amortization,166,176,173,177,184,195,192,195,195,210,209,206,210,217,216,220,223,230,233,236,239,245,249,251,257,263,269,270,351,295,301,307,374,324,341,351,422,350,353,360
Share-Based Compensation,8,9,6,5,5,8,6,6,4,6,6,5,0,4,4,4,5,6,4,5,5,6,4,5,5,6,5,5,5,6,5,6,5,4,8,6,6,8,6,7
Other Operating Activities,168,-42,87,74,125,1,121,217,261,28,52,216,316,8,119,272,303,-129,86,268,172,-55,60,169,146,-125,-113,-7,-73,-569,-42,18,-35,-192,-72,-82,73,-126,19,60
Operating Cash Flow,379,239,415,549,362,312,469,761,489,349,414,796,558,331,532,784,471,258,562,866,484,387,492,789,502,290,404,635,398,-35,471,756,469,388,484,727,664,496,615,920
Operating Cash Flow Growth,0.26%,-36.94%,6.68%,0.55%,-4.49%,30.54%,13.01%,38.62%,35.08%,11.86%,-11.73%,4.60%,14.11%,-5.16%,28.50%,-1.51%,-15.59%,-22.05%,5.64%,10.46%,2.76%,50.00%,-12.46%,-8.89%,3.72%,-25.06%,-17.89%,-19.52%,-20.72%,-,16.58%,19.06%,17.84%,-,2.76%,-3.84%,41.58%,27.84%,27.07%,26.55%
Capital Expenditures,-447,-452,-457,-429,-521,-434,-440,-488,-607,-517,-507,-513,-594,-531,-517,-527,-620,-591,-537,-591,-619,-565,-585,-637,-655,-671,-613,-661,"-1,354",-888,-879,-865,-891,-790,-770,-899,-921,-951,-921,-762
Change in Investments,-4,-13,-2,-1,8,-5,1,-3,-7,-5,-4,-4,-5,-6,-3,-3,-4,-4,-3,-6,-3,-3,2,-7,12,-15,-17,-2,-7,-2,7,-12,-6,-5,-3,-5,0,-12,-4,-4
Other Investing Activities,-239,152,2,-12,8,-,3,4,-,12,-14,1,-8,-2,-,5,4,-2,8,7,5,1,-4,-,6,2,-1,-3,13,1,1,-9,15,15,1,-2,9,-1,-,-1
Investing Cash Flow,-690,-313,-457,-442,-505,-439,-436,-487,-614,-510,-525,-516,-607,-539,-520,-525,-620,-597,-532,-590,-617,-567,-587,-644,-637,-684,-631,-666,"-1,348",-889,-871,-886,-882,-780,-772,-906,-912,-964,-925,-767
Dividends Paid,-97,-97,-97,-97,-99,-99,-100,-99,-104,-103,-103,-103,-107,-107,-107,-106,-111,-111,-112,-111,-117,-116,-117,-117,-122,-122,-122,-123,-127,-140,-142,-141,-142,-152,-153,-152,-153,-165,-165,-166
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,0,0,0,0,-51,-24,0,0,0,17,23,16,18,19,18,17,14,13,14,10,439,125,133,39,11,5,12,12,304,5,11,12
Debt Issued / Paid,247,169,162,-40,256,241,66,-103,448,20,217,-171,183,356,98,-147,272,475,67,-184,251,319,199,-10,265,552,296,151,772,846,505,120,555,555,438,339,134,673,475,9
Other Financing Activities,-3,-2,-3,-3,-22,-14,-3,-2,1,-35,-3,-1,-1,-18,-1,-2,-1,-21,-1,-1,-4,-31,-1,-2,-1,-22,-1,-2,-1,-36,-1,-10,-1,-17,-2,-1,-1,-24,-2,-8
Financing Cash Flow,147,70,62,-140,135,128,-37,-204,345,-118,111,-275,24,207,-10,-255,160,360,-23,-280,148,191,99,-112,156,421,187,36,"1,083",795,495,8,423,391,295,198,284,489,319,-153
Net Cash Flow,-164,-4,20,-33,-8,1,-4,70,220,-279,0,5,-25,-1,2,4,11,21,7,-4,15,11,4,33,21,27,-40,5,133,-129,95,-122,10,-1,7,19,36,21,9,0
Free Cash Flow,-68,-213,-42,120,-159,-122,29,273,-118,-168,-93,283,-36,-200,15,257,-149,-333,25,275,-135,-178,-93,152,-153,-381,-209,-26,-956,-923,-408,-109,-422,-402,-286,-172,-257,-455,-306,158
Free Cash Flow Growth,-,-,-,-28.99%,-,-,-,127.50%,-,-,-,3.66%,-,-,-,-9.19%,-,-,66.67%,7.00%,-,-,-,-44.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Free Cash Flow Margin,-5.14%,-13.36%,-2.96%,7.19%,-11.61%,-7.84%,2.07%,14.89%,-9.02%,-11.72%,-6.52%,15.22%,-2.65%,-13.20%,0.98%,14.92%,-10.65%,-21.01%,1.60%,15.95%,-9.51%,-11.44%,-6.74%,9.16%,-11.63%,-26.46%,-14.95%,-1.60%,-71.99%,-58.94%,-27.72%,-6.02%,-27.31%,-21.39%,-16.57%,-7.46%,-12.56%,-22.07%,-17.39%,7.67%
Free Cash Flow Per Share,-0.28,-0.88,-0.17,0.49,-0.66,-0.50,0.12,1.13,-0.49,-0.69,-0.38,1.17,-0.15,-0.82,0.06,1.06,-0.61,-1.37,0.10,1.13,-0.55,-0.73,-0.38,0.62,-0.62,-1.55,-0.85,-0.10,-3.86,-3.63,-1.59,-0.42,-1.64,-1.56,-1.11,-0.67,-0.99,-1.74,-1.17,0.60
