,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,30,26,46,13,5,6,2,72,292,13,13,18,9,8,10,9,10,30,29,11,16,8,6,20,16,42,8,6,139,140,230,7,8,7,7,7,10,10,7,8
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,137,157,0,240,0,0,0
Cash & Cash Equivalents,30,26,46,13,5,6,2,72,292,13,13,18,9,8,10,9,10,30,29,11,16,8,6,20,16,42,8,6,139,140,230,7,16,144,164,7,250,10,7,8
Cash Growth,-83.70%,-86.17%,-69.33%,-92.31%,-83.33%,-76.92%,-95.65%,453.85%,5740.00%,116.67%,550.00%,-75.00%,-96.92%,-38.46%,-23.08%,-50.00%,11.11%,275.00%,190.00%,22.22%,60.00%,-73.33%,-79.31%,81.82%,0%,425.00%,33.33%,-70.00%,768.75%,233.33%,2775.00%,16.67%,-88.49%,2.86%,-28.70%,0%,1462.50%,-93.06%,-95.73%,14.29%
Receivables,904,990,966,787,769,836,870,855,725,670,838,832,795,752,857,854,838,870,"1,005",949,837,829,878,807,734,733,885,817,749,735,841,958,820,930,"1,000","1,093","1,100",986,923,"1,022"
Inventory,526,424,491,561,524,449,500,548,538,483,515,551,527,467,512,547,522,453,475,525,483,402,433,488,494,471,514,557,521,467,527,595,592,520,600,695,667,630,711,760
Other Current Assets,512,400,462,581,396,702,619,508,362,292,228,198,262,223,192,171,242,214,176,155,197,183,197,180,187,218,213,210,244,481,518,644,540,437,632,723,651,436,378,294
Total Current Assets,"1,972","1,840","1,965","1,942","1,694","1,993","1,991","1,983","1,917","1,458","1,594","1,599","1,593","1,450","1,571","1,581","1,612","1,567","1,685","1,640","1,533","1,422","1,514","1,495","1,431","1,464","1,620","1,590","1,653","1,823","2,116","2,204","1,968","2,031","2,396","2,518","2,668","2,062","2,019","2,084"
"Property, Plant & Equipment","16,205","16,425","16,726","16,991","17,424","17,700","17,986","18,307","18,799","19,000","19,324","19,647","20,113","20,298","20,589","20,906","21,466","21,666","21,998","22,379","22,810","23,044","23,479","23,894","24,376","24,678","25,081","25,541","26,807","27,307","28,020","28,559","29,261","29,578","30,086","30,608","31,262","31,735","32,351","32,938"
Long-Term Investments,494,503,523,529,549,558,555,534,556,567,582,599,607,635,651,672,704,698,714,752,684,754,783,798,847,742,854,904,982,"1,010","1,070","1,076","1,159","1,094",957,910,958,"1,019","1,075","1,042"
Goodwill and Intangibles,411,428,430,431,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411
Other Long-Term Assets,"1,960","1,970","1,944","1,983","2,211","2,222","2,209","2,224","1,957","1,949","1,882","1,878","1,975","2,017","2,032","2,047","1,752","1,737","1,831","1,777","1,777","1,878","1,916","1,948","1,868","1,977","2,050","2,071","2,177","2,238","2,299","2,415","2,936","3,083","3,258","3,210","2,605","2,837","3,091","3,124"
Total Long-Term Assets,"19,070","19,326","19,623","19,934","20,595","20,891","21,161","21,476","21,723","21,927","22,199","22,535","23,106","23,361","23,683","24,036","24,333","24,512","24,954","25,319","25,682","26,087","26,589","27,051","27,502","27,808","28,396","28,927","30,377","30,966","31,800","32,461","33,767","34,166","34,712","35,139","35,236","36,002","36,928","37,515"
Total Assets,"21,042","21,166","21,588","21,876","22,289","22,884","23,152","23,459","23,640","23,385","23,793","24,134","24,699","24,811","25,254","25,617","25,945","26,079","26,639","26,959","27,215","27,509","28,103","28,546","28,933","29,272","30,016","30,517","32,030","32,789","33,916","34,665","35,735","36,197","37,108","37,657","37,904","38,064","38,947","39,599"
Accounts Payable,806,559,575,466,711,434,486,525,777,429,499,513,805,460,522,548,902,497,565,591,817,522,593,598,874,544,616,640,958,581,779,811,"1,095",690,897,820,"1,159",664,719,955
Current Debt,902,"1,348",912,872,834,"1,335","1,281","1,178",696,716,"1,209","1,039","1,239","1,595","1,470","1,223","1,325","2,130","1,353","1,170","1,177","1,135","1,335",880,882,972,477,629,498,897,439,610,"1,050","1,606","1,626","1,376","1,410","1,348","1,679","2,189"
Other Current Liabilities,753,818,825,781,704,751,789,786,620,694,722,739,630,707,773,810,713,718,793,819,693,735,824,807,749,851,907,836,724,829,959,936,681,849,"1,065",979,797,745,845,873
Total Current Liabilities,"2,461","2,725","2,312","2,119","2,249","2,520","2,556","2,489","2,093","1,839","2,430","2,291","2,674","2,762","2,765","2,581","2,940","3,345","2,711","2,580","2,687","2,392","2,752","2,285","2,505","2,367","2,000","2,105","2,180","2,307","2,177","2,357","2,826","3,145","3,588","3,175","3,366","2,757","3,243","4,017"
Long-Term Debt,"5,504","5,226","5,825","5,825","6,085","5,860","5,981","5,981","6,880","6,881","6,605","6,607","6,595","6,597","6,821","6,922","7,094","6,766","7,613","7,614","7,859","8,221","8,222","8,651","8,915","9,378","10,171","10,172","11,078","11,527","12,492","12,444","12,562","12,563","12,985","13,577","13,685","14,181","14,328","13,829"
Other Long-Term Liabilities,"6,391","6,560","6,737","7,016","7,100","7,658","7,709","7,833","7,579","7,654","7,694","7,901","8,185","8,246","8,368","8,627","8,585","8,596","8,787","8,967","8,896","9,049","9,196","9,406","9,312","9,300","9,476","9,609","9,692","9,678","9,765","10,050","10,518","10,554","10,526","10,575","10,216","10,390","10,550","10,581"
Total Long-Term Liabilities,"11,895","11,786","12,562","12,841","13,185","13,518","13,690","13,814","14,459","14,535","14,299","14,508","14,780","14,843","15,189","15,549","15,679","15,362","16,400","16,581","16,755","17,270","17,418","18,057","18,227","18,678","19,647","19,781","20,770","21,205","22,257","22,494","23,080","23,117","23,511","24,152","23,901","24,571","24,878","24,410"
Total Liabilities,"14,356","14,511","14,874","14,960","15,434","16,038","16,246","16,303","16,552","16,374","16,729","16,799","17,454","17,605","17,954","18,130","18,619","18,707","19,111","19,161","19,442","19,662","20,170","20,342","20,732","21,045","21,647","21,886","22,950","23,512","24,434","24,851","25,906","26,262","27,099","27,327","27,267","27,328","28,121","28,427"
Total Debt,"6,406","6,574","6,737","6,697","6,919","7,195","7,262","7,159","7,576","7,597","7,814","7,646","7,834","8,192","8,291","8,145","8,419","8,896","8,966","8,784","9,036","9,356","9,557","9,531","9,797","10,350","10,648","10,801","11,576","12,424","12,931","13,054","13,612","14,169","14,611","14,953","15,095","15,529","16,007","16,018"
Debt Growth,4.04%,6.76%,8.96%,8.75%,8.01%,9.45%,7.79%,6.90%,9.50%,5.59%,7.60%,6.80%,3.41%,7.83%,6.10%,6.53%,7.47%,8.59%,8.14%,7.85%,7.33%,5.17%,6.59%,8.50%,8.42%,10.62%,11.42%,13.32%,18.16%,20.04%,21.44%,20.86%,17.59%,14.05%,12.99%,14.55%,10.89%,9.60%,9.55%,7.12%
Common Stock,"5,634","5,604","5,609","5,614","5,619","5,602","5,608","5,614","5,618","5,541","5,547","5,552","5,558","5,524","5,530","5,536","5,542","5,548","5,578","5,600","5,629","5,627","5,651","5,675","5,696","5,697","5,718","5,735","6,182","6,298","6,439","6,486","6,505","6,510","6,530","6,551","6,863","6,864","6,883","6,903"
Retained Earnings,907,906,957,"1,154","1,103","1,111","1,161","1,405","1,331","1,333","1,376","1,643","1,568","1,563","1,649","1,830","1,660","1,699","1,827","2,073","2,024","2,099","2,161","2,408","2,380","2,404","2,525","2,769","2,757","2,850","2,915","3,199","3,182","3,282","3,336","3,636","3,646","3,745","3,817","4,144"
