,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,532.76,557.42,500.48,932.16,887.74,647.85,616.09,616.69,810.4,669.57,524.33,465.23,544.13,656,678.28,688.09,746.97,819.54,544.59,533.3,538.9,633.42,655.22,705.21,946.29,"1,189","1,307",928.43,742.98,847.16,"1,014","1,089","1,135","1,030","1,026",882.33,916.96,873.93,961.98,"1,008"
Short-Term Investments,97.01,97.91,94.97,90.45,92.64,96.56,95.1,94.5,96.32,34.75,8.5,3.06,3.48,3.23,4.14,0,5.47,5.84,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,629.77,655.33,595.45,"1,023",980.38,744.41,711.2,711.18,906.72,704.32,532.84,468.29,547.61,659.23,682.42,688.09,752.43,825.38,550.03,533.3,538.9,633.42,655.22,705.21,946.29,"1,189","1,307",928.43,742.98,847.16,"1,014","1,089","1,135","1,030","1,026",882.33,916.96,873.93,961.98,"1,008"
Cash Growth,-30.88%,-3.41%,-16.89%,61.54%,55.67%,13.59%,19.44%,-30.45%,-7.51%,-5.39%,-25.08%,-34.15%,-39.61%,-6.40%,28.07%,46.94%,37.40%,25.20%,-19.40%,-22.50%,-28.38%,-23.26%,19.12%,32.24%,75.60%,87.74%,99.41%,31.65%,-21.48%,-28.76%,-22.41%,17.29%,52.73%,21.53%,1.21%,-18.97%,-19.19%,-15.12%,-6.24%,14.26%
Receivables,112.52,107.54,112.59,126.14,137.54,132.95,135.23,169.35,158.9,173.81,166.99,170.12,193.7,166.49,181.9,202.67,235.2,223.81,245.23,297.08,268.01,239.75,276.12,304.55,284.09,312.76,300.41,338.49,388.67,389.99,327.19,337.6,361.79,391.74,391.18,486.71,488.24,440.92,426.51,489.22
Inventory,55.61,58.31,61.1,56.39,54.45,62.17,57.69,56.76,56.63,61.93,64.48,39.48,30.73,31.89,36,33.21,30.09,28.56,30.54,28.16,37.48,49.3,66.75,55.8,60.58,43.92,47.98,75.96,76.59,90.48,101.58,115.72,110.21,106.37,114.28,128.01,127.57,139.58,163.69,181.66
Other Current Assets,499.84,593.55,582.47,646.6,561.28,127.69,137.97,26.94,30,22.12,27.99,24.15,27.97,25.84,30.78,56.03,52.22,51.3,62.58,92.55,73.56,56.78,51.87,103.79,108.55,93.92,81.53,135.71,141.49,129.44,100.43,173.51,128.14,129.97,138.97,209.73,165.78,188.63,272.28,297.18
Total Current Assets,"1,298","1,415","1,352","1,852","1,734","1,067","1,042",964.24,"1,152",962.18,792.29,702.03,800,883.45,931.11,979.99,"1,070","1,129",888.38,951.09,917.95,979.24,"1,050","1,169","1,400","1,640","1,736","1,479","1,350","1,457","1,543","1,716","1,735","1,658","1,670","1,707","1,699","1,643","1,824","1,976"
"Property, Plant & Equipment",239.43,239.31,231.34,230.11,225.56,229.84,227.69,228.6,231.18,235.91,240.59,238.61,243.95,249.14,244.62,251.34,249.81,252.19,248.17,252.63,253.39,257.88,259.45,275.86,281.21,282.74,288.16,311.13,305.09,301.98,303.31,305.91,310.69,316.74,348.24,371.45,372.96,370.19,379.78,403.21
Goodwill and Intangibles,795.49,955.39,936.08,914.7,898.39,882.17,864.82,848.25,835.72,861.6,847.27,831.58,818.99,804.81,791.09,944.84,930.54,914.71,899.73,887.73,875.17,860.55,846.72,834.23,"1,038","1,021","1,009",992.68,"1,177","1,194","1,174","1,162","1,143","1,140","1,702","1,729","1,719","1,770","1,848","1,873"
Other Long-Term Assets,191.58,176.41,186.92,213.01,204.97,201.42,196.55,304.43,319.88,318.18,313.94,324.69,328.26,330.3,338.41,242.54,236.38,231.91,236.94,377.2,499.8,514.65,506.08,"1,078","1,050","1,056","1,107","1,168","1,167","1,169","1,194","1,203","1,207","1,247","1,247","1,330","1,381","1,372","1,379","1,417"
Total Long-Term Assets,"1,226","1,371","1,354","1,358","1,329","1,313","1,289","1,381","1,387","1,416","1,402","1,395","1,391","1,384","1,374","1,439","1,417","1,399","1,385","1,518","1,628","1,633","1,612","2,188","2,368","2,360","2,404","2,472","2,649","2,665","2,671","2,671","2,660","2,704","3,298","3,430","3,473","3,512","3,607","3,693"
Total Assets,"2,524","2,786","2,706","3,210","3,063","2,381","2,331","2,346","2,539","2,378","2,194","2,097","2,191","2,268","2,305","2,419","2,487","2,528","2,273","2,469","2,546","2,612","2,662","3,357","3,768","3,999","4,140","3,951","3,999","4,123","4,214","4,386","4,395","4,361","4,968","5,137","5,172","5,155","5,431","5,669"
Accounts Payable,189.2,216.96,205.65,225.38,178.47,202.79,194.43,238.02,195.22,224.69,192.95,239.5,193.98,222.22,199.67,221.1,210.78,243.16,212.15,256.53,235.69,246.59,274.88,316.91,236.81,306.95,290.89,349.95,271.24,340.61,363.84,417.28,360.55,437.2,454.69,557.16,430.14,510.01,598.26,576.56
Deferred Revenue,353,348.71,343.06,356.01,372.87,360.97,346.45,328.49,361.13,327.88,324.71,362.84,398.25,382.67,378.33,397.81,366.92,373.99,378.51,401.17,397.06,420.87,392.14,428.88,521.12,582.38,561.65,553.92,613.67,684.52,639.35,655.09,707.12,719.87,754.47,782.06,823.76,782.95,766.52,763.96
Current Debt,329.06,433.33,337.71,342.5,293.67,0,0,0,50,50,50,50,50,0,0,85,344.83,299.88,0,100,50,0,0,0,350,350,350,0,0,0,0,0,0,0,150,100,30,0,0,349.29
Other Current Liabilities,321.43,409.04,409.63,469.2,381.43,-36.4,-31.23,-30.21,-38.45,-38.09,-36.34,-66.77,-66.4,-60.16,-57.87,-61.51,-56.28,-46.91,-49.34,-48.72,-51.31,-57.28,-48.04,-73.4,-95.5,-87.44,-84.65,-107.06,-92.57,-98.41,-95.99,-101.15,-106.84,-114.57,-102.17,-91.52,-102.52,-96.65,-100.61,-98.93
Total Current Liabilities,"1,193","1,408","1,296","1,393","1,226",527.36,509.65,536.31,567.9,564.47,531.32,585.56,575.83,544.73,520.13,642.4,866.25,870.12,541.32,708.98,631.44,610.18,618.98,672.39,"1,012","1,152","1,118",796.81,792.34,926.72,907.2,971.23,960.83,"1,042","1,257","1,348","1,181","1,196","1,264","1,591"
Long-Term Debt,0,0,0,348.68,348.71,348.73,348.76,343.29,642.86,643.07,643.28,643.49,643.71,643.93,644.15,644.37,344.77,344.94,345.11,345.29,345.47,345.65,345.83,346.02,346.21,346.39,346.58,346.79,346.99,347.19,347.39,347.59,347.79,348,647.8,648.08,648.3,648.55,648.8,299.77
