,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"3,043","3,172","3,252","3,328","3,288","3,435","3,526",-266,"3,581","3,718","3,731",-321.9,"2,631","2,699","2,765","2,781","2,849","2,887","2,847","2,821","2,743","2,843","2,904","2,899","2,841","2,880","2,924","2,905","2,820","2,917","2,938","2,944","2,818","2,927","2,949","2,917","2,873","3,000","3,121","3,146"
Revenue Growth (YoY),7.53%,10.48%,8.41%,8.64%,8.06%,8.26%,8.42%,-,8.92%,8.24%,5.81%,-,-26.52%,-27.39%,-25.88%,-,8.29%,6.95%,2.97%,1.45%,-3.73%,-1.53%,1.99%,2.75%,3.58%,1.31%,0.69%,0.23%,-0.75%,1.27%,0.49%,1.33%,-0.09%,0.35%,0.35%,-0.92%,1.96%,2.52%,5.85%,7.85%
Cost of Revenue,"2,180","2,247","2,327","2,366","2,363","2,446","2,501",-453.64,"2,582","2,671","2,698",-519.41,"1,852","1,895","1,952","1,942","2,036","2,069","2,064","2,027","1,965","1,958","1,991","2,001","1,975","1,985","1,972","2,057","1,938","1,965","2,009","2,060","2,019","2,017","2,086","2,089","2,058","2,056","2,067","2,138"
Gross Profit,863,925.95,925.29,961.56,925.35,988.54,"1,025",187.64,998.8,"1,047","1,033",197.51,779.21,804.74,813.46,839.23,813.86,817.86,783.56,794.06,778.18,884.95,912.91,897.96,865.79,895.42,952.35,848.44,881.67,951.23,929.73,883.75,799.03,909.97,863.14,828.21,814.51,944.53,"1,054","1,007"
"Selling, General & Admin",284.06,298.64,322.82,355.99,341.8,347.96,353.49,-12.13,386.43,386.9,406.89,-107.37,262.9,262.8,272.91,265.42,266.53,264.09,336.3,268.53,250.81,275.34,298.74,278.43,263.58,316.21,363.28,304.52,281.43,298.09,293.1,322.72,294.82,315.22,365.45,379.71,331.61,364.02,376.88,401.47
Other Operating Expenses,145.09,149.12,170.16,158.03,650.62,165.07,164.57,-8.05,248.87,330.16,-188.86,-199.96,-358.94,149.92,139.95,420.28,136.8,125.37,154.4,127.01,189.57,152.24,239.77,158.47,154.68,173.63,156.89,161.49,165.7,169.69,170.46,174.76,172.94,171.18,194.41,194.07,178.07,183.67,188.42,221.36
Operating Expenses,429.15,447.75,492.98,514.01,992.42,513.03,518.07,-20.17,635.3,717.05,218.03,-307.33,-96.05,412.71,412.86,685.71,403.33,389.47,490.7,395.54,440.38,427.58,538.51,436.89,418.26,489.84,520.17,466.01,447.13,467.78,463.56,497.49,467.76,486.4,559.86,573.78,509.69,547.69,565.31,622.83
Operating Income,433.85,478.2,432.31,447.54,-67.06,475.52,506.59,207.81,363.5,329.58,814.92,504.84,875.25,392.02,400.6,153.52,410.53,428.4,292.86,398.52,337.8,457.37,374.4,461.07,447.53,405.58,432.17,382.44,434.54,483.45,466.17,386.26,331.26,423.57,303.28,254.43,304.83,396.84,488.71,384.55
Interest Expense / Income,106.34,106.13,99.88,97.95,97.39,104.25,103.48,103.26,102.88,102.89,104.58,103.76,104.4,107.93,109.31,109,113.52,119.69,125.93,128.3,131.52,131.67,88.59,92.05,88.6,81.38,73.66,60.47,67.01,73.32,72.83,72.09,73.79,82.59,99.68,100.96,100.77,103.51,98.08,96.19
Other Expense / Income,19.38,123.5,31.68,37.6,32.09,78.03,40.17,86.94,36.36,38.41,34.71,177.61,41.49,55.17,415.23,-108.61,47.59,-42.44,251.68,368.24,0.25,-23.78,77.29,42.46,27.78,39.38,134.05,74.83,44.92,35,58.89,61.2,38.34,51.95,55.72,51.03,44.55,65.82,75.15,79.2
