,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,49.3,109,93.6,51.5,21.9,139.3,133.3,62.3,46.5,150,122.8,77.5,228.8,70,111,71.5,273.7,114.9,127.6,117.3,334.1,110.1,126.1,98.5,346.3,153.7,176.6,142.2,382.1,190.2,225.1,109.4,438.7,284.2,255.8,135.5,486.5,234.5,280.7,-32.2
Depreciation & Amortization,52.9,59.5,72.9,73.6,76.2,82.3,81.9,93.8,84,88.6,88.9,89.3,93.8,95.3,100.1,96.6,98.8,104.2,106.2,109.8,110.5,115,119.3,129.6,172.4,122.6,133.9,133.5,143.3,145.2,131.3,146.5,159.8,140.3,145.5,154,159.4,175.7,171.7,189.7
Share-Based Compensation,7.2,9.1,8.8,8.4,6.4,10,8.6,8.9,9,12.7,10.8,10.7,10.3,15.1,12.9,12.5,14.7,13.6,13.5,13.5,13.6,16.2,15.5,15.9,18.6,18.9,17.7,19.3,18,22,18,24.3,20.5,29.8,29.6,29.9,26.7,33.7,37.3,38.8
Other Operating Activities,-25.3,-38.9,-139.9,44.9,8.8,-256.4,14.2,194.6,-39.5,-221.9,17,103.2,-317.4,65,108.3,80.4,-604.8,298.2,-56,19.9,-554.4,274.5,88.6,178,-428.7,398.4,257.2,124.5,-324.7,112.8,147,-98.1,-402.4,-530.5,210.8,288.5,-244.1,-431.5,407.5,497.3
Operating Cash Flow,84.1,138.7,35.4,178.4,113.3,-24.8,238,359.6,100,29.4,239.5,280.7,15.5,245.4,332.3,261,-217.6,530.9,191.3,260.5,-96.2,515.8,349.5,422,108.6,693.6,585.4,419.5,218.7,470.2,521.4,182.1,216.6,-76.2,641.7,607.9,428.5,12.4,897.2,693.6
Operating Cash Flow Growth,64.26%,513.72%,-82.71%,89.99%,34.72%,-,572.32%,101.57%,-11.74%,-,0.63%,-21.94%,-84.50%,734.69%,38.75%,-7.02%,-,116.34%,-42.43%,-0.19%,-,-2.84%,82.70%,62.00%,-,34.47%,67.50%,-0.59%,101.38%,-32.21%,-10.93%,-56.59%,-0.96%,-,23.07%,233.83%,97.83%,-,39.82%,14.10%
Capital Expenditures,-19.8,-22.3,-17.6,-21.8,-17.8,-27.7,-26.3,-27.2,-61.9,-41.2,-35.7,-79,-29.3,-36.3,-28.2,-35.4,-31.1,-31.6,-28.1,-33.6,-39.3,-36,-32.4,-31.1,-29.5,-29.3,-20.7,-19.8,-27.2,-32,-44,-25.4,-37.7,-53.4,-49.2,-42.4,-29.7,-59.1,-58.8,-46
Acquisitions,-21.6,"-1,377.7",-432.2,-78.6,-21.2,-41.1,-105.5,-72.6,-42.8,-51.4,-45.5,-95.9,-135.7,-75.8,-88.3,-73.1,-55.1,-328.2,-179.6,-207.4,-101.6,-555.2,-214.9,-314.1,-75.1,-5.3,-1.9,-233.8,-390.3,-151.9,-75.1,"-2,617.9",-120.7,-196.9,-96.1,-340.2,-311.3,-733.4,-132.7,"-1,854.6"
Change in Investments,-3.1,-16.9,0.5,-0.6,-1.3,-6.4,-12.9,-8.9,-6.5,-5.5,-10.3,-9.6,-5.2,-1.1,-2.3,-0.3,-0.7,1,-0.4,-15.5,-0.4,-0.3,-0.3,-122.9,-0.4,-0.2,-0.4,-55,67.2,-68.5,-69,2.4,64.1,-25.3,-46.9,-60.1,84.4,-16,-135.9,0.1
Investing Cash Flow,-44.5,"-1,416.9",-449.3,-101,-40.3,-75.2,-144.7,-108.7,-111.2,-98.1,-91.5,-184.5,-170.2,-113.2,-118.8,-108.8,-86.9,-358.8,-208.1,-256.5,-141.3,-591.5,-247.6,-468.1,-105,-34.8,-23,-308.6,-350.3,-252.4,-188.1,"-2,640.9",-94.3,-275.6,-192.2,-442.7,-256.6,-808.5,-327.4,"-1,900.5"
Dividends Paid,-49.3,-56.8,-58.2,-58.8,-62.7,-64,-65.8,-65,-68.9,-67.5,-67.9,-67.9,-71.4,-70.2,-70,-71.1,-76.1,-74.8,-75.3,-75.6,-79.6,-80.1,-80.1,-81.3,-87.4,-86.1,-86.6,-87.3,-97.4,-105,-89.8,-99.8,-106.7,-107.3,-107.5,-108,-117.4,-118.5,-118.6,-119.1
Share Issuance / Repurchase,18.1,929.9,12.6,36.4,18.1,170.1,10.8,4.3,-23.6,-56.5,15.9,8.8,20.3,14.6,15.3,-7.5,21,15.4,22.2,12,32.8,32.3,18,18.1,23.9,34.3,25.4,28.3,37.2,"1,465",22.6,22.1,45.9,23.2,33.1,20.9,30.3,35.7,34,20.2
Debt Issued / Paid,436.9,624.6,-208.7,-35.8,-53.3,38.7,32,61.5,66.7,209.8,51.6,68.7,89.2,169.5,-95.7,97.6,139.7,220.8,48.5,98.9,574.5,195.1,103.6,126,308.5,-266.4,-70.6,-50.6,-29.6,"1,578",-573.8,784.1,-107,276.7,-189.1,-141.8,750,275.5,-393.5,"1,229"
Other Financing Activities,-4.2,-4.1,-10,-9.1,-6.5,-3.6,-12.6,-33.7,-16.1,-28.5,-25.1,-11.1,-18.2,-14.8,-15.2,-20.2,-15.1,-29.3,-40.2,-30.1,-20.3,-34.6,-32.9,-53.1,-97.1,-82.2,3.1,-14.3,-28.3,-155.6,-21.8,287.8,185.5,417.1,509.3,-431.7,295.2,"1,410",-190.4,-147.7
Financing Cash Flow,401.5,"1,494",-264.3,-67.3,-104.4,141.2,-35.6,-32.9,-41.9,57.3,-25.5,-1.5,19.9,99.1,-165.6,-1.2,69.5,132.1,-44.8,5.2,507.4,112.7,8.6,9.7,147.9,-400.4,-128.7,-123.9,-118.1,"2,783",-662.8,994.2,17.7,609.7,245.8,-660.6,958.1,"1,602",-668.5,982.1
Exchange Rate Effect,0,18.9,-4.8,13.8,-6.2,3.7,-9.7,-62.8,-1.9,-2.9,-1.8,-101,19.2,15.6,63.7,-26.5,38.7,-68.2,-22.6,-32.9,34.1,-31.2,-49.8,53,-142.2,111.1,38.4,112.5,36.3,13.8,-33.2,-81.4,32.4,-106.9,-208.2,182.8,-3.2,45.1,-58.1,-17.3
Net Cash Flow,441.1,234.3,-683,23.9,-37.6,44.9,48,155.2,-55,-14.3,120.7,-6.3,-115.6,246.9,111.6,124.5,-196.3,236,-84.2,-23.7,304,5.8,60.7,16.6,9.3,369.5,472.1,99.5,-213.4,"3,014",-362.7,"-1,546",172.4,151,487.1,-312.6,"1,127",851.2,-156.8,-242.1
Free Cash Flow,64.3,116.4,17.8,156.6,95.5,-52.5,211.7,332.4,38.1,-11.8,203.8,201.7,-13.8,209.1,304.1,225.6,-248.7,499.3,163.2,226.9,-135.5,479.8,317.1,390.9,79.1,664.3,564.7,399.7,191.5,438.2,477.4,156.7,178.9,-129.6,592.5,565.5,398.8,-46.7,838.4,647.6
Free Cash Flow Growth,53.46%,-,-89.58%,123.40%,48.52%,-,1089.33%,112.26%,-60.10%,-,-3.73%,-39.32%,-,-,49.21%,11.85%,-,138.79%,-46.33%,0.58%,-,-3.91%,94.30%,72.28%,-,38.45%,78.08%,2.25%,142.10%,-34.04%,-15.46%,-60.80%,-6.58%,-,24.11%,260.88%,122.92%,-,41.50%,14.52%
Free Cash Flow Margin,7.03%,9.87%,1.38%,12.57%,7.76%,-3.83%,14.55%,24.90%,2.93%,-0.83%,13.75%,13.71%,-0.84%,14.04%,19.08%,14.85%,-13.53%,30.07%,9.18%,13.69%,-6.81%,28.94%,17.37%,22.71%,4.24%,41.94%,30.54%,23.46%,8.85%,22.66%,22.33%,7.94%,7.35%,-6.34%,28.99%,27.88%,14.74%,-1.91%,33.64%,26.63%
Free Cash Flow Per Share,0.48,0.74,0.11,0.97,0.58,-0.32,1.21,1.88,0.21,-0.07,1.15,1.13,-0.08,1.17,1.69,1.25,-1.37,2.74,0.89,1.24,-0.74,2.59,1.70,2.10,0.42,3.50,2.95,2.08,0.99,2.24,2.31,0.76,0.86,-0.62,2.82,2.68,1.88,-0.22,3.89,3.00
