,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2015-12-25,2016-03-25,2016-06-24,2016-09-30,2016-12-30,2017-03-31,2017-06-30,2017-09-29,2017-12-29,2018-03-30,2018-06-29,2018-09-28,2018-12-28,2019-03-29,2019-06-28,2019-09-27,2019-12-27,2020-03-27,2020-06-26,2020-09-25,2020-12-25,2021-03-26,2021-06-25,2021-09-24,2021-12-24,2022-03-25,2022-06-24,2022-09-30,2022-12-30,2023-03-31,2023-06-30,2023-09-29,2023-12-29
Revenue,"2,964","3,075","3,072","3,049","3,082","3,118","2,984","2,833","2,952","3,121","2,446","3,063","3,227","3,367","2,528","3,336","3,562","3,581","3,509","3,347","3,412","3,389","3,300","3,168","3,195","2,548","3,261","3,522","3,738","3,845","3,818","3,818","4,007","4,097","4,359","3,841","4,160","3,998","4,035","3,831"
Revenue Growth (YoY),-9.22%,-10.84%,99.22%,-8.33%,3.98%,1.40%,-2.86%,-7.08%,-4.22%,0.10%,-18.03%,8.12%,9.32%,7.88%,3.35%,8.91%,10.38%,6.36%,38.81%,0.33%,-4.21%,-5.36%,-5.96%,-5.35%,-6.36%,-24.82%,-1.18%,11.17%,17.00%,50.90%,17.08%,8.40%,7.20%,6.55%,14.17%,0.60%,3.82%,-2.42%,-7.43%,-0.26%
Cost of Revenue,"1,969","2,057","2,058","2,029","2,031","2,070","2,016","1,888","1,990","2,099","1,548","1,996","2,117","2,227","1,662","2,172","2,350","2,394","2,327","2,233","2,294","2,279","2,248","2,138","2,166","1,841","2,292","2,376","2,528","2,577","2,555","2,588","2,670","2,769","3,010","2,654","2,876","2,699","2,750","2,507"
Gross Profit,995,"1,018","1,014","1,020","1,051","1,048",968,945,962,"1,022",898,"1,067","1,110","1,140",866,"1,164","1,212","1,187","1,182","1,114","1,118","1,110","1,052","1,030","1,029",707,969,"1,146","1,210","1,268","1,263","1,230","1,337","1,328","1,349","1,187","1,284","1,299","1,285","1,324"
"Selling, General & Admin",379,396,380,386,391,393,334,340,367,367,322,367,407,408,361,377,409,394,414,389,373,356,372,367,352,321,352,361,401,366,384,363,416,393,412,392,435,431,412,424
Research & Development,145,147,150,160,160,159,148,162,156,161,124,156,161,168,126,165,173,171,171,161,166,158,159,161,158,146,148,162,174,168,173,175,185,179,179,173,185,176,174,173
Other Operating Expenses,0,11,33,49,52,27,79,45,-96,42,29,49,61,20,23,36,9,68,27,80,49,76,77,31,934,106,122,175,23,20,46,20,31,37,98,120,127,62,64,29
Operating Expenses,524,554,563,595,603,579,561,547,427,570,475,572,629,596,510,578,591,633,612,630,588,590,608,559,"1,444",573,622,698,598,554,603,558,632,609,689,685,747,669,650,626
Operating Income,471,464,451,425,448,469,407,398,535,452,423,495,481,544,356,586,621,554,570,484,530,520,444,471,-415,134,347,448,612,714,660,672,705,719,660,502,537,630,635,698
Interest Expense / Income,31,28,34,34,37,33,32,30,32,31,34,31,32,32,35,26,28,26,27,27,15,13,13,12,11,13,12,15,13,14,14,12,18,18,18,21,20,20,19,18
