,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,79,306,291.3,255.5,51.3,78.9,300.9,233.5,152.4,747.6,377.4,198.8,117.1,358.6,367,459.9,120.4,448.1,515.1,254,199.9,456.1,458.8,296.1,-29.2,238.8,400.6,244.7,235.2,464.7,405.7,317.8,260.2,509.3,547.9,439.1,307.1,586.2,626.3,504.3
Depreciation & Amortization,82.3,85.9,82.3,81.9,87.9,92.8,88.5,94.9,88,88,88.7,87.5,86.7,87.4,87.8,91.4,93.4,94.4,85.2,9.3,70.9,72.2,72.7,73,75,74.2,74.5,70.6,76,74.8,72.2,76.4,77.3,79.8,83.9,82.6,79.8,88.4,92,87.9
Share-Based Compensation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8,0,0,0,78.8,29.7,11.5,13.2,12,29,16.5,12,12,24.7,14.8,12.7,14.3,21.4,13.9,10.7,10.3,24.4,16.1,13.4,10.4
Other Operating Activities,-283.3,-138.7,-7.2,138.2,-264.4,123.5,-306.4,307,-248,-399.9,222.5,118.9,-247.2,2.9,12.9,28.2,-280,-98.6,-80.6,168.3,-353.1,-93.5,114.7,485.3,-402.4,-124.3,443.4,299.6,-75.8,-63.8,-80,18.6,-547.1,-181.3,-132.3,228.3,-402.8,-166.7,190.6,332.2
Operating Cash Flow,-122,253.2,366.4,475.6,-125.2,295.2,83,635.4,-7.6,435.7,688.6,405.2,-43.4,448.9,467.7,650.3,-66.2,443.9,519.7,510.4,-52.6,446.3,659.4,866.4,-327.6,205.2,930.5,626.9,260.1,490.5,410.6,427.1,-188.2,421.7,510.2,760.3,8.5,524,922.3,934.8
Operating Cash Flow Growth,-,-42.03%,-19.15%,127.02%,-,16.59%,-77.35%,33.60%,-,47.59%,729.64%,-36.23%,-,3.03%,-32.08%,60.49%,-,-1.11%,11.12%,-21.51%,-,0.54%,26.88%,69.75%,-,-54.02%,41.11%,-27.64%,-,139.04%,-55.87%,-31.87%,-,-14.03%,24.26%,78.01%,-,24.26%,80.77%,22.95%
Capital Expenditures,-45.2,-44.5,-54.4,-75,-51.7,-57.9,-48.9,-72.6,-40.1,-40.5,-44.3,-48.3,-34.8,-44.7,-70.4,-69.9,-52.8,-110.6,-87.8,-23.8,-49,-44.1,-58.5,-51.6,-34.7,-24.9,-29.5,-57,-43.9,-33.6,-44.1,-86.3,-74.8,-69.1,-58.9,-79.3,-77.1,-56.9,-83.2,-74.3
Acquisitions,-7,2.2,-2.4,-1,-941.7,0,-10.3,-9.8,0,413.3,0,0,-9.8,-30.1,-20.4,-97.3,-201.6,-79.9,0,-4.2,-22,-0.4,-58.1,-2.9,1,-14.3,0,-180.3,-12.8,0,-5.2,-251.2,0,-109.6,0,-125.1,0,-506.2,-4,-352.6
Change in Investments,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,3.3,-1.1,-3.3,3.3,12.1,-80.8,-5.4,"-1,466.4",-10.1,-11.5,-6.8,-29.1,-0.5,-0.1,-57,-14.8,2.6,0.6,-8.5,3.3,-8.2,-10.2,-13.9,7.1,-1.9,-9.2
Investing Cash Flow,-52.2,-12,-56.8,-76,-993.4,-57.9,-59.2,-82.4,-40.1,372.8,-44.3,-48.3,-44.6,-74.3,-87.5,-168.3,-257.7,-187.2,-75.7,-108.8,-76.4,"-1,510.9",-126.7,-66,-40.5,-68.3,-30,-237.4,-113.7,-48.4,-46.7,-336.9,-83.3,-175.4,-67.1,-214.6,-91,-556,-89.1,-436.1
Dividends Paid,-65.8,-67,-66.4,-65.5,-73.8,-77.5,-76.1,-75.9,-82.2,-80.3,-83.1,-103,-102.7,-102.1,-113.2,-112.1,-111.6,-110.2,-129.4,-128.3,-127.7,-131.7,-123.7,-127,-125.9,-127.4,-127,-127,-140.2,-141.4,-140.3,-139.2,-155.9,-155,-156.1,-153.2,-170.3,-171.1,-171.6,-170.7
Share Issuance / Repurchase,-787.7,-225.1,-160.1,-88.9,0,0,-233.4,44.6,-250.1,0,0,62.9,-250.1,-325.1,-335.9,-29.1,-250,-250.1,-14,-343,-243.7,14.9,-234.9,-213.9,-5.6,3.7,35.5,-219.1,-111.2,-224.3,-202.9,-483.6,-374.2,-296,-243.5,-283.9,-278.7,7.5,-137.6,-181.2
Debt Issued / Paid,8.8,69.2,-70,"1,380",622.2,-300.2,356.2,-665.4,251.9,-404.6,0,-150.8,-0.2,-15.2,-8,-0.2,550.5,-28.7,-498.4,-0.2,"3,033",293.9,-359,-0.2,0,-311.1,0,0,-300,-10.1,-125,-432.6,0,-17.1,0,-4.2,-8.2,380.7,-402.2,-91.3
Other Financing Activities,-6.9,19.3,63.7,-797.2,-291.6,170.7,-172.6,245.2,-17.8,11.9,8.4,109.9,11.5,17,1.5,-68.6,-285.3,-6,264.3,-38.4,"-1,531.5",-147.9,172.9,-3,"1,901",-,-12.2,-0.5,-3.5,-6.9,-59.2,392.8,-4.5,1.1,-11.8,2.1,-2,-194.3,195.7,45
Financing Cash Flow,-851.6,-203.6,-232.8,428.5,256.8,-207,-125.9,-451.5,-98.2,-473,-74.7,-81,-341.5,-425.4,-455.6,-210,-96.4,-395,-377.5,-509.9,"1,130",29.2,-544.7,-344.1,"1,769",-434.8,-103.7,-346.6,-554.9,-382.7,-527.4,-662.6,-534.6,-467,-411.4,-439.2,-459.2,22.8,-515.7,-398.2
Exchange Rate Effect,-13.5,-5.7,-69.9,-59.6,-109.5,15.4,-26,-16.2,22,-19.6,6.2,-65.8,37.3,38.4,24.3,18.4,46,-67.3,-13.5,-10.8,2.9,3.6,-32.7,16.4,-32.2,17,26.5,56.9,-43.4,15,-10.1,-7.2,-4.7,-37.5,-41.7,33.8,14.1,-20.1,-21.1,34.8
Net Cash Flow,"-1,039.3",31.9,6.9,768.5,-971.3,45.7,-128.1,85.3,-123.9,315.9,575.8,210.1,-392.2,-12.4,-51.1,290.4,-374.3,-205.6,53,-119.1,"1,004","-1,031.8",-44.7,472.7,"1,369",-280.9,823.3,99.8,-451.9,74.4,-173.6,-579.6,-810.8,-258.2,-10,140.3,-527.6,-29.3,296.4,135.3
Free Cash Flow,-167.2,208.7,312,400.6,-176.9,237.3,34.1,562.8,-47.7,395.2,644.3,356.9,-78.2,404.2,397.3,580.4,-119,333.3,431.9,486.6,-101.6,402.2,600.9,814.8,-362.3,180.3,901,569.9,216.2,456.9,366.5,340.8,-263,352.6,451.3,681,-68.6,467.1,839.1,860.5
Free Cash Flow Growth,-,-43.96%,-24.31%,150.53%,-,13.70%,-89.07%,40.49%,-,66.54%,1789.44%,-36.58%,-,2.28%,-38.34%,62.62%,-,-17.54%,8.71%,-16.16%,-,20.67%,39.13%,67.45%,-,-55.17%,49.94%,-30.06%,-,153.41%,-59.32%,-40.20%,-,-22.83%,23.14%,99.82%,-,32.47%,85.93%,26.36%
Free Cash Flow Margin,-6.14%,5.89%,9.22%,12.36%,-6.13%,6.59%,0.98%,16.92%,-1.65%,10.72%,18.06%,10.63%,-2.61%,10.34%,10.82%,16.04%,-3.52%,7.65%,10.71%,85.26%,-3.62%,11.12%,17.31%,25.59%,-13.72%,5.74%,25.78%,17.93%,7.16%,11.93%,9.85%,9.55%,-7.84%,8.41%,10.32%,16.72%,-1.87%,9.93%,17.18%,19.45%
Free Cash Flow Per Share,-0.60,0.77,1.17,1.51,-0.67,0.89,0.13,2.16,-0.18,1.52,2.49,1.38,-0.30,1.58,1.57,2.32,-0.47,1.35,1.75,1.98,-0.42,1.66,2.49,3.40,-1.51,0.75,3.75,2.37,0.90,1.91,1.54,1.44,-1.12,1.51,1.95,2.96,-0.30,2.04,3.67,3.78
