,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,723","3,543","3,385","3,241","2,888","3,600","3,487","3,326","2,894","3,688","3,568","3,359","3,001","3,908","3,671","3,618","3,385","4,358","4,031",570.7,"2,804","3,618","3,471","3,184","2,641","3,139","3,496","3,179","3,018","3,830","3,720","3,569","3,356","4,190","4,372","4,074","3,666","4,705","4,883","4,424"
Revenue Growth (YoY),3.18%,4.25%,5.31%,4.57%,6.06%,1.62%,3.01%,2.63%,0.22%,2.44%,2.32%,0.99%,3.68%,5.97%,2.88%,7.72%,12.79%,11.50%,9.82%,-84.23%,-17.16%,-16.98%,-13.89%,457.86%,-5.79%,-13.24%,0.71%,-0.14%,14.25%,22.01%,6.42%,12.27%,11.20%,9.42%,17.53%,14.13%,9.25%,12.27%,11.69%,8.60%
Cost of Revenue,"1,955","2,440","2,327","2,261","2,087","2,495","2,379","2,317","2,041","2,507","2,413","2,347","2,126","2,653","2,490","2,543","2,420","2,964","2,718",479.9,"1,989","2,463","2,367","2,267","1,899","2,161","2,361","2,231","2,064","2,559","2,516","2,528","2,367","2,867","2,939","2,854","2,522","3,120","3,225","2,953"
Gross Profit,768.1,"1,103","1,058",979.4,801.1,"1,106","1,108","1,009",852.9,"1,182","1,155","1,012",874.5,"1,255","1,181","1,076",964.3,"1,394","1,313",90.8,814.5,"1,155","1,104",916.8,742.5,978.3,"1,135",947.9,953.2,"1,271","1,204","1,042",989,"1,323","1,433","1,220","1,144","1,584","1,658","1,471"
"Selling, General & Admin",613.1,639.7,618,633.1,630,653.5,632.1,616,627.5,668.4,643.2,658.7,659.5,697.7,674.5,689,720.9,753.3,725.6,49.4,578,587.9,567.8,586.6,588.1,554.8,567.8,559.9,600,619.7,620.8,605.8,600.8,612.8,693.3,638.9,686.7,699,793.9,783.7
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,0,0,0,-4.1,0,0,0,-1.1,0,0,0,23.3,0,0,0,92.2
Operating Expenses,613.1,639.7,618,633.1,630,653.5,632.1,616,627.5,668.4,643.2,658.7,659.5,697.7,674.5,689,720.9,753.3,725.6,49.4,578,587.9,567.8,615,588.1,554.8,567.8,555.8,600,619.7,620.8,604.7,600.8,612.8,693.3,662.2,686.7,699,793.9,875.9
Operating Income,155,463.3,440,346.3,171.1,452.2,475.4,393,225.4,513.3,511.7,352.8,215,557.6,506.1,386.6,243.4,640.3,587,41.4,236.5,566.9,536.5,301.8,154.4,423.5,566.9,392.1,353.2,651,583.4,436.8,388.2,710.6,739.5,557.3,456.8,885.4,864.2,595.4
Interest Expense / Income,52,53,52.3,68,55.1,55.8,55.8,56.3,56.7,56.5,54.5,53.8,54,54.1,53.9,53.8,72.9,50.3,48.5,49.3,51,64.5,63.9,63.4,63.1,61.3,62.4,61.9,60.7,59.3,57.7,56,56,55.9,55.8,55.9,57.6,61.6,57.9,57.4
Other Expense / Income,-0.5,0.6,2.3,-48.4,37.8,-13.9,4.9,34.5,-25.6,-383.3,-3.4,36.3,15.2,6.8,8.8,35.9,17.1,13.9,24.5,-336.9,-34.6,-45.6,-66.7,-103.7,69.5,39.9,14,13.1,8.9,4.2,23.2,-2.5,10.9,8.8,31.1,-11.2,18.9,68,22.5,-64.5
