,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"19,741","19,340","20,579","29,329","22,717","23,185","25,358","35,747","29,128","30,404","32,714","43,741","35,714","37,955","43,744","60,453","51,042","52,886","56,576","72,383","59,700","63,404","69,981","87,436","75,452","88,912","96,145","125,555","108,518","113,080","110,812","137,412","116,444","121,234","127,101","149,204","127,358","134,383","143,083","169,961"
Revenue Growth (YoY),22.84%,23.15%,20.40%,14.62%,15.08%,19.88%,23.22%,21.88%,28.22%,31.14%,29.01%,22.36%,22.61%,24.84%,33.72%,38.21%,42.92%,39.34%,29.33%,19.73%,16.96%,19.89%,23.69%,20.80%,26.39%,40.23%,37.39%,43.60%,43.82%,27.18%,15.26%,9.44%,7.30%,7.21%,14.70%,8.58%,9.37%,10.85%,12.57%,13.91%
Cost of Revenue,"14,055","13,399","14,627","20,672","15,395","15,160","16,755","24,341","18,866","19,180","21,260","28,959","22,440","23,451","27,549","38,495","30,735","30,632","33,003","44,786","33,920","36,337","41,302","53,977","44,257","52,660","57,106","79,284","62,403","64,176","62,930","82,835","66,499","66,424","70,268","85,640","67,791","69,373","75,022","92,553"
Gross Profit,"5,686","5,941","5,952","8,657","7,322","8,025","8,603","11,406","10,262","11,224","11,454","14,782","13,274","14,504","16,195","21,958","20,307","22,254","23,573","27,597","25,780","27,067","28,679","33,459","31,195","36,252","39,039","46,271","46,115","48,904","47,882","54,577","49,945","54,810","56,833","63,564","59,567","65,010","68,061","77,408"
"Selling, General & Admin","1,197","1,320","1,399","1,968","1,510","1,617","1,727","2,148","1,933","2,126","2,377","3,230","2,715","3,103","3,439","4,484","3,766","4,012","4,344","6,029","4,837","5,561","6,100","7,583","6,280","5,925","7,102","9,371","8,194","9,682","10,163","13,335","10,914","12,989","14,075","16,151","13,215","13,947","13,112","15,912"
Research & Development,"1,991","2,226","2,423","2,636","2,754","3,020","3,197","3,569","3,526","3,880","4,135","4,544","4,813","5,549","5,944","6,314","6,759","7,247","7,162","7,669","7,927","9,065","9,200","9,740","9,325","10,388","10,976","12,049","12,488","13,871","14,380","15,313","14,842","18,072","19,485","20,814","20,450","21,931","21,203","22,038"
Other Operating Expenses,"2,352","2,410","2,674","3,463","2,803","2,924","3,273","4,580","3,732","3,933","4,367","5,753","4,741","5,224","6,465","9,033","7,855","8,012","8,343","10,113","8,596","9,357","10,222","12,257","11,601","14,096","14,767","17,978","16,568","17,649","18,487","22,469","20,520","20,432","20,748","23,862","21,128","21,451","22,558","26,249"
Operating Expenses,"5,540","5,956","6,496","8,067","7,067","7,561","8,197","10,297","9,191","9,939","10,879","13,527","12,269","13,876","15,848","19,831","18,380","19,271","19,849","23,811","21,360","23,983","25,522","29,580","27,206","30,409","32,845","39,398","37,250","41,202","43,030","51,117","46,276","51,493","54,308","60,827","54,793","57,329","56,873","64,199"
Operating Income,146,-15,-544,590,255,464,406,"1,109","1,071","1,285",575,"1,255","1,005",628,347,"2,127","1,927","2,983","3,724","3,786","4,420","3,084","3,157","3,879","3,989","5,843","6,194","6,873","8,865","7,702","4,852","3,460","3,669","3,317","2,525","2,737","4,774","7,681","11,188","13,209"
Interest Expense / Income,42,45,49,74,115,114,116,115,117,116,118,133,139,143,228,338,330,343,358,387,366,383,396,455,402,403,428,414,399,435,493,482,472,584,617,694,823,840,806,713
Other Expense / Income,-77,-28,49,97,126,-8,50,60,-34,5,-24,-40,-87,-179,-195,-82,-319,32,-25,45,-343,-181,133,-630,308,-787,"-1,134","-1,328","-1,797","-1,379",48,"-11,957","8,463","5,398","-1,033","2,992",-169,-713,"-1,803","-1,190"
Pretax Income,181,-32,-642,419,14,358,240,934,988,"1,164",481,"1,162",953,664,314,"1,871","1,916","2,608","3,391","3,354","4,397","2,882","2,628","4,054","3,279","6,227","6,900","7,787","10,263","8,646","4,311","14,935","-5,266","-2,665","2,941",-949,"4,120","7,554","12,185","13,686"
Income Tax,73,94,-205,205,71,266,161,452,475,307,229,413,229,467,58,14,287,74,508,327,836,257,494,786,744,984,569,565,"2,156",868,"1,155",612,"-1,422",-637,69,"-1,227",948,804,"2,306","3,062"
