,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,108,-126,-437,214,-57,92,79,482,513,857,252,749,724,197,256,"1,857","1,629","2,534","2,883","3,027","3,561","2,625","2,134","3,268","2,535","5,243","6,331","7,222","8,107","7,778","3,156","14,323","-3,844","-2,028","2,872",278,"3,172","6,750","9,879","10,624"
Depreciation & Amortization,"1,010","1,109","1,247","1,380","1,426","1,504","1,599","1,752","1,827","1,909","2,084","2,297","2,435","2,633","2,912","3,498","3,671","3,630","3,778","4,262","4,854","5,202","5,563","6,170","5,362","5,748","6,523","7,547","7,508","8,038","8,948","9,939","9,193","9,716","10,327","12,685","11,123","11,589","12,131","13,820"
Share-Based Compensation,200,391,377,523,385,468,449,818,544,768,776,887,792,"1,158","1,085","1,179","1,182","1,468","1,350","1,417","1,274","1,971","1,779","1,840","1,757","2,601","2,288","2,562","2,306","3,591","3,180","3,680","3,250","5,209","5,556","5,606","4,748","7,127","5,829","6,319"
Other Operating Activities,"-3,820",-512,579,"4,598","-3,253",-67,483,"5,879","-4,837",44,"1,547","6,986","-5,570",-138,-476,"5,824","-8,273",-183,577,"7,771","-7,843",-680,"-1,584","8,381","-6,590","7,014","-3,178","13,100","-13,708","-6,692","-7,971","-5,856","-11,389","-3,932","-7,351","10,604","-14,255","-8,990","-6,622","11,702"
Operating Cash Flow,"-2,502",862,"1,766","6,715","-1,499","1,997","2,610","8,931","-1,953","3,578","4,659","10,919","-1,619","3,850","3,777","12,358","-1,791","7,449","8,588","16,477","1,846","9,118","7,892","19,659","3,064","20,606","11,964","30,431","4,213","12,715","7,313","22,086","-2,790","8,965","11,404","29,173","4,788","16,476","21,217","42,465"
Operating Cash Flow Growth,-,-2.05%,27.23%,20.38%,-,131.67%,47.79%,33.00%,-,79.17%,78.51%,22.26%,-,7.60%,-18.93%,13.18%,-,93.48%,127.38%,33.33%,-,22.41%,-8.10%,19.31%,65.98%,125.99%,51.60%,54.79%,37.50%,-38.29%,-38.87%,-27.42%,-,-29.49%,55.94%,32.09%,-,83.78%,86.05%,45.56%
Capital Expenditures,"-1,080","-1,290","-1,378","-1,145",-871,"-1,213","-1,195","-1,309","-1,179","-1,711","-1,841","-2,006","-1,861","-2,501","-2,659","-3,036","-2,727","-2,949","-2,527","-3,120","-2,721","-2,643","-3,385","-3,940","-5,428","-6,615","-9,808","-13,194","-11,187","-12,988","-14,751","-16,470","-13,742","-14,098","-15,041","-15,440","-13,070","-10,412","-11,298","-13,353"
Acquisitions,0,-67,-860,-53,-365,-8,-105,-317,-16,-14,-84,-3,-45,-633,"-13,213",-81,-13,-866,-976,-331,"-1,169",-117,-398,-777,-91,-118,"-1,735",-380,-630,-320,-654,-381,"-6,341",-259,-885,-831,"-3,513",-316,"-1,629",-381
Change in Investments,156,626,"1,292","-1,267",-611,-155,-77,-224,502,-714,-645,"-1,805",556,"-2,140","-2,606","1,136","2,207","1,123","-2,069",-121,"-4,233","-4,789","-1,291","1,181","-3,375","-11,071","-4,333","-3,463","3,151","-8,772",577,"4,271","20,989","2,279",318,"5,450",777,"1,055","1,174","1,133"
Investing Cash Flow,-924,-731,-946,"-2,465","-1,847","-1,376","-1,377","-1,850",-693,"-2,439","-2,570","-3,814","-1,350","-5,274","-18,478","-1,981",-533,"-2,692","-5,572","-3,572","-8,123","-7,549","-5,074","-3,536","-8,894","-17,804","-15,876","-17,037","-8,666","-22,080","-14,828","-12,580",906,"-12,078","-15,608","-10,821","-15,806","-9,673","-11,753","-12,601"
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,666","-3,334",0,0,0,0,0,0
Debt Issued / Paid,-296,-189,-412,"5,324",-674,-786,-825,"-1,597",-996,"-1,152","-1,000",-568,-888,"-1,274","14,662","-2,571","-2,164","-1,394","-2,369","-1,761","-2,377","-2,158","-1,960","-3,571","-2,591","7,408","-4,105","-1,816","-3,476","15,643","-2,776","-3,100","4,656","7,960","3,016",86,"6,354","-6,539","-8,948","-6,746"
Other Financing Activities,121,-,-,-115,22,95,95,-212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Financing Cash Flow,-175,-189,-412,"5,209",-652,-691,-730,"-1,809",-996,"-1,152","-1,000",-568,-888,"-1,274","14,662","-2,571","-2,164","-1,394","-2,369","-1,761","-2,377","-2,158","-1,960","-3,571","-2,591","7,408","-4,105","-1,816","-3,476","15,643","-2,776","-3,100","1,990","4,626","3,016",86,"6,354","-6,539","-8,948","-6,746"
Exchange Rate Effect,17,41,-207,-160,-322,102,-63,-91,222,64,46,-544,224,248,148,90,248,-443,-151,-3,-12,47,-269,304,-484,127,377,597,-293,234,-199,-106,16,-412,"-1,334",637,145,69,-502,691
Net Cash Flow,"-3,584",-17,201,"9,299","-4,320",32,440,"5,181","-3,420",51,"1,135","5,993","-3,633","-2,450",109,"7,896","-4,240","2,920",496,"11,141","-8,666",-542,589,"12,856","-8,905","10,337","-7,640","12,175","-8,222","6,512","-10,490","6,300",122,"1,101","-2,522","19,075","-4,519",333,14,"23,809"
Free Cash Flow,"-3,582",-428,388,"5,570","-2,370",784,"1,415","7,622","-3,132","1,867","2,818","8,913","-3,480","1,349","1,118","9,322","-4,518","4,500","6,061","13,357",-875,"6,475","4,507","15,719","-2,364","13,991","2,156","17,237","-6,974",-273,"-7,438","5,616","-16,532","-5,133","-3,637","13,733","-8,282","6,064","9,919","29,112"
Free Cash Flow Growth,-,-,10.86%,18.54%,-,-,264.69%,36.84%,-,138.14%,99.15%,16.94%,-,-27.75%,-60.33%,4.59%,-,233.58%,442.13%,43.28%,-,43.89%,-25.64%,17.68%,-,116.08%,-52.16%,9.66%,-,-,-,-67.42%,-,-,-,144.53%,-,-,-,111.99%
Free Cash Flow Margin,-18.14%,-2.21%,1.89%,18.99%,-10.43%,3.38%,5.58%,21.32%,-10.75%,6.14%,8.61%,20.38%,-9.74%,3.55%,2.56%,15.42%,-8.85%,8.51%,10.71%,18.45%,-1.47%,10.21%,6.44%,17.98%,-3.13%,15.74%,2.24%,13.73%,-6.43%,-0.24%,-6.71%,4.09%,-14.20%,-4.23%,-2.86%,9.20%,-6.50%,4.51%,6.93%,17.13%
Free Cash Flow Per Share,-0.39,-0.05,0.04,0.60,-0.26,0.08,0.15,0.82,-0.33,0.20,0.30,0.93,-0.36,0.14,0.12,0.96,-0.47,0.46,0.62,1.36,-0.09,0.66,0.46,1.58,-0.24,1.40,0.21,1.72,-0.69,-0.03,-0.73,0.55,-1.63,-0.50,-0.36,1.34,-0.81,0.59,0.96,2.81
