,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"154,481","149,453","148,979","143,694","172,797","202,147","239,313","316,832","279,511","337,650","396,947","356,313","423,031","462,680","461,813","563,535","700,668","824,789","976,946","734,416","874,710","932,294","858,678","916,154","970,591","1,376,033","1,577,166","1,634,168","1,558,070","1,734,954","1,663,677","1,691,003","1,658,807","1,080,624","1,151,194","856,939","1,058,439","1,337,540","1,311,592","1,570,153","1,760,768"
Market Cap Growth,27.53%,18.22%,4.30%,-21.28%,11.86%,35.26%,60.64%,120.49%,61.76%,67.03%,65.87%,12.46%,51.35%,37.03%,16.34%,58.16%,65.63%,78.26%,111.55%,30.32%,24.84%,13.03%,-12.11%,24.75%,10.96%,47.60%,83.67%,78.37%,60.53%,26.08%,5.49%,3.48%,6.47%,-37.71%,-30.80%,-49.32%,-36.19%,23.77%,13.93%,83.23%,-
Enterprise Value,"148,962","144,586","145,195","134,543","167,273","196,396","233,128","305,251","271,871","329,322","386,805","338,026","409,191","448,912","462,213","557,292","700,345","822,377","971,865","726,311","894,287","949,294","874,807","924,338","985,036","1,380,568","1,590,282","1,634,161","1,569,735","1,751,636","1,698,592","1,711,349","1,705,709","1,144,491","1,220,783","927,031","1,135,385","1,412,484","1,384,412","1,618,984","1,809,599"
PE Ratio,514.93,825.71,-692.92,-596.24,-425.61,-1075.25,729.61,531.60,239.72,174.86,188.66,150.28,163.84,240.73,239.78,185.80,177.88,131.42,109.73,72.91,72.86,77.08,75.67,79.06,91.90,104.40,90.76,76.61,57.91,58.94,63.35,50.68,77.47,93.10,101.67,-314.82,246.49,102.32,65.32,51.61,58.45
PS Ratio,1.98,1.83,1.75,1.62,1.88,2.11,2.38,2.96,2.46,2.80,3.10,2.62,2.97,3.08,2.87,3.17,3.63,3.96,4.42,3.15,3.62,3.70,3.24,3.27,3.28,4.28,4.53,4.23,3.72,3.91,3.63,3.60,3.47,2.22,2.29,1.67,2.02,2.49,2.37,2.73,3.06
PB Ratio,14.96,14.10,14.41,13.38,15.89,17.18,19.25,23.67,18.94,20.42,22.32,18.48,19.52,19.93,18.73,20.34,22.27,23.57,24.97,16.86,18.07,17.57,15.20,14.76,14.87,18.66,19.05,17.50,15.08,15.11,13.80,12.23,12.38,8.22,8.37,5.87,6.85,7.93,7.17,7.78,8.72
P/FCF Ratio,103.54,143.84,138.33,73.76,54.68,46.24,44.33,42.52,41.79,43.44,43.26,34.04,41.81,48.20,58.46,67.82,96.36,79.14,63.58,37.86,37.96,37.26,36.60,35.47,39.88,43.20,53.46,52.68,59.00,142.84,651.91,-186.46,-89.05,-46.01,-58.48,-74.07,-318.90,169.78,61.19,42.65,47.83
P/OCF Ratio,28.91,28.06,26.12,21.00,22.03,22.51,24.36,26.32,24.13,25.65,26.09,20.71,24.12,25.98,27.28,30.68,38.51,37.85,36.72,23.90,25.46,25.88,24.30,23.79,24.43,26.86,28.52,24.74,23.18,29.25,30.43,36.50,42.18,30.38,29.02,18.33,19.48,21.63,18.30,18.48,20.73
Debt / Equity Ratio,0.30,0.29,0.30,0.77,0.76,0.70,0.66,0.61,0.56,0.50,0.46,0.40,0.35,0.33,1.00,0.89,0.78,0.70,0.63,0.76,1.17,1.10,1.05,1.02,0.98,1.03,0.98,0.90,0.82,0.93,0.94,0.84,0.85,0.95,0.93,0.96,0.91,0.82,0.75,0.67,0.67
Quick Ratio,0.69,0.65,0.54,0.82,0.80,0.79,0.75,0.75,0.74,0.76,0.74,0.78,0.77,0.73,0.74,0.76,0.77,0.78,0.80,0.85,0.83,0.84,0.84,0.86,0.84,0.97,0.88,0.86,0.85,0.99,0.87,0.91,0.71,0.68,0.68,0.72,0.69,0.70,0.74,0.84,0.84
