,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,-,40.54,42.51,47.63,64.91,58.54,61.37,65.7,87.9,81.85,85.35,87.56,110.21,96.89,101.69,106.38,136.27,120.91,132.39,150.37,200.03,169.34,181.1,197.95,270,228.06,428.74,451.48,617.36,550.65,528.9,532.43,717.14,579.27,585.14,594.47,807.24,640.88,628.88,636.3
Revenue Growth (YoY),-,-,-,-,-,44.42%,44.36%,37.92%,35.41%,39.81%,39.08%,33.28%,25.39%,18.38%,19.15%,21.49%,23.65%,24.79%,30.18%,41.35%,46.79%,40.05%,36.79%,31.64%,34.98%,34.67%,136.75%,128.08%,128.65%,141.45%,23.36%,17.93%,16.16%,5.20%,10.63%,11.65%,12.56%,10.64%,7.48%,7.04%
Cost of Revenue,-,15.39,17.35,18.12,22.78,20.71,21.91,24.17,30.2,27.91,29.1,29.31,37.01,34.66,35.72,36.38,44.22,41.3,45.41,46.95,57.11,52.66,58.61,68.95,90.82,82.42,111.38,120.17,150.78,142.92,148.97,153.66,208.97,173,171.42,174.4,225.78,195.45,188.64,188.83
Gross Profit,-,25.14,25.16,29.52,42.13,37.83,39.46,41.53,57.7,53.94,56.25,58.25,73.2,62.23,65.97,70,92.05,79.62,86.98,103.42,142.92,116.68,122.49,129,179.17,145.64,317.36,331.31,466.58,407.73,379.93,378.77,508.17,406.27,413.71,420.07,581.47,445.42,440.24,447.48
"Selling, General & Admin",-,16.68,20.17,22.49,32.23,32.67,33.18,31.79,38.08,34.92,39.74,40.68,53.09,46.22,55.93,45.61,52.81,45.1,50.65,60.26,84.89,60.09,75.88,82.3,118.44,82.49,152.98,167.23,254.08,203.39,229.07,221.51,283.37,232.48,239.06,221.79,329.34,251.3,252.53,244.99
Research & Development,-,8.04,8.79,10.08,9.72,10.01,10.07,11.41,11.21,12.23,11.84,14.9,16.12,18.12,21.75,16.96,17.79,20.72,23.57,24.42,28.54,24.95,28.77,32.47,35.7,37.78,45.23,45.91,51.16,53.71,61.75,73.52,82.56,89.48,102.1,108.04,112.79,115.92,121.99,113.93
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,045",0,0,68.09,0
Operating Expenses,-,24.72,28.96,32.57,41.96,42.68,43.25,43.2,49.28,47.15,51.58,55.58,69.75,64.33,77.69,62.57,73.76,65.82,74.22,84.68,113.43,85.04,104.64,114.77,154.14,120.27,198.22,213.14,305.24,257.09,290.83,295.03,365.92,321.96,341.15,"1,375",442.12,367.23,442.61,358.92
Operating Income,-,0.42,-3.79,-3.05,0.18,-4.84,-3.79,-1.67,8.42,6.78,4.67,2.67,3.45,-2.1,-11.72,7.43,18.29,13.8,12.76,18.74,29.49,31.64,17.85,14.23,25.04,25.37,119.14,118.17,161.34,150.64,89.11,83.74,142.25,84.32,72.56,-954.78,139.34,78.2,-2.37,88.56
Interest Expense / Income,-,0.06,0.12,0.18,0.24,0.19,0.35,0.51,0.47,0.54,1.8,2.45,2.42,2.59,2.7,2.91,2.94,3.76,6.13,6.14,6.15,4.65,4.68,5.08,9.91,9.97,10.03,10.62,11.42,0,0,0,9.89,0,0,0,14.17,0,0,0
