,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Cash & Equivalents,46.2,132.83,158.67,198.48,590.37,678.74,456.01,472.92,141.42,137.65,155.85,168.42,174.95,189.62,210.1,224.25,195.3,204.28,274.52,320.31,108.17,102.83,186.32,181.1,93.51,306.39,477.72,605.73,616.4,911.89,"1,048","1,298",971.65,"1,455","1,384","1,539","1,661","2,114",957.4,"2,582"
Short-Term Investments,0,0,0,0,0,0,0,21.89,17.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.87,224.89,0,0,0,0,"1,407",48.98
Cash & Cash Equivalents,46.2,132.83,158.67,198.48,590.37,678.74,456.01,494.81,158.88,137.65,155.85,168.42,174.95,189.62,210.1,224.25,195.3,204.28,274.52,320.31,108.17,102.83,186.32,181.1,93.51,306.39,477.72,605.73,616.4,911.89,"1,048","1,298","1,347","1,680","1,384","1,539","1,661","2,114","2,364","2,631"
Cash Growth,-6.69%,-4.66%,149.36%,157.60%,1177.88%,410.98%,187.40%,149.29%,-73.09%,-79.72%,-65.82%,-65.96%,10.12%,37.75%,34.81%,33.15%,11.63%,7.73%,30.66%,42.84%,-44.61%,-49.66%,-32.13%,-43.46%,-13.56%,197.97%,156.40%,234.47%,559.18%,197.63%,119.43%,114.35%,118.45%,84.20%,32.05%,18.56%,23.35%,25.87%,70.78%,70.88%
Receivables,222.1,192.61,196.99,204.81,235.48,217,215.7,231.4,281.23,263.29,266.27,294.36,340.44,302.07,311.85,366.64,398.97,356.13,351.6,336,393.56,376.56,367.27,394.31,445.96,346.24,350.21,407.9,462.41,434.87,480.63,562.64,630.63,585.91,578.57,628.96,765.19,693.83,702.04,755.64
Inventory,9.85,9.83,7.26,7.59,8.02,8.11,8.61,9.08,9.46,11.44,10.39,8.92,9.14,9.24,10.16,10.14,13.03,17.03,16.73,19.73,28.32,22.31,20.94,19.48,18.52,19.81,20.08,28.24,30.2,39.23,44.97,48.19,52.98,56.99,58.79,53.87,52.07,45,39.97,42.63
Other Current Assets,54.78,50.49,49.38,46.88,54.57,50.61,54.26,50.37,57.29,52.12,66.8,159.01,134.73,92.68,55.15,53.35,59.18,53.47,66.26,87.18,98.42,111.89,112.64,149.18,173.97,121.71,115.75,96.3,116.46,113.38,128.76,130.58,159.25,134.82,180.86,142.38,160.57,148.01,156.61,156.08
Total Current Assets,332.93,385.75,412.29,457.77,888.43,954.46,734.58,785.66,506.86,464.51,499.31,630.71,659.25,593.61,587.26,654.37,666.48,630.9,709.12,763.22,628.47,613.59,687.17,744.08,731.96,794.15,963.76,"1,138","1,225","1,499","1,703","2,040","2,189","2,457","2,202","2,365","2,639","3,001","3,263","3,585"
"Property, Plant & Equipment",707.38,685.56,692.38,691.98,688.24,683.96,700.4,705.59,744.22,806.97,816.79,840.59,882.26,913.3,944.06,959.72,"1,025","1,088","1,163","1,188","1,237","1,341","1,428","1,682","1,894","1,945","2,060","2,184","2,283","2,353","2,416","2,442","2,496","2,524","2,602","2,695","2,763","2,816","2,952","3,065"
Goodwill and Intangibles,310.94,313.79,309.02,301.15,291.92,291.2,289.71,286.85,278.54,280.76,271.96,265.33,265.81,266.26,416.18,412.31,414.43,411.84,402.13,398.02,398.31,395.35,388.48,389.8,388.55,386.71,391.39,388.44,391.24,390.05,401.59,397.98,395.64,388.85,456.63,446.69,455.23,456.32,456.99,582.76
Other Long-Term Assets,87.25,91.57,93.11,85.69,83.49,73.36,73.97,77.67,74.75,71.9,61.76,33.76,33.93,38.52,35,36.27,38.07,34.54,33.03,32.46,33.01,42.13,44.25,39.99,34.4,35.79,39.93,30.24,34.79,39.29,41.83,39.14,55.62,73.78,47.71,87.37,75.47,76.27,65.81,100.91
Total Long-Term Assets,"1,106","1,091","1,095","1,079","1,064","1,049","1,064","1,070","1,098","1,160","1,151","1,140","1,182","1,218","1,395","1,408","1,477","1,534","1,599","1,619","1,668","1,778","1,860","2,112","2,317","2,367","2,492","2,603","2,709","2,783","2,860","2,879","2,948","2,986","3,106","3,229","3,294","3,349","3,475","3,749"
Total Assets,"1,438","1,477","1,507","1,537","1,952","2,003","1,799","1,856","1,604","1,624","1,650","1,770","1,841","1,812","1,983","2,063","2,144","2,165","2,308","2,382","2,297","2,392","2,548","2,856","3,049","3,162","3,455","3,741","3,934","4,282","4,562","4,919","5,137","5,444","5,309","5,594","5,932","6,350","6,738","7,334"
Accounts Payable,154.87,164.22,152.16,153.8,148.18,154.26,147.45,147.34,147.84,150.3,192.38,175.97,184.97,192.77,208.42,222.4,242.59,245.47,270.94,235.98,266.13,279.78,270.92,289.25,296.98,250.84,318.53,359.82,324.11,359.24,369.83,411.25,367.7,398.41,399.03,446.97,439.27,441.47,440.81,495.2
Deferred Revenue,5.18,5.15,4.17,3.82,4.52,4.61,3.72,3.72,5.48,5.75,4.63,3.98,5.94,6.15,5.02,5.19,6.8,5.91,4.49,4.93,7.34,7.99,6.47,5.11,7.6,7.88,8.23,9.48,14.43,20.66,20.97,19.95,20.58,21.09,20.06,19.32,23.8,25.66,26.12,27.17
Current Debt,94.06,76.17,79.67,76.17,76.17,64.92,53.67,42.42,99.17,30.37,76.15,171.15,146.15,16.15,82.16,33.15,111.85,1.15,1.15,1,94.12,7.56,1.14,27.65,37.53,26.94,25.57,25.6,23.8,24.01,22.47,23.54,23.13,22.69,21.79,22.08,20.74,20.9,21.47,21.94
Other Current Liabilities,5.54,11.21,8.28,25.91,5.86,5.66,8.28,30.44,12.63,17.17,5.63,6.58,8.89,6.42,6.56,28.43,13.81,18.05,0.67,12.89,4.44,1.58,3.48,1.31,0.73,0.91,3.71,12.64,8.67,9.14,7.76,37.18,6.46,6.91,0,16.1,3.82,18.53,4.37,80.11
Total Current Liabilities,259.65,256.74,244.28,259.69,234.72,229.45,213.13,223.93,265.12,203.58,278.78,357.68,345.95,221.49,302.15,289.17,375.05,270.58,277.26,254.81,372.03,296.91,282,323.32,342.84,286.57,356.04,407.54,371.02,413.05,421.03,491.91,417.86,449.1,440.89,504.48,487.62,506.56,492.77,624.42
Long-Term Debt,261.18,242.11,223.23,203.87,608.24,599.95,590.84,584.3,576.5,670.51,564.34,573.03,565.93,550.76,550.88,550.7,400.65,398.91,398.75,398.64,398.74,398.84,400.09,513.24,481.75,489.35,493.05,500.34,488.01,506.12,495.6,509.86,502.29,502.34,97.68,93.64,89.34,108.38,98.99,110.93
Other Long-Term Liabilities,36.94,38.06,35.79,35.6,35.87,37.61,30.23,30.99,31.35,33.52,32.24,32.28,33.67,33.11,30.87,33.89,36.06,34.89,50.6,56.58,66.18,77.17,87.14,92.78,99.29,104.65,116.65,122.48,132.82,113.4,116.31,123.26,126.95,139.38,144.7,142.73,141.79,142.44,158.69,161.8
Total Long-Term Liabilities,298.12,280.17,259.02,239.46,644.11,637.56,621.07,615.29,607.85,704.03,596.58,605.31,599.59,583.87,581.75,584.59,436.7,433.8,449.34,455.22,464.92,476.01,487.23,606.02,581.04,594,609.7,622.82,620.83,619.52,611.91,633.12,629.24,641.73,242.38,236.37,231.13,250.82,257.67,272.73
Total Liabilities,557.77,536.91,503.31,499.16,878.83,867.01,834.2,839.22,872.96,907.61,875.36,962.99,945.54,805.36,883.9,873.76,811.75,704.38,726.6,710.03,836.95,772.91,769.24,929.34,923.88,880.57,965.75,"1,030",991.85,"1,033","1,033","1,125","1,047","1,091",683.27,740.84,718.76,757.38,750.44,897.15
Total Debt,355.24,318.28,302.9,280.04,684.41,664.87,644.51,626.72,675.67,700.88,640.49,744.18,712.08,566.91,633.04,583.85,512.5,400.07,399.9,399.64,492.86,406.39,401.23,540.89,519.28,516.29,518.62,525.94,511.81,530.13,518.07,533.4,525.41,525.03,119.47,115.72,110.08,129.28,120.45,132.86
Debt Growth,-12.98%,-18.43%,-22.08%,-21.65%,92.66%,108.90%,112.78%,123.80%,-1.28%,5.42%,-0.62%,18.74%,5.39%,-19.11%,-1.16%,-21.54%,-28.03%,-29.43%,-36.83%,-31.55%,-3.83%,1.58%,0.33%,35.34%,5.36%,27.04%,29.26%,-2.76%,-1.44%,2.68%,-0.11%,1.42%,2.66%,-0.96%,-76.94%,-78.30%,-79.05%,-75.38%,0.82%,14.81%
Common Stock,384.96,393.24,404.56,410.64,416.97,422.21,407.82,413.44,394.01,393.36,392.46,416.14,429.97,444.77,453.37,467.93,483.92,497.03,526.88,534.13,530.13,545.92,572.58,587.67,617.74,646.35,672.75,701.68,718.52,733.61,761.86,776.88,797.98,811.92,838.56,849.81,875.06,901.54,939.01,"1,068"
Retained Earnings,527.48,568.35,619,670.73,722.79,780.36,625.44,677.85,440.46,406.96,491.19,519.24,585.28,675.83,745.37,822.56,926.16,"1,054","1,162","1,253","1,037","1,186","1,338","1,458","1,627","1,774","1,938","2,138","2,331","2,617","2,868","3,128","3,415","3,694","3,956","4,202","4,495","4,843","5,189","5,521"
Comprehensive Income,-31.72,-21.83,-20.06,-43.94,-66.53,-66.59,-68.79,-74.74,-103.07,-83.79,-109.19,-127.97,-119.55,-114.27,-100.68,-102.16,-78.91,-90.41,-107.93,-115.65,-107.22,-113.19,-132.53,-119.29,-119.87,-138.92,-121.09,-128.49,-106.72,-101.66,-100.86,-111.38,-123.5,-152.6,-169.37,-198.94,-156.51,-152.46,-141.01,-177.36
Shareholders' Equity,880.72,939.76,"1,003","1,037","1,073","1,136",964.46,"1,017",731.4,716.53,774.46,807.41,895.7,"1,006","1,098","1,188","1,331","1,460","1,581","1,672","1,460","1,619","1,778","1,927","2,125","2,281","2,490","2,711","2,943","3,249","3,529","3,794","4,090","4,353","4,626","4,853","5,214","5,592","5,987","6,411"
Net Cash / Debt,-309.05,-185.45,-144.23,-81.56,-94.04,13.87,-188.5,-131.91,-516.79,-563.22,-484.64,-575.76,-537.13,-377.29,-422.94,-359.61,-317.2,-195.79,-125.38,-79.33,-384.69,-303.57,-214.91,-359.79,-425.77,-209.9,-40.9,79.79,104.59,381.76,530.19,764.98,821.1,"1,155","1,265","1,424","1,551","1,985","2,244","2,498"
Net Cash / Debt Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,858.70%,685.08%,202.46%,138.55%,86.11%,88.88%,71.90%,77.39%,75.44%
Net Cash Per Share,-0.29,-0.18,-0.14,-0.08,-0.09,0.01,-0.18,-0.13,-0.52,-0.60,-0.52,-0.61,-0.57,-0.40,-0.44,-0.38,-0.33,-0.20,-0.13,-0.08,-0.40,-0.32,-0.23,-0.38,-0.45,-0.22,-0.04,0.08,0.11,0.40,0.55,0.79,0.85,1.20,1.31,1.48,1.61,2.05,2.31,2.57
Working Capital,73.28,129.01,168.01,198.08,653.7,725.01,521.46,561.73,241.74,260.92,220.52,273.03,313.31,372.12,285.11,365.2,291.43,360.32,431.86,508.41,256.43,316.68,405.16,420.76,389.13,507.58,607.72,730.64,854.45,"1,086","1,282","1,548","1,772","2,008","1,762","1,860","2,151","2,494","2,770","2,960"
Book Value Per Share,0.88,0.93,1.00,1.03,1.06,1.12,0.97,1.06,0.78,0.81,0.91,0.90,0.98,1.09,1.19,1.29,1.44,1.57,1.70,1.79,1.58,1.77,1.94,2.08,2.28,2.44,2.65,2.87,3.12,3.44,3.73,4.00,4.31,4.58,4.86,5.10,5.47,5.87,6.26,6.69
