,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,59,116,208,208,109,170,182,-201,102,-65,327,290,295,231,157,481,293,230,278,-165,394,249,72,217,-632,-835,139,397,261,754,220,327,322,167,-22,355,375,360,253,446
Depreciation & Amortization,0,0,0,899,0,0,0,955,0,0,0,841,0,0,0,874,0,0,0,912,0,0,0,943,0,0,0,734,0,0,0,515,0,0,0,509,0,0,0,538
Other Operating Activities,364,653,696,-213,-67,875,926,598,47,687,618,-594,-296,"1,001",422,-575,220,"1,408",966,80,-313,144,725,-690,961,946,712,-677,-127,-345,913,105,101,856,"1,268",-242,344,"1,074","1,024",-507
Operating Cash Flow,423,769,904,894,42,"1,045","1,108","1,352",149,622,945,537,-1,"1,232",579,780,513,"1,638","1,244",827,81,393,797,470,329,111,851,454,134,409,"1,133",947,423,"1,023","1,246",622,719,"1,434","1,277",477
Operating Cash Flow Growth,-30.43%,-,9.44%,16.56%,-90.07%,35.89%,22.57%,51.23%,254.76%,-40.48%,-14.71%,-60.28%,-,98.07%,-38.73%,45.25%,-,32.95%,114.85%,6.03%,-84.21%,-76.01%,-35.93%,-43.17%,306.17%,-71.76%,6.78%,-3.40%,-59.27%,268.47%,33.14%,108.59%,215.67%,150.12%,9.97%,-34.32%,69.98%,40.18%,2.49%,-23.31%
Capital Expenditures,-758,-394,-623,-978,-453,-774,-220,-108,-292,-603,-290,-265,-211,-265,-259,-296,-230,-250,-251,-264,-223,-282,-238,-298,-233,-207,-144,-126,-87,-96,-144,-155,-121,-191,-125,-223,-159,-140,-164,-223
Acquisitions,11,19,"1,000",-447,5,15,8,-152,220,-25,3,53,2,"-1,155",3,11,0,-8,104,-20,0,-120,0,3,0,-472,36,-40,0,469,0,28,0,0,-63,0,0,0,-348,-53
Change in Investments,108,-141,-135,976,552,-292,-290,-54,-91,-474,-418,-163,495,-380,-181,-46,398,"-1,002",695,-556,584,178,-288,219,691,-39,-620,-133,383,-615,-347,-710,-102,-438,-804,-188,59,"-1,107",-232,-200
Other Investing Activities,2,-6,-48,-56,-10,-77,-51,-34,6,142,-24,34,-13,-27,-96,-237,-112,-33,-28,113,-61,-32,-2,-111,-31,-34,-55,-7,10,29,-26,74,36,30,-1,-157,-34,-86,-42,-16
Investing Cash Flow,-637,-522,194,-505,94,"-1,128",-553,-348,-157,-960,-729,-341,273,"-1,827",-533,-568,56,"-1,293",520,-727,300,-256,-528,-187,427,-752,-783,-306,306,-213,-517,-763,-187,-599,-993,-568,-134,"-1,333",-786,-492
Dividends Paid,-24,-24,-24,-23,-23,-23,-23,-21,-21,-21,-21,-21,-21,-21,-21,-21,-20,-20,-20,-20,-19,-19,-19,-19,-18,-18,-17,-17,-17,-16,-16,-16,-16,-15,-15,-15,-15,-14,-14,-14
Share Issuance / Repurchase,-13,-164,-214,-225,-60,-220,-330,-648,-33,-53,-29,-19,0,-6,0,-210,-497,-302,-90,-137,-317,-161,-165,-408,-458,-33,-187,-245,-280,-204,-341,-311,-132,-248,-231,-118,-462,-131,-116,-140
Debt Issued / Paid,461,-26,-426,-274,-123,297,-84,-191,15,476,-147,-148,-91,584,66,97,-70,-2,-15,-91,-18,158,-66,46,431,446,359,-303,86,-33,-8,-39,195,2,8,-272,36,-75,129,-190
Other Financing Activities,-191,-60,-80,-135,-17,3,-35,-27,-84,-19,-21,-20,-76,-21,-36,-22,-4,-13,"-1,522",-12,-95,-14,-12,-16,-99,-29,-10,-,-47,-26,-11,-10,-103,-1,-65,-11,-83,-15,-187,-9
Financing Cash Flow,233,-274,-744,-657,-223,57,-472,-887,-123,383,-218,-208,-188,536,9,-156,-591,-337,"-1,647",-260,-449,-36,-262,-397,-144,366,145,-565,-258,-279,-376,-376,-56,-262,-303,-416,-524,-235,-188,-353
Exchange Rate Effect,1,1,-5,-5,-6,4,-4,-5,-1,-5,-2,-5,1,4,4,0,1,-6,1,-6,2,0,-5,8,-9,4,5,9,0,1,-7,2,-3,-9,-15,8,1,3,-4,5
Net Cash Flow,6,-23,360,-273,-93,-22,79,112,-132,40,-4,-17,85,-55,59,56,-21,2,118,-166,-66,101,2,-106,603,-271,218,-408,182,-82,233,-190,177,153,-65,-354,62,-131,299,-363
Free Cash Flow,-335,375,281,-84,-411,271,888,"1,244",-143,19,655,272,-212,967,320,484,283,"1,388",993,563,-142,111,559,172,96,-96,707,328,47,313,989,792,302,832,"1,121",399,560,"1,294","1,113",254
Free Cash Flow Growth,-,-,-58.00%,-,-,-27.73%,216.01%,-,-,-92.99%,-26.24%,-78.14%,-,4989.47%,-51.15%,77.94%,-,43.54%,210.31%,16.32%,-,-92.00%,-43.71%,-69.45%,-,-,26.48%,90.70%,-51.04%,-,39.89%,141.46%,542.55%,165.81%,13.35%,-49.62%,85.43%,55.53%,-0.71%,-36.34%
