,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"17,065","17,010","15,877","15,722","15,237","14,302","13,122","13,607","12,970","13,930","13,872","15,780","15,744","15,761","16,110","16,842","16,352","15,417","15,872","14,302","14,921","16,668","15,567","15,613","10,023","9,650","9,745","12,375","13,694","14,383","13,875","14,653","16,088","14,584","12,009","13,849","13,635","13,533","14,277","15,536","16,518"
Market Cap Growth,-1.19%,-1.51%,-12.30%,-15.82%,-10.71%,-15.92%,-17.35%,-13.45%,-14.88%,-2.60%,5.72%,15.97%,21.39%,13.14%,16.13%,6.73%,3.86%,-2.18%,-1.48%,-15.08%,-8.76%,8.12%,-1.92%,9.16%,-32.82%,-42.10%,-37.39%,-20.74%,36.63%,49.04%,42.37%,18.41%,17.48%,1.40%,-13.45%,-5.48%,-15.25%,-7.21%,18.89%,12.18%,-
Enterprise Value,"28,074","27,535","26,141","26,026","25,516","24,905","23,564","23,727","23,249","24,647","24,450","26,231","26,022","26,690","27,127","27,903","27,369","26,435","26,761","25,273","25,943","27,771","26,607","26,810","21,052","18,987","19,267","22,006","22,171","22,915","22,176","23,111","24,566","22,915","20,412","22,336","22,099","22,125","22,701","24,140","25,122"
PE Ratio,41.42,65.68,85.82,26.60,23.77,20.58,19.61,52.33,51.27,773.90,85.10,24.13,18.59,13.79,16.56,14.47,14.07,13.28,12.38,22.49,20.25,22.05,28.30,16.75,-106.63,-8.19,-8.77,-13.29,-360.37,9.27,8.50,9.38,9.91,14.08,15.12,16.85,15.58,12.67,10.63,10.83,11.82
PS Ratio,1.16,1.16,1.09,1.10,1.08,1.02,0.97,1.01,0.99,1.07,1.06,1.20,1.19,1.19,1.19,1.23,1.17,1.08,1.11,1.02,1.05,1.17,1.09,1.05,0.70,0.75,0.76,0.98,1.05,0.97,0.94,1.00,1.11,1.06,0.86,0.99,0.95,0.90,0.93,0.98,1.04
PB Ratio,0.87,0.86,0.81,0.82,0.79,0.75,0.70,0.78,0.73,0.78,0.76,0.87,0.85,0.84,0.85,0.88,0.88,0.82,0.84,0.77,0.78,0.85,0.80,0.82,0.59,0.56,0.56,0.69,0.79,0.80,0.78,0.82,0.97,0.96,0.87,0.97,0.94,0.93,0.99,0.99,1.05
P/FCF Ratio,948.06,16.26,24.13,66.34,94.64,250.91,19.76,6.83,5.74,6.94,7.82,19.65,21.45,9.37,11.96,10.80,7.96,6.23,5.04,4.43,5.32,10.93,14.27,22.30,10.69,13.20,11.09,11.96,13.89,10.31,8.27,6.84,6.71,5.00,3.94,5.22,4.68,4.01,4.24,4.82,5.13
P/OCF Ratio,8.93,6.11,5.55,5.26,5.84,4.96,4.25,3.84,3.55,4.31,4.52,7.00,7.49,5.81,6.86,6.50,5.27,4.39,3.80,3.39,3.94,6.55,7.42,8.97,5.04,5.65,5.53,7.09,8.83,7.78,6.51,5.59,5.52,4.14,3.30,4.18,3.78,3.37,3.52,3.98,4.23
Debt / Equity Ratio,0.57,0.54,0.55,0.55,0.55,0.57,0.57,0.60,0.59,0.62,0.60,0.59,0.58,0.60,0.60,0.60,0.62,0.61,0.60,0.61,0.60,0.59,0.59,0.60,0.71,0.58,0.60,0.57,0.53,0.50,0.51,0.51,0.56,0.61,0.67,0.63,0.63,0.62,0.64,0.57,0.57
Interest Coverage,2.33,3.07,3.54,3.47,2.26,2.63,2.94,-2.26,1.69,0.59,4.77,3.55,3.92,3.16,1.94,3.89,3.26,3.02,3.35,-0.29,4.59,2.82,1.65,2.99,-3.92,-7.64,2.17,5.58,4.00,10.73,3.81,5.11,5.26,3.24,0.78,5.69,6.16,6.27,4.54,7.06,6.01
Return on Capital (ROIC),Upgrade,5.48%,5.14%,4.74%,3.99%,3.75%,3.87%,4.04%,1.65%,2.32%,0.61%,0.98%,4.05%,4.40%,6.00%,5.62%,6.22%,6.50%,6.36%,6.48%,3.94%,3.88%,3.83%,3.04%,4.41%,-0.46%,-5.32%,-4.78%,-3.85%,1.02%,7.66%,7.88%,7.27%,7.69%,5.48%,4.57%,4.62%,4.79%,5.61%,6.86%,6.93%
Dividend Yield,0.60%,0.60%,0.60%,0.60%,0.60%,0.70%,0.70%,0.70%,0.70%,0.60%,0.60%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.60%,0.50%,0.50%,0.50%,0.50%,0.70%,0.70%,0.70%,0.60%,0.50%,0.50%,0.50%,0.40%,0.40%,0.40%,0.50%,0.40%,0.40%,0.40%,0.40%,0.40%,0.34%
Payout Ratio,41.30%,20.70%,11.30%,11.50%,21.70%,13.50%,12.60%,-11.70%,20.70%,-32.60%,6.40%,7.30%,7.20%,9.10%,13.70%,4.40%,7.10%,8.60%,7.20%,-12.20%,4.90%,7.60%,25.80%,8.40%,-2.80%,-2.10%,12.40%,4.50%,6.30%,2.20%,7.20%,4.70%,4.80%,9.10%,-68.90%,4.20%,3.90%,3.90%,5.50%,3.10%,3.97%
Buyback Yield / Dilution,1.04%,0.83%,1.79%,3.49%,3.83%,4.24%,5.27%,7.46%,9.09%,8.45%,6.50%,2.67%,0.46%,0.30%,-0.05%,0.18%,2.65%,5.31%,6.21%,6.62%,5.59%,4.77%,4.56%,5.82%,7.51%,7.57%,7.56%,7.70%,6.72%,6.44%,7.94%,7.64%,7.20%,6.61%,6.43%,5.73%,5.98%,7.31%,6.13%,6.00%,6.36%
Total Shareholder Return,1.64%,1.43%,2.39%,4.09%,4.43%,4.94%,5.97%,8.16%,9.79%,9.05%,7.10%,3.17%,0.96%,0.80%,0.45%,0.68%,3.15%,5.81%,6.71%,7.22%,6.09%,5.27%,5.06%,6.32%,8.21%,8.27%,8.26%,8.30%,7.22%,6.94%,8.44%,8.04%,7.60%,7.01%,6.93%,6.13%,6.38%,7.71%,6.53%,6.40%,6.70%
