,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"1,100","1,003",987.33,931.71,990.41,671.6,656.41,766.45,"1,481","1,326","1,246","1,190","1,329","1,397","1,522","1,255","1,631","1,658","1,645","1,671","2,132","2,217","3,152","2,946",465.68,"2,823",129.29,398.88,739.16,845.7,236.46,511.31,815.38,912.43,463.69,390.64,572.4,569.88,732.57,706.88
Short-Term Investments,6,39.54,81.61,119.05,160.65,205.62,233.52,53.94,39.2,106.32,79.21,177.86,89.34,33.99,14.98,0,5,5.63,120.41,208.56,123.67,40.4,161.75,157.17,0,69.91,0,0,0,0,12.45,11.87,11.82,8.66,9.24,7.68,8.72,8.45,8.35,5.94
Cash & Cash Equivalents,"1,106","1,043","1,069","1,051","1,151",877.22,889.93,820.39,"1,521","1,432","1,325","1,368","1,419","1,431","1,537","1,255","1,636","1,663","1,765","1,880","2,255","2,258","3,314","3,103",465.68,"2,893",129.29,398.88,739.16,845.7,248.91,523.19,827.2,921.1,472.93,398.32,581.12,578.33,740.92,712.82
Cash Growth,43.59%,53.46%,55.71%,36.82%,4.03%,-15.88%,-16.75%,-21.92%,32.11%,63.30%,48.91%,66.71%,-6.72%,-0.10%,16.00%,-8.21%,15.32%,16.22%,14.83%,49.73%,37.87%,35.75%,87.72%,65.11%,-79.35%,28.12%,-96.10%,-87.15%,58.73%,-70.76%,92.52%,31.16%,11.91%,8.92%,90.00%,-23.87%,-29.75%,-37.21%,56.67%,78.96%
Receivables,207.41,241.02,223.44,235.04,236.09,232.46,223.11,246.98,250.08,234.55,189.49,199.33,220.14,218.5,219.95,271.21,304.03,325.26,343.58,347.16,279.19,345.69,365.5,355.92,116.46,375.85,186.45,199.68,137.02,210.68,259.33,182.08,188.48,180.58,182.32,174.45,191.94,256.88,272.31,288.08
Other Current Assets,161.53,187.21,185.06,169.48,148.75,184.26,209.72,178.88,174.29,217.3,278.19,232.56,204.07,236.79,255.95,200.38,185.37,234.5,237.96,246.2,228.25,226.47,234.88,225.02,"3,126",267.81,136.01,139.59,144.03,147.86,126.24,346.79,202.57,132.14,149.57,132.78,109.33,115.73,115.71,117.37
Total Current Assets,"1,475","1,471","1,477","1,455","1,536","1,294","1,323","1,246","1,945","1,884","1,793","1,800","1,843","1,886","2,013","1,727","2,125","2,223","2,347","2,473","2,763","2,830","3,914","3,684","3,708","3,536",451.75,738.16,"1,020","1,204",634.48,"1,052","1,218","1,234",804.81,705.55,882.39,950.93,"1,129","1,118"
"Property, Plant & Equipment",293.96,291.11,291.29,300.96,302.46,297.96,297.16,299.08,302.82,304.96,307,317.28,306.25,291.72,306.14,320.28,315.17,301.87,306.6,308.47,318.8,498.45,541.84,539.46,101.07,373.56,101.65,106.01,107.8,106.96,129.92,145.65,163.26,167.68,168.76,172.19,176.14,187.3,191.13,190.67
Long-Term Investments,179.99,184.28,119.49,117.24,114.98,123.68,131.39,138.83,137.39,129.7,127.32,126.86,122.81,119.53,122.06,120.81,64.98,81.91,217.36,217.62,235.06,234.6,101.96,333.98,0,301.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,"2,121","2,188","2,191","2,311","2,247","2,190","2,251","2,229","2,686","2,625","2,333","2,325","2,280","2,241","2,263","3,162","3,223","3,254","3,215","3,196","3,358","3,354","3,521","3,457","1,468","3,714","1,463","1,479","1,501","1,481","3,200","3,220","3,184","3,128","2,761","2,629","2,706","2,657","2,629","2,579"
