,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,"9,307","11,320","8,596","9,598","9,327","10,706","8,448","8,993","9,012","10,594","8,595","9,035","9,205","10,957","9,104","9,589","9,676","11,014","9,193","9,562","9,614","11,137","9,218","9,614","9,796","10,439","9,367","9,800","10,085","11,227","9,728","10,360","10,513","11,840","11,445","12,275","12,398","13,836","12,453","12,941"
Revenue Growth (YoY),3.90%,3.41%,2.68%,3.48%,0.21%,-5.42%,-1.72%,-6.30%,-3.38%,-1.05%,1.74%,0.47%,2.14%,3.43%,5.92%,6.13%,5.12%,0.52%,0.98%,-0.28%,-0.64%,1.12%,0.27%,0.54%,1.89%,-6.27%,1.62%,1.93%,2.95%,7.55%,3.85%,5.71%,4.24%,5.46%,17.65%,18.48%,17.93%,16.86%,8.81%,5.43%
Cost of Revenue,"1,775","1,932","1,681","1,899","1,900","2,053","1,850","1,853","1,839","1,936","1,776","1,797","1,892","1,986","1,928","1,960","1,996","2,173","1,953","2,001","1,976","2,063","1,957","2,048","1,964","1,969","1,880","1,939","1,915","2,122","2,103","2,159","2,218","2,397","3,037","3,358","3,439","3,730","3,610","3,740"
Gross Profit,"7,532","9,388","6,915","7,699","7,427","8,653","6,598","7,140","7,173","8,658","6,819","7,238","7,313","8,971","7,176","7,629","7,680","8,841","7,240","7,561","7,638","9,074","7,261","7,566","7,832","8,470","7,487","7,861","8,170","9,105","7,625","8,201","8,295","9,443","8,408","8,917","8,959","10,106","8,843","9,201"
"Selling, General & Admin","2,080","2,506","1,982","2,169","2,091","2,490","1,988","2,230","2,193","2,629","2,234","2,263","2,245","2,515","2,308","2,408","2,381","2,620","2,360","2,400","2,367","2,648","2,310","2,391","2,337","2,237","2,149","2,160","2,245","2,382","2,152","2,273","2,339","2,600","2,588","2,582","2,552","2,689","2,419","2,468"
Research & Development,"1,292","1,348","1,329","1,389","1,370","1,436","1,390","1,444","1,419","1,534","1,520","1,510","1,521","1,602","1,572","1,473","1,496","1,543","1,564","1,475","1,426","1,562","1,557","1,531","1,500","1,479","1,589","1,601","1,621","1,715","1,684","1,754","1,816","1,965","2,093","2,158","2,146","2,226","2,216","2,226"
Other Operating Expenses,593,625,641,599,583,745,566,511,534,527,424,428,588,577,547,709,488,517,538,585,446,607,517,461,467,446,538,517,426,467,362,"4,998",318,376,"1,104","1,106","1,001","1,051",912,885
Operating Expenses,"3,965","4,479","3,952","4,157","4,044","4,671","3,944","4,185","4,146","4,690","4,178","4,201","4,354","4,694","4,427","4,590","4,365","4,680","4,462","4,460","4,239","4,817","4,384","4,383","4,304","4,162","4,276","4,278","4,292","4,564","4,198","9,025","4,473","4,941","5,785","5,846","5,699","5,966","5,547","5,579"
Operating Income,"3,567","4,909","2,963","3,542","3,383","3,982","2,654","2,955","3,027","3,968","2,641","3,037","2,959","4,277","2,749","3,039","3,315","4,161","2,778","3,101","3,399","4,257","2,877","3,183","3,528","4,308","3,211","3,583","3,878","4,541","3,427",-824,"3,822","4,502","2,623","3,071","3,260","4,140","3,296","3,622"
Interest Expense / Income,228,240,261,282,273,326,374,371,360,362,416,451,450,481,469,475,533,548,529,519,509,525,494,465,456,579,614,600,585,697,705,679,667,704,787,856,908,955,872,888
