,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"110,804","119,038","97,651","98,340","109,316","105,452","96,185","123,743","93,439","137,456","167,913","154,061","121,711","123,035","110,888","116,610","110,051","120,503","131,417","118,871","130,547","87,884","91,092","94,094","133,546","105,489","132,599","153,201","155,842","191,155","240,289","211,830","261,036","274,164","288,606","284,251","241,825","229,327","270,931","239,879"
Cash & Cash Equivalents,"110,804","119,038","97,651","98,340","109,316","105,452","96,185","123,743","93,439","137,456","167,913","154,061","121,711","123,035","110,888","116,610","110,051","120,503","131,417","118,871","130,547","87,884","91,092","94,094","133,546","105,489","132,599","153,201","155,842","191,155","240,289","211,830","261,036","274,164","288,606","284,251","241,825","229,327","270,931","239,879"
Cash Growth,-9.43%,14.05%,-21.46%,-17.61%,-1.34%,-11.41%,-1.50%,25.83%,-14.52%,30.35%,74.57%,24.50%,30.26%,-10.49%,-33.96%,-24.31%,-9.58%,-2.06%,18.51%,1.94%,18.62%,-27.07%,-30.68%,-20.84%,2.30%,20.03%,45.57%,62.82%,16.70%,81.21%,81.21%,38.27%,67.50%,43.42%,20.11%,34.19%,-7.36%,-16.35%,-6.12%,-15.61%
Receivables,"97,880","114,874","119,244","125,006","94,479","98,302","94,685","99,002","71,883","72,370","78,441","79,536","65,824","80,210","91,634","88,143","84,788","108,019","88,637","83,315","72,455","73,438","83,915","83,092","74,605","120,927","106,489","111,181","121,331","164,658","162,094","171,780","160,673","174,637","163,251","165,421","135,448","144,633","157,277","140,866"
Total Assets,"911,507","915,665","859,914","868,933","855,842","865,458","859,879","880,559","861,395","878,036","896,843","879,987","860,165","894,069","906,518","930,132","916,776","973,535","968,610","957,190","931,796","925,349","944,903","1,007,320","992,968","1,089,756","1,141,523","1,132,059","1,163,028","1,301,548","1,387,922","1,443,230","1,463,988","1,589,441","1,601,224","1,555,994","1,441,799","1,538,349","1,571,386","1,577,153"
Accounts Payable,"204,765","228,414","211,516","219,347","213,572","223,287","206,112","222,778","210,362","210,938","217,936","204,487","188,455","196,258","199,562","202,986","178,169","190,991","192,617","189,968","180,235","180,997","185,279","188,161","174,817","213,178","199,211","187,357","190,658","224,268","238,697","252,120","251,931","292,981","279,984","278,457","262,045","266,301","257,843","252,342"
Total Liabilities,"833,040","836,566","778,285","786,658","773,045","780,331","772,225","792,856","774,667","791,199","810,329","792,877","773,272","807,152","819,843","843,840","834,533","889,956","882,011","870,428","841,611","835,076","854,011","915,308","902,703","997,377","1,051,494","1,039,409","1,067,096","1,203,884","1,286,032","1,336,933","1,354,062","1,474,202","1,483,353","1,436,704","1,324,610","1,420,840","1,454,893","1,459,876"
Total Debt,"541,424","524,576","478,520","474,514","460,518","457,520","459,797","460,798","447,893","462,082","456,566","450,204","446,357","471,776","482,665","494,245","500,838","535,760","520,389","512,794","485,512","473,769","484,386","525,051","516,216","545,911","559,937","567,653","594,025","670,934","717,245","724,597","713,403","776,551","791,670","742,635","654,445","761,746","779,626","784,489"
Debt Growth,-2.59%,-7.52%,-13.85%,-12.51%,-14.94%,-12.78%,-3.91%,-2.89%,-2.74%,1.00%,-0.70%,-2.30%,-0.34%,2.10%,5.72%,9.78%,12.21%,13.56%,7.82%,3.75%,-3.06%,-11.57%,-6.92%,2.39%,6.32%,15.23%,15.60%,8.11%,15.07%,22.90%,28.09%,27.65%,20.10%,15.74%,10.38%,2.49%,-8.26%,-1.91%,-1.52%,5.64%
Common Stock,"7,030","6,013","6,884","5,691","4,556","4,443","6,490","5,509","4,060","3,325","1,726",532,-930,"-2,617","-3,935","-5,950","-7,396","-8,558","-8,384","-9,482","-10,608","-11,102","-12,160","-12,698","-14,716","-16,059","-15,878","-15,748","-15,581","-19,472","-20,272","-20,378","-19,817","-17,008","-17,173","-17,905","-19,173","-21,481","-22,068","-22,867"
Retained Earnings,"71,961","73,646","75,340","77,227","78,984","81,455","82,072","83,105","83,386","83,990","85,339","87,160","89,039","90,904","92,225","93,958","91,519","93,907","95,941","98,083","100,100","101,988","103,867","105,194","106,465","106,501","106,248","109,033","112,947","119,210","124,051","128,631","131,811","134,931","136,998","139,067","139,372","141,591","141,798","142,743"
Comprehensive Income,-524,-560,-595,-643,-743,-771,-908,-911,-718,-478,-551,-582,"-1,216","-1,370","-1,615","-1,716","-1,880","-1,770",-958,"-1,839",693,-613,-815,-484,"-1,484","1,937",-341,-635,"-1,434","-2,074","-1,889","-1,956","-2,068","-2,684","-1,954","-1,872","-3,010","-2,601","-3,237","-2,599"
Shareholders' Equity,"78,467","79,099","81,629","82,275","82,797","85,127","87,654","87,703","86,728","86,837","86,514","87,110","86,893","86,917","86,675","86,292","82,243","83,579","86,599","86,762","90,185","90,273","90,892","92,012","90,265","92,379","90,029","92,650","95,932","97,664","101,890","106,297","109,926","115,239","117,871","119,290","117,189","117,509","116,493","117,277"
Net Cash / Debt,"-430,620","-405,538","-380,869","-376,174","-351,202","-352,068","-363,612","-337,055","-354,454","-324,626","-288,653","-296,143","-324,646","-348,741","-371,777","-377,635","-390,787","-415,257","-388,972","-393,923","-354,965","-385,885","-393,294","-430,957","-382,670","-440,422","-427,338","-414,452","-438,183","-479,779","-476,956","-512,767","-452,367","-502,387","-503,064","-458,384","-412,620","-532,419","-508,695","-544,610"
