,2013-12-31,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-30,2018-06-29,2018-09-28,2018-12-31,2019-03-29,2019-06-28,2019-09-27,2019-12-31,2020-03-27,2020-06-26,2020-09-25,2020-12-31,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-29
Net Income,"1,619","2,595","2,114",770,"1,557","3,108","1,449","1,237","1,483","3,448","1,046",550,"1,182","1,371","1,447","-2,752","1,368","2,316","1,880",870,"1,678","2,607","2,593","2,042","2,775","4,554","1,737","1,456","2,245","2,641","2,471","2,414","2,781","1,905","2,825","2,031","3,107","2,547","3,087","1,973"
Depreciation & Amortization,533,473,494,510,499,473,488,482,527,458,445,420,464,328,301,297,334,270,283,254,279,275,327,363,400,367,381,358,430,366,383,362,341,324,322,307,307,286,281,290
Share-Based Compensation,72,39,73,31,66,60,57,54,65,69,50,72,67,55,59,53,52,72,49,46,58,40,48,58,55,-5,41,52,38,58,90,88,101,87,102,84,83,58,62,57
Other Operating Activities,606,"-2,041",723,"2,198",514,"-2,067","1,550","1,499",63,"-3,371","1,675","1,861",360,-966,796,"4,929",-566,"-1,999",-185,"1,834",-78,"-2,134",745,807,-530,"-4,360",71,"1,568",911,"-1,429",945,842,171,"-1,693",674,"1,100",-547,"-2,731","1,039","1,980"
Operating Cash Flow,"2,830","1,066","3,404","3,509","2,636","1,574","3,544","3,272","2,138",604,"3,216","2,903","2,073",788,"2,603","2,527","1,188",659,"2,027","3,004","1,937",788,"3,713","3,270","2,700",556,"2,230","3,434","3,624","1,636","3,889","3,706","3,394",623,"3,923","3,522","2,950",160,"4,469","4,300"
Operating Cash Flow Growth,0.89%,123.01%,-2.13%,-6.58%,-6.86%,47.65%,4.11%,-6.75%,-18.89%,-61.63%,-9.26%,-11.28%,-3.04%,30.46%,-19.06%,-12.95%,-42.69%,-16.37%,-22.13%,18.88%,63.05%,19.58%,83.18%,8.85%,39.39%,-29.44%,-39.94%,5.02%,34.22%,194.24%,74.39%,7.92%,-6.35%,-61.92%,0.87%,-4.96%,-13.08%,-74.32%,13.92%,22.09%
Capital Expenditures,-925,-449,-581,-588,-788,-516,-598,-556,-883,-536,-549,-476,-701,-442,-390,-362,-481,-274,-338,-305,-430,-364,-403,-439,-848,-327,-209,-223,-418,-216,-234,-278,-639,-217,-270,-289,-708,-276,-339,-386
Acquisitions,-24,-85,-202,17,29,-374,"-1,497",-202,147,-397,94,281,219,"1,093",442,717,"-2,331",-180,266,670,-434,"-4,940",-148,-22,-3,-948,10,-5,80,-2,"1,756",185,"-4,525",213,-1,-23,196,299,-22,5
Change in Investments,"-6,521","-6,964","-7,123","-9,569","-7,130","-7,749","-5,548","-9,112","-7,501","-10,773","-7,790","-7,380","-6,180","-7,727","-10,657","-6,702","-7,345","-7,048","-5,406","-5,434","-4,878","-3,056","-3,274","-3,457","-1,890","-3,058","-7,885","-7,590","-8,885","-2,841","-4,401","-2,784","-3,063","-2,158","-2,154","-1,906","-2,304","-1,554","-2,157","-3,769"
Other Investing Activities,"6,239","5,285","6,991","6,710","6,941","7,827","4,699","8,213","7,464","12,054","6,960","7,179","6,996","8,115","8,342","7,815","7,463","8,799","6,435","6,924","7,560","3,901","2,922","5,379","2,666","3,249","2,201","7,713","14,818","2,778","4,913","3,043","3,543","2,308","1,134","1,174","4,242","1,648","1,635","2,493"
