,2013-12-31,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-30,2018-06-29,2018-09-28,2018-12-31,2019-03-29,2019-06-28,2019-09-27,2019-12-31,2020-03-27,2020-06-26,2020-09-25,2020-12-31,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-29,Current
Market Capitalization,"182,177","171,419","185,256","184,963","184,713","177,568","171,979","175,656","186,275","202,680","195,054","182,611","178,402","181,940","191,644","192,013","195,495","185,229","186,624","196,538","201,806","200,139","217,377","232,447","237,009","183,612","187,002","209,301","235,812","226,161","233,678","228,940","255,846","272,353","278,830","242,287","275,177","268,342","260,452","242,058","256,767"
Market Cap Growth,12.20%,-4.85%,3.88%,8.83%,1.39%,3.59%,-7.17%,-5.03%,0.85%,14.14%,13.42%,3.96%,-4.23%,-10.23%,-1.75%,5.15%,9.58%,1.81%,-2.62%,2.36%,3.23%,8.05%,16.48%,18.27%,17.44%,-8.26%,-13.97%,-9.96%,-0.50%,23.17%,24.96%,9.38%,8.50%,20.42%,19.32%,5.83%,7.56%,-1.47%,-6.59%,-0.09%,-
Enterprise Value,"208,842","200,729","213,881","215,689","217,500","211,867","207,488","211,859","223,082","240,766","233,455","218,688","215,556","217,269","229,564","228,585","237,174","225,885","225,450","232,310","236,943","238,761","255,721","267,392","273,292","220,444","229,298","250,783","271,810","262,660","266,498","259,347","288,923","306,373","311,755","271,747","304,807","298,738","289,513","270,346","286,468"
PE Ratio,26.63,26.47,17.85,21.87,59.97,28.51,13.83,30.31,37.65,34.17,14.14,43.65,81.09,38.48,34.95,33.17,-17.76,33.85,20.15,26.14,57.99,29.82,20.85,22.41,29.02,16.54,10.27,30.12,40.49,25.18,22.12,23.16,26.50,24.48,36.59,21.44,33.87,21.59,25.56,19.60,23.95
PS Ratio,3.93,3.71,4.01,4.02,4.00,3.88,3.81,3.97,4.25,4.69,4.59,4.36,4.38,4.68,5.14,5.42,5.76,5.59,5.78,6.17,6.26,6.01,6.29,6.35,6.38,4.28,4.44,5.03,5.61,6.21,6.18,5.92,6.38,6.59,6.59,5.63,6.33,6.08,5.78,5.29,5.61
PB Ratio,5.49,5.25,5.44,5.53,6.09,6.16,6.05,6.74,7.29,8.14,7.32,7.00,7.74,7.95,8.71,8.68,11.45,9.45,10.19,10.76,11.88,11.28,11.96,12.42,12.49,10.11,10.70,11.25,12.22,11.11,10.50,10.32,11.12,10.96,12.12,10.62,11.42,10.64,10.01,9.19,9.90
P/FCF Ratio,22.79,19.87,21.68,22.38,22.50,20.53,19.60,20.50,23.36,29.02,29.09,28.46,27.30,26.71,30.14,31.50,36.00,33.86,37.73,35.86,32.13,31.67,27.38,28.80,28.16,22.33,26.97,28.62,27.21,22.94,20.33,19.55,22.73,26.59,27.22,24.12,28.86,29.78,27.45,23.80,25.25
P/OCF Ratio,17.28,15.40,16.76,17.11,17.40,15.96,15.27,15.93,17.69,21.21,21.13,20.61,20.28,20.26,22.90,24.03,27.51,26.55,29.16,28.57,26.46,25.80,23.02,23.94,22.63,17.93,21.36,23.46,23.95,20.70,18.57,17.81,20.27,23.45,23.94,21.14,24.98,25.42,23.46,20.38,21.62
Debt / Equity Ratio,1.12,1.18,1.18,1.25,1.38,1.47,1.56,1.77,1.73,1.88,1.80,1.81,1.98,2.07,2.26,2.22,2.79,2.50,2.55,2.45,2.60,2.50,2.48,2.27,2.25,2.78,2.99,2.84,2.22,2.21,1.89,1.88,1.86,1.68,1.82,1.74,1.62,1.68,1.60,1.53,1.53
Quick Ratio,0.90,0.82,0.84,0.88,0.81,0.94,0.90,0.85,0.89,0.85,0.98,1.07,0.98,1.01,1.08,1.12,0.90,0.80,0.76,0.72,0.69,0.57,0.62,0.69,0.56,0.68,0.88,0.93,0.96,0.99,1.12,1.17,0.81,0.80,0.78,0.80,0.77,0.81,0.82,0.78,0.78
Current Ratio,1.13,1.03,1.04,1.08,1.02,1.23,1.14,1.16,1.24,1.18,1.21,1.37,1.28,1.40,1.35,1.39,1.34,1.21,1.15,1.06,0.87,1.02,0.83,0.92,0.76,0.87,1.09,1.13,1.32,1.33,1.47,1.52,1.13,1.18,1.13,1.13,1.15,1.15,1.14,1.14,1.14
Asset Turnover,Upgrade,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.10,0.11,0.10,0.09,0.08,0.10,0.09,0.08,0.09,0.11,0.11,0.10,0.09,0.17,0.09,0.10,0.10,0.11,0.11,0.10,0.11,0.12,0.12,0.11,0.11,0.12,0.12
Interest Coverage,14.13,19.16,29.63,23.99,10.44,5.14,19.80,17.24,10.62,15.18,17.65,12.48,5.46,10.32,9.00,10.19,6.29,7.87,11.32,12.26,6.76,10.07,12.66,10.87,9.21,12.33,9.34,3.48,7.54,6.16,3.87,13.80,10.13,18.71,11.82,15.60,9.22,9.05,6.42,8.89,8.89
Return on Equity (ROE),Upgrade,25.88%,24.57%,24.04%,23.41%,24.40%,26.56%,26.43%,28.77%,29.21%,28.60%,27.67%,28.30%,27.22%,18.86%,20.57%,7.31%,7.31%,12.98%,15.40%,37.89%,38.03%,38.69%,41.40%,46.99%,55.17%,68.43%,59.70%,54.52%,49.09%,36.31%,39.74%,42.48%,41.49%,41.60%,43.52%,39.59%,39.13%,40.40%,40.92%,41.30%
Return on Assets (ROA),Upgrade,9.26%,8.77%,8.35%,7.71%,7.73%,8.07%,7.40%,8.17%,7.97%,8.10%,7.68%,7.48%,6.83%,4.55%,5.03%,1.42%,1.54%,2.66%,3.24%,7.73%,7.63%,7.82%,8.86%,10.33%,10.65%,12.64%,11.43%,12.05%,11.10%,8.96%,9.73%,10.36%,10.96%,10.27%,10.73%,10.29%,10.13%,10.67%,11.04%,10.97%
Return on Capital (ROIC),Upgrade,10.75%,10.23%,10.59%,10.26%,10.45%,9.38%,9.23%,9.83%,9.37%,9.66%,9.38%,10.32%,9.91%,8.03%,8.30%,0.77%,0.37%,2.05%,2.47%,11.73%,12.37%,12.78%,13.27%,13.47%,12.73%,14.27%,13.58%,15.01%,14.28%,11.99%,12.83%,12.35%,12.99%,12.95%,13.80%,15.07%,13.86%,14.11%,14.84%,13.77%
Earnings Yield,0.94%,0.94%,1.40%,1.14%,0.42%,0.88%,1.81%,0.82%,0.66%,0.73%,1.77%,0.57%,0.31%,0.65%,0.72%,0.75%,-1.41%,0.74%,1.24%,0.96%,0.43%,0.84%,1.20%,1.12%,0.86%,1.51%,2.44%,0.83%,0.62%,0.99%,1.13%,1.08%,0.94%,1.02%,0.68%,1.17%,0.74%,1.16%,0.98%,1.28%,4.17%
FCF Yield,1.05%,0.36%,1.52%,1.58%,1.00%,0.60%,1.71%,1.55%,0.67%,0.03%,1.37%,1.33%,0.77%,0.19%,1.15%,1.13%,0.36%,0.21%,0.91%,1.37%,0.75%,0.21%,1.52%,1.22%,0.78%,0.12%,1.08%,1.53%,1.36%,0.63%,1.56%,1.50%,1.08%,0.15%,1.31%,1.33%,0.81%,-0.04%,1.59%,1.62%,3.96%
Dividend Yield,1.36%,6.37%,0.72%,0.72%,1.45%,0.81%,0.83%,0.82%,0.77%,0.74%,0.78%,0.01%,1.69%,0.83%,0.83%,0.82%,1.61%,5.19%,2.66%,0.84%,1.65%,5.12%,1.17%,0.74%,1.45%,6.84%,2.91%,0.84%,1.49%,0.80%,0.78%,0.79%,0.71%,0.70%,0.68%,0.04%,1.35%,0.04%,0.76%,0.82%,3.10%
Payout Ratio,144.74%,674.86%,51.71%,63.29%,346.75%,92.55%,46.20%,99.10%,115.44%,101.48%,43.85%,1.05%,548.18%,127.33%,115.54%,109.26%,-114.64%,702.92%,214.46%,88.24%,381.95%,611.14%,97.97%,65.95%,167.78%,452.72%,119.70%,101.38%,242.10%,80.62%,68.65%,73.41%,75.19%,68.54%,99.95%,3.54%,182.47%,3.25%,78.05%,64.43%,74.19%
Buyback Yield / Dilution,1.46%,1.61%,1.18%,1.00%,0.94%,1.03%,1.03%,1.06%,0.90%,0.70%,0.80%,1.03%,1.10%,1.14%,1.01%,1.93%,0.65%,0.86%,0.58%,-1.01%,-0.14%,-0.35%,-0.61%,-0.42%,-0.44%,-0.37%,-0.37%,-0.16%,-0.12%,-0.39%,-0.53%,-0.42%,-0.62%,-0.35%,-0.05%,-0.12%,0.28%,0.23%,0.16%,0.39%,0.39%
