,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-30,2018-06-29,2018-09-28,2018-12-31,2019-03-29,2019-06-28,2019-09-27,2019-12-31,2020-03-27,2020-06-26,2020-09-25,2020-12-31,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-29,2023-12-31
Revenue,"10,576","12,574","11,976","10,872","10,711","12,156","11,427","10,000","10,282","11,539","10,633","9,409","9,118","9,702","9,078","7,512","7,626","8,927","8,245","7,058","8,020","9,997","9,507","9,068","8,601","15,751","8,652","8,611","9,020","10,129","10,042","9,464","10,491","11,325","11,063","10,125","10,980","11,972","11,953","10,849"
Revenue Growth (YoY),-4.16%,-1.37%,-0.45%,-1.52%,1.28%,-3.32%,-4.58%,-8.02%,-4.01%,-5.08%,-6.95%,-5.91%,-11.32%,-15.92%,-14.62%,-20.16%,-16.36%,-7.99%,-9.18%,-6.04%,5.17%,11.99%,15.31%,28.48%,7.24%,57.56%,-8.99%,-5.04%,4.87%,-35.69%,16.07%,9.91%,16.31%,11.81%,10.17%,6.98%,4.66%,5.71%,8.04%,7.15%
Cost of Revenue,"4,083","4,819","4,630","4,357","4,103","4,748","4,577","4,054","4,069","4,471","4,131","3,794","3,513","3,659","3,395","2,689","2,738","3,252","3,059","2,721","2,990","3,921","3,767","3,566","3,371","6,384","3,471","3,578","3,505","3,787","3,977","4,088","4,091","4,830","4,566","4,513","4,317","4,912","4,657","4,634"
Gross Profit,"6,493","7,755","7,346","6,515","6,608","7,408","6,850","5,946","6,213","7,068","6,502","5,615","5,605","6,043","5,683","4,823","4,888","5,675","5,186","4,337","5,030","6,076","5,740","5,502","5,230","9,367","5,181","5,033","5,515","6,342","6,065","5,376","6,400","6,495","6,497","5,612","6,663","7,060","7,296","6,215"
Selling & Marketing,"2,780","3,050","3,137","2,913","2,431","2,660","2,603","2,307","2,299","2,357","2,410","2,115","1,979","1,823","1,812","1,601","1,413","1,659","1,599","1,143","1,508","1,878","1,934","1,679","1,600",939,"1,505","1,371","1,519","1,734","1,779","1,640","1,635","1,853","2,014","1,584","1,719","1,901","2,220",0
General & Administrative,39,73,31,66,60,57,54,65,69,50,72,67,55,59,53,52,72,49,46,58,40,48,58,55,-5,41,52,38,58,90,88,101,87,102,84,83,58,62,57,0
Other Operating Expenses,-241,-77,-312,-633,-25,"1,605",-871,-78,-342,"1,133","-1,106",-919,-554,203,-771,-544,-55,-97,9,-978,-234,-174,324,115,544,758,30,53,138,909,-127,"1,080",28,951,130,106,615,"1,338",-489,0
Operating Expenses,"4,117","4,585","4,635","5,064","4,312","4,873","4,471","4,428","4,072","4,209","4,231","4,260","3,623","3,965","3,563","3,502","3,077","2,948","2,660","2,701","2,694","3,088","3,241","3,338","2,850","5,006","2,883","2,695","2,793","3,326","3,167","3,704","2,995","4,154","3,409","3,537","3,800","4,659","3,667","3,799"
Operating Income,"2,376","3,170","2,711","1,451","2,296","2,535","2,379","1,518","2,141","2,859","2,271","1,355","1,982","2,078","2,120","1,321","1,811","2,727","2,526","1,636","2,336","2,988","2,499","2,164","2,380","4,361","2,298","2,338","2,722","3,016","2,898","1,672","3,405","2,341","3,088","2,804","3,367","2,401","3,270","2,273"
Interest Income,123,144,169,158,155,149,155,154,144,164,164,170,155,165,175,182,165,170,171,176,129,142,153,135,112,212,82,76,66,71,68,71,78,100,128,143,168,224,248,267
Interest Expense,124,107,113,139,447,128,138,143,141,162,182,248,192,231,208,210,230,241,206,242,232,236,230,235,193,467,660,310,442,780,210,165,182,198,198,304,372,374,368,413
Other Expense / Income,177,-167,115,395,32,"-1,802",675,-10,260,"-1,426",829,759,440,-611,410,290,-128,-254,83,705,69,-134,-674,-333,-691,"-1,101",-458,-239,-407,"-1,328",-324,"-1,346",-145,-46,-429,168,-884,-629,-391,-355
Pretax Income,"2,205","3,384","2,660","1,076","1,981","4,361","1,725","1,538","1,894","4,299","1,428",515,"1,507","2,624","1,674",937,"1,833","2,883","2,847",787,"2,132","3,049","3,092","2,420","3,010","5,207","2,181","2,361","2,763","3,618","3,084","2,960","3,458","2,284","3,444","2,500","4,053","2,880","3,537","2,482"
