,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Cash & Equivalents,421,343,436,331,280,298,539,"1,395",778,519,462,603,437,597,489,395,453,"1,053",526,982,649,"1,202","1,153",518,"1,354","6,881","8,176","9,513","9,674","7,067","7,151","8,953","6,414","7,054","7,071","6,017","5,470","4,486","2,860","2,426"
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,840","2,204",647,200,515,151,0,0,0,0,0,0
Cash & Cash Equivalents,421,343,436,331,280,298,539,"1,395",778,519,462,603,437,597,489,395,453,"1,053",526,982,649,"1,202","1,153",518,"1,354","6,881","8,176","9,513","11,514","9,271","7,798","9,153","6,929","7,205","7,071","6,017","5,470","4,486","2,860","2,426"
Cash Growth,-11.55%,-51.76%,-55.56%,-28.35%,-33.49%,-13.12%,23.62%,321.45%,177.86%,74.16%,-14.29%,-56.77%,-43.83%,15.03%,5.84%,-34.49%,3.66%,76.38%,7.57%,148.61%,43.27%,14.15%,119.20%,-47.25%,108.63%,472.46%,609.11%,1736.49%,750.37%,34.73%,-4.62%,-3.78%,-39.82%,-22.28%,-9.32%,-34.26%,-21.06%,-37.74%,-59.55%,-59.68%
Receivables,527,587,478,486,492,556,452,303,423,442,423,298,307,319,324,312,345,342,366,358,406,405,441,444,405,604,376,273,250,218,281,246,267,359,360,395,514,449,485,556
Inventory,381,383,358,349,332,327,305,330,333,315,314,322,361,351,357,387,394,402,405,450,444,501,482,427,440,362,349,335,312,308,322,356,392,425,420,428,448,438,483,528
Other Current Assets,316,312,330,322,322,298,321,423,326,324,355,466,492,507,491,502,475,481,458,435,602,727,636,670,686,375,367,442,383,401,508,378,469,565,581,652,712,833,855,"1,756"
Total Current Assets,"1,645","1,625","1,602","1,488","1,426","1,479","1,617","2,451","1,860","1,600","1,554","1,689","1,597","1,774","1,661","1,596","1,667","2,278","1,755","2,225","2,101","2,835","2,712","2,059","2,885","8,222","9,268","10,563","12,459","10,198","8,909","10,133","8,057","8,554","8,432","7,492","7,144","6,206","4,683","5,266"
"Property, Plant & Equipment","32,991","33,515","33,073","32,819","32,294","32,179","32,232","31,818","31,677","33,244","32,864","32,429","32,328","33,823","34,172","34,430","35,027","35,227","35,178","35,336","37,005","36,814","36,466","38,131","39,492","38,552","38,305","39,443","40,937","40,914","40,283","39,440","41,461","40,467","39,300","39,961","40,605","40,894","41,229","41,381"
Goodwill and Intangibles,"4,522","4,524","4,491","4,397","4,307","4,288","4,299","4,318","4,274","4,324","4,254","4,185","4,190","4,239","4,204","4,167","4,212","4,133","4,131","4,101","4,124","4,079","4,052","4,086","3,349","1,958","1,993","1,993","2,009","2,016","2,000","1,760","1,760","1,746","1,730","1,735","1,737","1,742","1,747","1,748"
Other Long-Term Assets,747,862,831,744,687,665,649,650,635,683,660,578,588,615,606,585,535,546,689,739,700,784,771,782,"1,217","1,085","1,252","1,594","1,821","1,936","2,322","2,011","2,003","2,221","2,455","2,515","2,499","3,031","2,097",725
Total Long-Term Assets,"38,260","38,901","38,395","37,960","37,288","37,132","37,180","36,786","36,586","38,251","37,778","37,192","37,106","38,677","38,982","39,182","39,774","39,906","39,998","40,176","41,829","41,677","41,289","42,999","44,058","41,595","41,550","43,030","44,767","44,866","44,605","43,211","45,224","44,434","43,485","44,211","44,841","45,667","45,073","43,854"
