,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,"3,585","3,633","4,947","3,719","3,531","3,590","4,883","3,711","3,651","3,705","5,097","3,935","3,791","3,945","5,515","4,259","4,232","4,357","5,836","4,456","4,673","4,838","6,533","4,782","4,789",740,31,34,26,50,546,"1,287","1,623","2,401","4,305","3,839","4,432","4,911","6,854","5,396"
Revenue Growth (YoY),-0.22%,4.43%,4.68%,1.67%,-1.51%,-1.18%,-1.29%,-0.22%,3.40%,3.20%,4.38%,6.04%,3.83%,6.48%,8.20%,8.23%,11.63%,10.44%,5.82%,4.63%,10.42%,11.04%,11.94%,7.32%,2.48%,-84.70%,-99.53%,-99.29%,-99.46%,-93.24%,1661.29%,3685.29%,6142.31%,4702.00%,688.46%,198.29%,173.07%,104.54%,59.21%,40.56%
Cost of Revenue,"2,592","2,572","2,760","2,498","2,335","2,404","2,490","2,218","2,243","2,258","2,563","2,319","2,435","2,436","3,013","2,617","2,709","2,681","2,958","2,726","3,141","3,159","3,509","3,074","3,191","1,896",639,553,535,632,"1,141","1,755","2,024","2,682","3,379","3,234","3,310","3,458","3,920","3,629"
Gross Profit,993,"1,061","2,187","1,221","1,196","1,186","2,393","1,493","1,408","1,447","2,534","1,616","1,356","1,509","2,502","1,642","1,523","1,676","2,878","1,730","1,532","1,679","3,024","1,708","1,598","-1,156",-608,-519,-509,-582,-595,-468,-401,-281,926,605,"1,122","1,453","2,934","1,767"
"Selling, General & Admin",521,504,481,547,529,491,484,563,551,532,529,584,549,553,547,616,616,605,573,656,629,621,563,667,678,492,265,443,462,417,425,580,530,619,625,741,712,736,713,788
Other Operating Expenses,405,410,414,408,401,406,399,420,423,437,443,435,439,456,562,478,488,512,511,523,516,542,571,555,"1,631","2,530","1,461",681,552,616,"1,037",845,562,572,581,"1,000",582,597,596,596
Operating Expenses,926,914,895,955,930,897,883,983,974,969,972,"1,019",988,"1,009","1,109","1,094","1,104","1,117","1,084","1,179","1,145","1,163","1,134","1,222","2,309","3,022","1,726","1,124","1,014","1,033","1,462","1,425","1,092","1,191","1,206","1,741","1,294","1,333","1,309","1,384"
Operating Income,67,147,"1,292",266,266,289,"1,510",510,434,478,"1,562",597,368,500,"1,393",548,419,559,"1,794",551,387,516,"1,890",486,-711,"-4,178","-2,334","-1,643","-1,523","-1,615","-2,057","-1,893","-1,493","-1,472",-280,"-1,136",-172,120,"1,625",383
Interest Expense / Income,72,72,69,75,57,57,53,50,52,57,61,55,51,50,49,48,48,49,49,47,51,54,52,49,55,182,310,348,398,437,418,348,368,370,422,448,539,542,518,466
Other Expense / Income,14,-24,-18,287,157,6,207,189,239,-186,36,-71,-37,66,-24,-60,-20,-54,1,-3,-2,3,11,-1,4,25,216,246,58,8,384,383,27,-11,57,17,-25,-20,42,-45
Pretax Income,-19,99,"1,241",-96,52,226,"1,250",271,143,607,"1,465",613,354,384,"1,368",560,391,564,"1,744",507,338,459,"1,827",438,-770,"-4,385","-2,860","-2,237","-1,979","-2,060","-2,859","-2,624","-1,888","-1,831",-759,"-1,601",-686,-402,"1,065",-38
Income Tax,1,1,0,7,3,4,34,1,1,2,41,5,2,5,39,14,0,3,37,14,2,8,47,15,11,-11,-2,-15,-6,12,-23,-4,3,3,11,-3,7,5,-9,10
Net Income,-20,98,"1,241",-103,49,222,"1,216",270,142,605,"1,424",608,352,379,"1,329",546,391,561,"1,707",493,336,451,"1,780",423,-781,"-4,374","-2,858","-2,222","-1,973","-2,072","-2,836","-2,620","-1,891","-1,834",-770,"-1,598",-693,-407,"1,074",-48
Net Income Growth,-,139.02%,32.87%,-,-,126.53%,-2.01%,-,189.80%,172.52%,17.11%,125.19%,147.89%,-37.36%,-6.67%,-10.20%,11.08%,48.02%,28.44%,-9.71%,-14.07%,-19.61%,4.28%,-14.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shares Outstanding (Basic),808,808,808,809,809,810,810,807,794,779,767,754,752,751,750,747,744,742,737,725,719,717,716,713,710,710,783,903,"1,116","1,158","1,158","1,166","1,171","1,175","1,181","1,299","1,300","1,303","1,306","1,306"
Shares Change,0.02%,0.10%,0.16%,0.13%,0.10%,0.15%,0.15%,-0.26%,-1.80%,-3.82%,-5.22%,-6.51%,-5.33%,-3.58%,-2.25%,-0.92%,-1.11%,-1.21%,-1.77%,-2.94%,-3.35%,-3.33%,-2.77%,-1.74%,-1.17%,-0.92%,9.33%,26.76%,57.19%,62.96%,47.84%,29.06%,4.93%,1.54%,1.95%,11.41%,10.95%,10.84%,10.64%,0.57%
EPS (Basic),-0.03,0.13,1.60,-0.13,0.06,0.29,1.56,0.35,0.18,0.81,1.93,0.84,0.48,0.52,1.84,0.76,0.54,0.79,2.42,0.72,0.48,0.65,2.58,0.62,-1.14,-6.07,-3.69,-2.17,-1.80,-1.83,-2.50,-2.32,-1.66,-1.61,-0.65,-1.27,-0.55,-0.32,0.85,-0.04
EPS (Diluted),-0.03,0.13,1.60,-0.14,0.06,0.29,1.56,0.35,0.18,0.80,1.93,0.84,0.48,0.52,1.83,0.75,0.54,0.78,2.41,0.72,0.48,0.65,2.58,0.61,-1.14,-6.07,-3.69,-2.17,-1.80,-1.83,-2.50,-2.32,-1.66,-1.61,-0.65,-1.27,-0.55,-0.32,0.79,-0.04
EPS Growth,-,160.00%,33.33%,-,-,123.08%,-2.50%,-,200.00%,175.86%,23.72%,140.00%,166.67%,-35.00%,-5.18%,-10.71%,12.50%,50.00%,31.69%,-4.00%,-11.11%,-16.67%,7.05%,-15.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Free Cash Flow,124,262,772,-269,-171,"1,101",958,363,468,266,979,385,520,470,"1,012",376,490,498,946,255,"-1,013","1,167",827,-909,-184,"-3,052","-3,041","-3,310","-3,268","-1,427","-1,815",-855,"-3,924",-451,-882,"-1,283",-664,672,"1,002",327
Free Cash Flow Per Share,0.15,0.32,0.95,-0.33,-0.21,1.36,1.18,0.45,0.59,0.34,1.28,0.51,0.69,0.63,1.35,0.50,0.66,0.67,1.28,0.35,-1.41,1.63,1.15,-1.28,-0.26,-4.30,-3.88,-3.67,-2.93,-1.23,-1.57,-0.73,-3.35,-0.38,-0.75,-0.99,-0.51,0.52,0.77,0.25
Dividend Per Share,0.250,0.250,0.250,0.250,0.250,0.250,0.300,0.300,0.300,0.350,0.350,0.350,0.350,0.400,0.400,0.450,0.450,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dividend Growth,-66.67%,0%,0%,0%,0%,0%,20.00%,20.00%,20.00%,40.00%,16.67%,16.67%,16.67%,14.29%,14.29%,28.57%,28.57%,25.00%,25.00%,11.11%,11.11%,0%,0%,0%,0%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gross Margin,27.70%,29.20%,44.21%,32.83%,33.87%,33.04%,49.01%,40.23%,38.56%,39.06%,49.72%,41.07%,35.77%,38.25%,45.37%,38.55%,35.99%,38.47%,49.31%,38.82%,32.78%,34.70%,46.29%,35.72%,33.37%,-156.22%,-1961.29%,-1526.47%,-1957.69%,-1164.00%,-108.97%,-36.36%,-24.71%,-11.70%,21.51%,15.76%,25.32%,29.59%,42.81%,32.75%
Operating Margin,1.87%,4.05%,26.12%,7.15%,7.53%,8.05%,30.92%,13.74%,11.89%,12.90%,30.65%,15.17%,9.71%,12.67%,25.26%,12.87%,9.90%,12.83%,30.74%,12.37%,8.28%,10.67%,28.93%,10.16%,-14.85%,-564.59%,-7529.03%,-4832.35%,-5857.69%,-3230.00%,-376.74%,-147.09%,-91.99%,-61.31%,-6.50%,-29.59%,-3.88%,2.44%,23.71%,7.10%
Profit Margin,-0.56%,2.70%,25.09%,-2.77%,1.39%,6.18%,24.90%,7.28%,3.89%,16.33%,27.94%,15.45%,9.29%,9.61%,24.10%,12.82%,9.24%,12.88%,29.25%,11.06%,7.19%,9.32%,27.25%,8.85%,-16.31%,-591.08%,-9219.35%,-6535.29%,-7588.46%,-4144.00%,-519.41%,-203.57%,-116.51%,-76.38%,-17.89%,-41.63%,-15.64%,-8.29%,15.67%,-0.89%
Free Cash Flow Margin,3.46%,7.21%,15.61%,-7.23%,-4.84%,30.67%,19.62%,9.78%,12.82%,7.18%,19.21%,9.78%,13.72%,11.91%,18.35%,8.83%,11.58%,11.43%,16.21%,5.72%,-21.68%,24.12%,12.66%,-19.01%,-3.84%,-412.43%,-9809.68%,-9735.29%,-12569.23%,-2854.00%,-332.42%,-66.43%,-241.77%,-18.78%,-20.49%,-33.42%,-14.98%,13.68%,14.62%,6.06%
Effective Tax Rate,-,1.01%,-,-,5.77%,1.77%,2.72%,0.37%,0.70%,0.33%,2.80%,0.82%,0.56%,1.30%,2.85%,2.50%,-,0.53%,2.12%,2.76%,0.59%,1.74%,2.57%,3.42%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.85%,-
EBITDA,458,581,"1,724",387,510,689,"1,702",741,618,"1,102","1,968","1,103",844,891,"1,889","1,086",927,"1,125","2,303","1,061",905,"1,056","2,427","1,040",-103,"-3,569","-1,960","-1,312",-993,"-1,021","-1,844","-1,690",-932,-855,279,-540,470,774,"2,215","1,060"
EBITDA Margin,12.78%,15.99%,34.85%,10.41%,14.44%,19.19%,34.86%,19.97%,16.93%,29.74%,38.61%,28.03%,22.26%,22.59%,34.25%,25.50%,21.90%,25.82%,39.46%,23.81%,19.37%,21.83%,37.15%,21.75%,-2.15%,-482.30%,-6322.58%,-3858.82%,-3819.23%,-2042.00%,-337.73%,-131.31%,-57.42%,-35.61%,6.48%,-14.07%,10.60%,15.76%,32.32%,19.64%
Depreciation & Amortization,405,410,414,408,401,406,399,420,423,438,442,435,439,457,472,478,488,512,510,507,516,543,548,553,612,634,590,577,588,602,597,586,588,606,616,613,617,634,632,632
EBIT,53,171,"1,310",-21,109,283,"1,303",321,195,664,"1,526",668,405,434,"1,417",608,439,613,"1,793",554,389,513,"1,879",487,-715,"-4,203","-2,550","-1,889","-1,581","-1,623","-2,441","-2,276","-1,520","-1,461",-337,"-1,153",-147,140,"1,583",428
EBIT Margin,1.48%,4.71%,26.48%,-0.56%,3.09%,7.88%,26.68%,8.65%,5.34%,17.92%,29.94%,16.98%,10.68%,11.00%,25.69%,14.28%,10.37%,14.07%,30.72%,12.43%,8.32%,10.60%,28.76%,10.18%,-14.93%,-567.97%,-8225.81%,-5555.88%,-6080.77%,-3246.00%,-447.07%,-176.85%,-93.65%,-60.85%,-7.83%,-30.03%,-3.32%,2.85%,23.10%,7.93%
