,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,163.99,209.68,249.37,287.46,233.87,345.82,123.66,253.46,377.46,228.95
Depreciation & Amortization,170.81,174.8,193.59,216.05,244.25,239.76,255.03,279.98,302.41,321.76
Share-Based Compensation,0,0,0,0,0,0,11.92,13.01,13.7,14.31
Other Operating Activities,10.78,-15.97,-15.82,-47.14,30.54,-131.71,-28.73,-83.13,-184.84,-17.23
Operating Cash Flow,346.13,369.05,427.67,458.83,516.69,461.92,369.93,471.35,516.77,555.83
Operating Cash Flow Growth,10.06%,6.62%,15.89%,7.29%,12.61%,-10.60%,-19.91%,27.42%,9.64%,7.56%
Capital Expenditures,-370.11,-436.85,-580.24,-956.71,-381.76,-614.43,-524.45,-806.98,-873.23,-373.13
Acquisitions,4.24,95.13,-3.31,137.09,215.01,323.71,181.41,137.72,113.23,38.31
Change in Investments,5.01,10.33,11.63,-1.65,-0.07,-0.36,-10.27,31.13,-3.47,0
Other Investing Activities,-35.29,-22.38,-18.3,-16.66,-25.43,-25.46,-15.08,-21.99,-22.54,-23.51
Investing Cash Flow,-396.15,-353.76,-590.22,-837.92,-192.25,-316.53,-368.38,-660.12,-786,-358.33
Dividends Paid,-215.22,-243.31,-267.69,-283,-301.19,-313.65,-324.6,-335.66,-347.28,-359.19
Share Issuance / Repurchase,216.16,110.86,329.1,118.58,130.92,143.03,99.18,172.98,307.28,131.9
Debt Issued / Paid,15.92,109.11,135.32,394.88,-57.62,94.87,911.77,-277.64,272.75,211.46
Other Financing Activities,-7.81,-18.84,-27.89,138.98,-13.41,-24.36,-24.62,-12.65,-42.33,-18.01
Financing Cash Flow,9.04,-42.19,168.84,369.45,-241.31,-100.11,661.74,-452.97,190.41,-33.85
Net Cash Flow,-40.98,-26.91,6.29,-9.65,83.13,45.28,663.28,-641.73,-78.82,163.66
Free Cash Flow,-23.98,-67.8,-152.57,-497.88,134.93,-152.51,-154.52,-335.63,-356.46,182.7
Free Cash Flow Margin,-3.50%,-9.11%,-19.03%,-58.07%,14.74%,-16.30%,-18.49%,-35.28%,-33.18%,16.14%
Free Cash Flow Per Share,-0.36,-0.99,-2.15,-6.90,1.84,-2.04,-2.05,-4.34,-4.46,2.25
