,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,218,319.2,215.2,236.3,230.1,261.7,231.6,217.9,184.4,255.5,255.3,-428.6,345.6,312.2,317.3,25.9,372.9,376.2,310.2,250.7,373,310,380,360,488,509,467,314,736,577,474,427,498,327,303,246,501,377,389,340
Depreciation & Amortization,23.1,22.3,23.2,27,28.6,27.9,28.3,28.7,29.9,31.2,32.7,32.9,32.5,32.9,43,49.6,49.1,48.4,46.1,48.4,50,52,48,50,49,58,56,57,59,60,61,77,78,81,83,89,88,93,95,97
Share-Based Compensation,-18.5,13.9,10,16.3,-14.7,18,18.7,65.2,25.4,23.5,23.9,25.3,28.4,28.7,31.8,34.1,35.1,34.4,30.5,30,36,34,33,33,37,35,38,44,45,41,41,48,46,38,46,39,47,50,46,50
Other Operating Activities,-45.4,-74.6,3.4,29.2,17.8,25,20.5,-7.2,13.9,-17.4,30.7,740.6,-918.9,98,-1.7,295.6,-65.6,-73.2,-79.5,47.3,-92,-8,-20,36,-229,30,-50,243,-164,-84,-140,-253,-152,-155,-96,3,-28,84,-68,-10
Operating Cash Flow,177.2,280.8,251.8,308.8,261.8,332.6,299.1,304.6,253.6,292.8,342.6,370.2,-512.4,471.8,390.4,405.2,391.5,385.8,307.3,376.4,367,388,441,479,345,632,511,658,676,594,436,299,470,291,336,377,608,604,462,477
Operating Cash Flow Growth,-12.54%,68.65%,-11.46%,12.99%,47.74%,18.45%,18.78%,-1.36%,-3.13%,-11.97%,14.54%,21.54%,-,61.13%,13.95%,9.45%,-,-18.23%,-21.29%,-7.11%,-6.26%,0.57%,43.51%,27.26%,-5.99%,62.89%,15.87%,37.37%,95.94%,-6.01%,-14.68%,-54.56%,-30.47%,-51.01%,-22.94%,26.09%,29.36%,107.56%,37.50%,26.53%
Capital Expenditures,-19.1,-19.7,-18,-17.8,-19,-21.7,-25.2,-23.1,-26.3,-28,-30.5,-30.4,-18.7,-24.1,-26.6,-21.6,-15,-22.9,-25,-28.1,-20,-19,-22,-8,-21,-41,-21,-20,-14,-30,-33,-62,-59,-74,-71,-79,-73,-54,-71,-73
Acquisitions,-72.6,-7.9,-130,-29.2,0,-4.6,0,-3,-75.9,0,-3.2,-0.2,-5,0,"-3,506",0,5.7,0,-35,-253.7,0,-37,-84,185,-696,-2,-1,-198,-138,0,"-1,888",-417,-83,-9,-5,-72,0,-3,0,8
Change in Investments,9.5,-3.6,16.8,-295,-30.3,-16.2,35.5,-24.1,-8.5,131.4,38.6,131.2,42.3,44,-26.5,9.2,-9.2,-3.9,-8.5,-10.4,13,10,5,1,-55,-8,-10,-6,-43,-28,-13,10,-19,-64,-8,61,10,17,-19,11
Other Investing Activities,-,-,-,21.7,-,-,-,39.7,2.3,-2.3,-,3.8,-,1.4,111.8,-0.2,-,-,-,-,-,-,4,8,-,-,2,-,1,1,24,11,-,136,84,-,-,-,-,-
Investing Cash Flow,-82.2,-31.2,-131.2,-320.3,-49.3,-42.5,10.3,-10.5,-108.4,101.1,4.9,104.4,18.6,21.3,"-3,447.3",-12.6,-18.5,-26.8,-68.5,-292.2,-7,-46,-97,186,-772,-51,-30,-224,-194,-57,"-1,910",-458,-161,-11,0,-90,-63,-40,-90,-54
Dividends Paid,-59.9,-59.3,-59,-57.8,-68.7,-68.5,-67.8,-67.1,-72.1,-71.5,-70.9,-70.6,-72.6,-72.6,-72.6,-72.2,-84.1,-84.5,-84.3,-84.1,-94,-95,-95,-94,-105,-105,-105,-105,-116,-116,-115,-116,-130,-129,-128,-128,-141,-142,-141,-140
Share Issuance / Repurchase,-195.6,-223.9,-277.4,-425.6,-389.7,-215.1,-288,-175.6,-280.5,-211.7,-158.2,-55,-80.4,-62.9,-19.3,-30.4,-56.9,-48.7,-60.7,-51.7,-485,-176,-106,-256,-308,-16,11,-243,-174,-385,-121,-115,-610,-328,-109,3,-75,-66,-164,-206
