,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"146,243","166,939","169,059","171,001","161,901","163,139","160,840","139,114","147,555","146,839","159,466","172,577","162,313","174,454","175,297","174,632","153,304","146,861","163,301","188,667","198,695","214,680","215,884","215,532","231,557","195,141","195,189","209,801","206,957","195,062","196,918","190,132","193,588","207,401","230,551","218,166","281,302","270,081","292,795","261,238","323,822"
Market Cap Growth,17.50%,24.97%,20.53%,22.74%,10.71%,-2.28%,-4.86%,-18.65%,-8.86%,-9.99%,-0.85%,24.05%,10.00%,18.81%,9.93%,1.19%,-5.55%,-15.82%,-6.84%,8.04%,29.61%,46.18%,32.20%,14.24%,16.54%,-9.10%,-9.59%,-2.66%,-10.62%,-0.04%,0.89%,-9.38%,-6.46%,6.33%,17.08%,14.74%,45.31%,30.22%,27.00%,19.74%,-
Enterprise Value,"153,817","174,574","178,731","184,495","167,585","177,772","176,022","153,692","160,540","159,665","171,918","184,653","172,814","187,679","188,217","190,432","169,216","163,071","179,045","201,974","214,945","231,778","235,366","233,602","247,453","215,707","214,960","231,186","230,698","219,334","214,864","206,557","218,594","230,267","252,086","237,336","298,801","290,440","323,328","287,324","349,908"
PE Ratio,33.21,36.97,30.11,31.76,13.58,14.61,16.33,12.90,33.22,31.82,31.07,31.43,41.41,40.15,34.47,61.36,64.04,92.95,121.78,56.37,31.94,25.56,23.06,23.14,23.53,19.23,18.63,18.22,29.29,27.76,35.35,26.42,14.84,14.63,13.91,14.30,19.38,20.73,94.12,56.69,70.99
PS Ratio,3.32,3.83,3.88,3.97,3.83,3.94,4.00,3.50,3.74,3.73,4.04,4.32,4.08,4.37,4.38,4.39,3.82,3.61,3.96,4.52,4.70,4.98,4.87,4.69,5.92,4.84,5.14,5.75,4.99,4.66,4.49,4.12,3.98,3.84,4.03,3.70,4.75,4.67,5.02,4.40,5.46
PB Ratio,2.94,3.34,3.50,3.78,3.33,3.42,3.46,3.05,3.30,3.35,3.68,3.95,4.05,4.38,4.44,4.57,4.47,4.36,5.02,5.82,7.44,7.80,7.81,8.03,8.94,7.45,7.06,7.19,8.18,7.24,5.92,5.31,5.07,5.07,5.33,4.91,6.12,5.77,7.57,6.33,7.85
P/FCF Ratio,14.47,16.25,16.32,15.84,24.27,24.73,22.94,23.27,13.11,13.27,16.16,18.29,18.52,25.60,20.59,40.24,33.60,27.60,31.43,21.08,23.92,25.73,27.52,24.02,22.99,21.56,20.44,29.93,35.54,28.64,35.70,22.60,20.04,16.29,16.01,14.31,19.13,23.98,27.04,19.84,24.59
P/OCF Ratio,12.55,14.30,14.51,14.19,20.27,20.62,19.39,19.17,11.77,11.82,14.07,15.70,15.64,20.55,17.18,28.80,23.76,20.06,22.11,16.62,18.19,19.34,19.98,17.61,17.23,15.23,14.91,19.00,20.19,17.21,18.83,14.53,13.72,12.14,12.20,11.08,14.73,17.23,19.42,15.20,18.84
Debt / Equity Ratio,0.50,0.56,0.48,0.62,0.44,0.63,0.57,0.58,0.59,0.59,0.56,0.57,0.62,0.71,0.63,0.71,0.71,0.70,0.72,0.73,0.94,0.94,0.96,0.97,1.02,1.07,1.12,0.98,1.26,1.16,0.80,0.74,0.87,0.78,0.73,0.68,0.67,0.66,0.95,0.85,0.85
Quick Ratio,1.38,1.23,1.14,0.80,1.21,1.09,1.02,1.05,1.04,1.13,1.26,1.31,1.24,1.13,1.03,0.97,0.83,0.86,0.82,0.95,0.72,0.88,0.75,0.80,0.78,0.66,0.84,0.77,0.54,0.58,0.75,0.78,0.73,0.84,0.85,0.90,0.93,0.90,0.74,0.83,0.83
