,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,74.95,55.82,66.93,97.65,151.6,100.62,96.47,236.4,284.6,323.1,311.6,330.7,383.9,363.3,268.4,370,320.6,317.1,239.3,233.1,309.6,225.4,250.1,226.1,405,235.9,"1,109","1,272",438,318,332,281,339,374,362,418,365,318,295,309
Cash & Cash Equivalents,74.95,55.82,66.93,97.65,151.6,100.62,96.47,236.4,284.6,323.1,311.6,330.7,383.9,363.3,268.4,370,320.6,317.1,239.3,233.1,309.6,225.4,250.1,226.1,405,235.9,"1,109","1,272",438,318,332,281,339,374,362,418,365,318,295,309
Cash Growth,-6.46%,-0.68%,17.36%,92.77%,102.26%,80.25%,44.14%,142.08%,87.73%,221.11%,223.00%,39.89%,34.89%,12.44%,-13.86%,11.88%,-16.49%,-12.72%,-10.84%,-37.00%,-3.43%,-28.92%,4.51%,-3.00%,30.81%,4.66%,343.46%,462.58%,8.15%,34.80%,-70.07%,-77.91%,-22.60%,17.61%,9.04%,48.75%,7.67%,-14.97%,-18.51%,-26.08%
Receivables,472.8,496.22,503.97,476.86,426.6,409.87,447.5,429.8,399.9,625.2,637.2,672.1,636,598.6,664.2,734.4,746.2,670.4,710.3,702,701.9,658.5,700.1,698.4,782,709.1,500.2,628.1,667,643,678,732,750,707,661,645,632,652,670,649
Inventory,438.56,455.07,461.2,422.49,387.1,380.1,374.82,361.3,340.4,562.1,523.1,556.4,517.1,565.1,596.8,624.4,623.1,696.6,666.3,672,598.9,618.2,608.3,605.1,562,590.5,548.9,489.1,476,500,539,548,515,553,581,592,627,659,657,651
Other Current Assets,157.49,195.21,199.17,260.71,241.7,309.5,351.54,180.6,171.8,295.1,266.5,282.4,206.5,193.6,236.3,243.6,312.6,316.4,276.5,295.7,277.6,293.5,269.8,281.7,251,269.7,204.7,190.4,217,235,236,244,248,263,281,284,269,314,298,304
Total Current Assets,"1,144","1,202","1,231","1,258","1,207","1,200","1,270","1,208","1,197","1,806","1,738","1,842","1,744","1,721","1,766","1,972","2,003","2,001","1,892","1,903","1,888","1,796","1,828","1,811","2,000","1,805","2,363","2,580","1,798","1,696","1,785","1,805","1,852","1,897","1,885","1,939","1,893","1,943","1,920","1,913"
"Property, Plant & Equipment",637.17,642.32,639.21,606.92,588.8,556.77,568.04,555.2,558.8,816.5,794.1,822.9,799.8,807.1,841,859.9,876,888.2,857.6,865.7,870.6,"1,018",975.4,939.2,961,923.5,910.5,916.5,967,926,953,954,971,975,949,915,961,961,963,935
Goodwill and Intangibles,"3,077","3,073","3,044","2,871","2,760","2,567","2,615","2,585","2,588","8,974","8,823","9,192","8,910","8,913","8,083","8,184","7,340","7,385","6,005","5,932","5,852","5,724","5,709","5,523","5,573","5,237","5,267","5,341","6,490","6,413","6,521","6,402","6,295","6,172","5,958","4,459","4,591","4,563","4,511","4,085"
Other Long-Term Assets,220.15,172.08,157.98,148.63,90.6,61.25,43.11,54.2,59.1,86.3,95.7,95.6,102.9,153,160.3,182.6,156.1,99.5,67.4,69.1,76.8,67.2,63,92.9,69,92.5,64,59,95,102,119,128,121,128,156,209,198,206,256,268
Total Long-Term Assets,"3,934","3,887","3,841","3,626","3,440","3,185","3,226","3,194","3,206","9,877","9,713","10,111","9,812","9,873","9,084","9,227","8,372","8,372","6,930","6,866","6,799","6,809","6,747","6,556","6,603","6,253","6,241","6,316","7,552","7,441","7,593","7,484","7,387","7,275","7,063","5,583","5,750","5,730","5,730","5,288"
Total Assets,"5,078","5,089","5,072","4,884","4,647","4,385","4,497","4,402","4,403","11,682","11,451","11,952","11,556","11,594","10,850","11,199","10,375","10,373","8,822","8,769","8,687","8,605","8,575","8,367","8,603","8,058","8,604","8,896","9,350","9,137","9,378","9,289","9,239","9,172","8,948","7,522","7,643","7,673","7,650","7,201"
Accounts Payable,132.79,141.59,143.56,128.23,132.6,134.09,132.97,137.5,133.6,287.4,227.1,224,223,258.4,245.6,249,284.4,286.8,292.4,287.8,283.9,269,248.1,246.3,308,271.1,214.1,242.8,302,283,281,271,262,277,289,271,279,267,265,262
Current Debt,309.86,403.15,301.29,115.25,111.8,247.63,119.7,453.2,12.1,10.9,9.8,16.4,21.1,22.7,21.6,21.4,30.1,22.6,218.1,154.8,92.4,20.7,56.3,11.7,2,33,0.3,296.1,299,328,305,151,182,347,220,246,118,316,261,187
Other Current Liabilities,353.75,422.71,451.45,491.08,408.2,280.11,360.3,342.7,330.3,555.9,485.6,529.8,523.5,466.4,486.5,578,640,586,607.2,637.5,637,580.9,576.4,610.9,685,587.4,548.6,639.3,771,601,665,777,817,748,732,779,773,791,745,769
Total Current Liabilities,796.41,967.45,896.31,734.57,652.6,661.83,612.97,933.4,476,854.2,722.5,770.2,767.6,747.5,753.7,848.4,954.5,895.4,"1,118","1,080","1,013",870.6,880.8,868.9,995,891.5,763,"1,178","1,372","1,212","1,251","1,199","1,261","1,372","1,241","1,296","1,170","1,374","1,271","1,218"
Long-Term Debt,"1,166","1,065","1,066","1,166","1,150","1,079","1,078",701.9,"1,141","1,169","1,172","1,570","1,511","1,528","1,587","1,601","1,612","1,646","1,587","1,575","1,565","1,671","1,561","1,522","1,553","1,530","2,284","2,035","2,108","2,048","2,085","2,064","2,062","2,029","1,966","1,891","1,975","1,986","1,985","1,936"
Other Long-Term Liabilities,537.49,531.93,525.41,487.68,521.6,469.92,489.72,485.4,446.5,"1,274","1,242","1,255","1,151","1,155","1,235","1,260","1,181","1,127",977.6,960,975.8,953.8,951,916.4,960,947.2,912.1,920,935,947,965,963,919,907,903,721,686,675,692,676
Total Long-Term Liabilities,"1,704","1,597","1,591","1,653","1,672","1,549","1,567","1,187","1,588","2,443","2,413","2,825","2,662","2,683","2,822","2,861","2,792","2,772","2,564","2,535","2,541","2,624","2,512","2,439","2,513","2,477","3,196","2,955","3,043","2,995","3,050","3,027","2,981","2,936","2,869","2,612","2,661","2,661","2,677","2,612"
