,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,975.29,990.72,"1,032","1,024",984.06,"1,004",998.53,987.98,944.4,977.71,945.03,972.95,"1,008","1,065","1,085","1,143","1,173","1,209","1,193","1,271","1,288","1,289","1,277","1,305","1,202","1,012","1,127","1,199","1,216","1,386","1,441","1,504","1,459","1,515","1,552","1,626","1,597","1,646","1,623","1,731"
Revenue Growth (YoY),10.47%,12.73%,15.93%,8.67%,0.90%,1.31%,-3.23%,-3.53%,-4.03%,-2.59%,-5.36%,-1.52%,6.70%,8.89%,14.79%,17.49%,16.37%,13.56%,9.97%,11.22%,9.81%,6.66%,7.01%,2.63%,-6.64%,-21.52%,-11.73%,-8.11%,1.12%,37.00%,27.84%,25.42%,19.97%,9.25%,7.71%,8.11%,9.50%,8.69%,4.58%,6.47%
Cost of Revenue,625.17,630.65,677.74,663.46,635.97,633.93,631.79,647.6,605.36,621.58,612.7,681.08,664.94,699.74,719.72,767.04,776.8,791.25,782.99,835.27,851.31,838.15,823.26,858.18,824.65,669.2,732.71,769.97,789.39,912.71,949.4,982.39,948.83,988.18,"1,005","1,064","1,023","1,053","1,021",0
Gross Profit,350.12,360.07,354.07,360.68,348.09,369.8,366.74,340.38,339.04,356.12,332.33,291.87,342.75,364.87,365.08,376.05,395.85,417.69,409.97,436.06,436.38,451.26,453.37,446.65,377.57,342.73,394.24,428.98,426.35,473.63,491.28,521.35,509.69,526.38,547.19,562.01,574.59,592.92,601.92,"1,731"
Selling & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.67,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,112.63,113.32,119.21,117.49,110.88,112.7,112.12,112.89,112.19,118.96,113.17,118.65,122.45,132.48,132.25,146.47,137.68,147.6,144.7,154.04,153.13,155.85,152.32,148.99,145.53,0,0,145.53,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Expenses,-3.88,-4.33,-8.64,3.02,-1.48,-2.49,-2.33,-3.24,-2.08,-4.77,-3.26,-4.38,-4.36,-4.48,-3.7,-7.8,-0.66,-1.08,-0.95,-2.93,-3.67,-3.34,-5.52,-6.63,141.78,2.13,-1.48,-1.94,-1.94,-4.41,2.58,-1.34,2.55,1.97,3.23,3.44,-5.37,-3.68,-6.26,"1,116"
Operating Expenses,128.49,128.35,135.93,133.6,127.14,129.48,129.12,131.55,130.52,137.09,131.21,118.65,122.45,132.48,132.25,146.47,137.68,147.6,144.7,154.04,153.13,155.85,152.32,148.99,145.53,115.74,123.5,130.87,133.01,157.02,153.72,160.2,156.45,161.54,162.67,163.92,169.05,174.13,163.78,"1,286"
Operating Income,221.63,231.73,218.14,227.08,220.95,240.32,237.62,208.83,208.52,219.04,201.12,173.22,220.3,232.39,232.83,229.58,258.17,270.09,265.27,282.02,283.26,295.41,301.06,297.66,232.04,226.99,270.74,298.11,293.35,316.61,337.56,361.15,353.24,364.84,384.52,313.07,405.54,418.79,438.14,444.99
Interest Expense,18.84,18.98,19.54,22.57,22.69,22.68,23.68,22.75,23.4,23.71,23.61,23.59,24.52,24.55,24.71,24.25,21.69,20.78,19.39,20.32,22.65,21.48,21.31,23.05,22.74,22.67,21.19,19.47,18.95,20.44,20.48,20.52,19.57,20.35,20.25,23.02,20.57,18.72,18.39,-24.12
Other Expense / Income,3.88,4.33,8.64,-3.02,1.48,2.49,2.33,3.24,2.08,4.77,3.26,4.38,4.36,4.48,3.7,7.8,0.66,1.08,0.95,2.93,3.67,3.34,5.52,6.63,-141.78,-2.13,1.48,1.94,1.94,4.41,-2.58,1.34,-2.55,-1.97,-3.23,-88.46,5.37,3.68,6.26,52.17
Pretax Income,198.92,208.42,189.96,207.53,196.79,215.15,211.61,182.84,183.04,190.56,174.25,145.25,191.42,203.36,204.43,197.53,235.82,248.22,244.93,258.77,256.94,270.6,274.23,267.98,351.08,206.45,248.08,276.71,272.46,291.76,319.67,339.29,336.22,346.47,367.5,378.5,379.6,396.38,413.49,416.94
Income Tax,58.33,58.36,48.15,55.53,54.68,59.64,55.21,46,48.87,52.37,43.56,36.14,52.5,52.87,50.9,-41.01,54.48,54.36,53.72,47.25,52.67,55.1,53.48,47.2,70.46,40.24,43.49,55.68,53.22,60.08,62.21,57.61,63.78,64.09,69.86,71.42,73.89,72.14,73.12,74.07
Net Income,140.59,150.06,141.81,152,142.11,155.51,156.4,136.84,134.17,138.19,130.69,109.11,138.93,150.48,153.53,238.53,181.34,193.86,191.21,211.52,204.27,215.5,220.75,220.78,280.62,166.22,204.58,221.03,219.23,231.68,257.46,281.68,272.45,282.37,297.64,307.08,305.71,324.24,340.37,342.86
Net Income Growth,12.34%,16.94%,10.91%,12.04%,1.08%,3.63%,10.29%,-9.97%,-5.59%,-11.14%,-16.44%,-20.27%,3.54%,8.89%,17.48%,118.62%,30.53%,28.83%,24.54%,-11.32%,12.64%,11.16%,15.45%,4.38%,37.38%,-22.87%,-7.32%,0.11%,-21.87%,39.38%,25.85%,27.44%,24.27%,21.88%,15.61%,9.02%,12.21%,14.83%,14.36%,11.65%
Shares Outstanding (Basic),245,245,245,244,241,241,240,237,235,233,232,230,230,230,230,231,231,231,232,230,227,228,228,229,229,229,230,230,230,231,231,231,231,230,230,231,230,230,231,231
Shares Outstanding (Diluted),247,247,248,246,243,244,241,239,236,235,233,231,231,232,232,233,233,233,233,231,229,229,230,230,231,230,231,232,232,233,233,233,233,231,231,231,231,231,232,232
Shares Change,0.74%,0.53%,0.70%,-0.28%,-1.79%,-1.53%,-2.59%,-3.02%,-2.71%,-3.62%,-3.53%,-3.14%,-2.21%,-1.36%,-0.20%,0.58%,0.85%,0.74%,0.43%,-0.52%,-1.84%,-1.70%,-1.58%,-0.57%,0.96%,0.46%,0.83%,0.82%,0.62%,1.07%,0.67%,0.53%,0.33%,-0.68%,-0.98%,-0.86%,-0.79%,0.01%,0.45%,0.29%
EPS (Basic),0.57,0.61,0.58,0.62,0.59,0.64,0.65,0.58,0.57,0.59,0.56,0.47,0.61,0.65,0.67,1.03,0.79,0.84,0.83,0.92,0.90,0.95,0.97,0.97,1.23,0.73,0.89,0.96,0.95,1.00,1.11,1.22,1.18,1.23,1.30,1.34,1.33,1.41,1.48,1.49
EPS (Diluted),0.57,0.61,0.57,0.62,0.59,0.64,0.65,0.57,0.57,0.59,0.56,0.47,0.60,0.65,0.66,1.03,0.78,0.83,0.82,0.91,0.89,0.94,0.96,0.96,1.22,0.72,0.88,0.95,0.94,1.00,1.10,1.21,1.17,1.22,1.29,1.33,1.32,1.40,1.47,1.48
EPS Growth,11.76%,17.31%,9.62%,12.73%,3.51%,4.92%,14.04%,-8.06%,-3.39%,-7.81%,-13.85%,-17.54%,5.26%,10.17%,17.86%,119.15%,30.00%,27.69%,24.24%,-11.65%,14.10%,13.25%,17.07%,5.49%,37.08%,-23.40%,-8.33%,-1.04%,-22.95%,38.89%,25.00%,27.37%,24.47%,22.00%,17.27%,9.92%,12.82%,14.75%,13.95%,11.28%
Free Cash Flow,146.5,140.25,178.62,189.26,107.55,151.85,168.45,175.61,140.5,174.8,153.71,224.54,129.06,184.69,221.02,223.42,165.13,186.85,229.89,261.58,174.84,224.46,311.39,301.39,253.82,304.53,299.58,348.85,266.87,263.57,280.89,238.46,174.95,209.75,298.83,326.84,366.53,307.42,354.88,0
Free Cash Flow Per Share,0.59,0.57,0.72,0.77,0.44,0.62,0.70,0.74,0.59,0.74,0.66,0.97,0.56,0.80,0.95,0.96,0.71,0.80,0.99,1.13,0.76,0.98,1.36,1.31,1.10,1.32,1.29,1.50,1.15,1.13,1.21,1.02,0.75,0.91,1.30,1.41,1.59,1.33,1.53,-
Gross Margin,35.90%,36.34%,34.32%,35.22%,35.37%,36.84%,36.73%,34.45%,35.90%,36.42%,35.17%,30.00%,34.01%,34.27%,33.65%,32.90%,33.76%,34.55%,34.37%,34.30%,33.89%,35.00%,35.51%,34.23%,31.41%,33.87%,34.98%,35.78%,35.07%,34.16%,34.10%,34.67%,34.95%,34.75%,35.26%,34.57%,35.98%,36.02%,37.09%,100.00%
Operating Margin,22.72%,23.39%,21.14%,22.17%,22.45%,23.94%,23.80%,21.14%,22.08%,22.40%,21.28%,17.80%,21.86%,21.83%,21.46%,20.08%,22.02%,22.34%,22.24%,22.18%,22.00%,22.91%,23.58%,22.81%,19.30%,22.43%,24.02%,24.86%,24.13%,22.84%,23.43%,24.02%,24.22%,24.09%,24.78%,19.26%,25.39%,25.44%,27.00%,25.71%
Profit Margin,14.41%,15.15%,13.74%,14.84%,14.44%,15.49%,15.66%,13.85%,14.21%,14.13%,13.83%,11.21%,13.79%,14.13%,14.15%,20.87%,15.46%,16.04%,16.03%,16.64%,15.86%,16.71%,17.29%,16.92%,23.34%,16.43%,18.15%,18.43%,18.03%,16.71%,17.87%,18.73%,18.68%,18.64%,19.18%,18.89%,19.14%,19.70%,20.97%,19.81%
Free Cash Flow Margin,15.02%,14.16%,17.31%,18.48%,10.93%,15.13%,16.87%,17.77%,14.88%,17.88%,16.27%,23.08%,12.81%,17.35%,20.37%,19.55%,14.08%,15.46%,19.27%,20.57%,13.58%,17.41%,24.39%,23.10%,21.11%,30.09%,26.58%,29.10%,21.95%,19.01%,19.50%,15.86%,12.00%,13.85%,19.26%,20.10%,22.95%,18.68%,21.87%,-
Effective Tax Rate,29.32%,28.00%,25.35%,26.76%,27.79%,27.72%,26.09%,25.16%,26.70%,27.48%,25.00%,24.88%,27.42%,26.00%,24.90%,-20.76%,23.10%,21.90%,21.93%,18.26%,20.50%,20.36%,19.50%,17.61%,20.07%,19.49%,17.53%,20.12%,19.53%,20.59%,19.46%,16.98%,18.97%,18.50%,19.01%,18.87%,19.46%,18.20%,17.68%,17.77%
EBITDA,251,242.43,226.23,246.21,235.73,274.88,252.3,224.25,224.77,255.12,215.9,168.84,215.94,271.75,273.76,221.78,257.51,269.01,312.45,279.09,279.59,292.07,295.54,291.03,439.88,290.46,332.26,296.17,356.02,387.39,414.82,359.81,433.91,443.91,463.5,401.53,400.17,415.11,431.88,444.99
EBITDA Margin,25.74%,24.47%,21.93%,24.04%,23.95%,27.39%,25.27%,22.70%,23.80%,26.09%,22.85%,17.35%,21.43%,25.53%,25.24%,19.40%,21.96%,22.25%,26.19%,21.95%,21.71%,22.65%,23.15%,22.30%,36.59%,28.70%,29.48%,24.70%,29.28%,27.94%,28.79%,23.93%,29.75%,29.31%,29.87%,24.70%,25.06%,25.22%,26.61%,25.71%
Depreciation & Amortization,33.25,32.93,36.62,35.78,35.26,37.06,37.71,39.43,40.09,40.85,42.03,56.75,42.54,43.84,44.62,52.22,48.83,48.94,48.13,53.58,57.5,57.17,55.26,64.11,66.07,61.34,62.99,64.88,64.62,75.2,74.68,77.62,78.12,77.1,75.75,88.46,82.38,81.56,1.59,0
EBIT,217.75,209.5,189.61,210.42,200.47,237.83,214.58,184.82,184.68,214.27,173.87,112.09,173.4,227.91,229.14,169.56,208.68,220.06,264.32,225.51,222.09,234.9,240.28,226.92,373.82,229.12,269.26,231.3,291.4,312.2,340.14,282.19,355.79,366.82,387.75,313.07,317.79,333.55,430.29,-
EBIT Margin,22.33%,21.15%,18.38%,20.55%,20.37%,23.69%,21.49%,18.71%,19.56%,21.92%,18.40%,11.52%,17.21%,21.41%,21.12%,14.83%,17.80%,18.20%,22.16%,17.74%,17.25%,18.22%,18.82%,17.39%,31.09%,22.64%,23.89%,19.29%,23.97%,22.52%,23.61%,18.77%,24.39%,24.22%,24.99%,19.26%,19.90%,20.26%,26.51%,-
