,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,909.8,"1,617","1,510","1,077","1,784","1,958","1,663","1,601","1,556","2,257","1,757","1,179",899.38,572.34,483.56,26.31,210.38,698.03,4.86,3.49,40.85,30.17,7.54,4.6,18.65,2.97,13.67,18.21,40.67,330.77,22.79,113.96,16.91,43.75,87.54,"1,459","2,127","1,215",64.75,80.98
Short-Term Investments,79.82,66.41,101.54,458.46,458.76,349.15,395.26,417.4,400.7,136.59,134.7,319.45,59.39,85.44,67.56,241.95,262.28,270.29,315.56,481.65,370.25,788.37,771.63,812.66,"1,054",915.44,503.65,527.07,431.95,648.86,"1,428",543.34,"1,304","1,409","1,467",812.37,978.35,683.61,577.93,978.63
Cash & Cash Equivalents,989.63,"1,683","1,612","1,536","2,242","2,307","2,058","2,019","1,957","2,394","1,892","1,498",958.77,657.79,551.11,268.26,472.67,968.32,320.42,485.14,411.1,818.54,779.18,817.26,"1,072",918.41,517.32,545.28,472.62,979.63,"1,451",657.3,"1,321","1,453","1,554","2,271","3,106","1,899",642.68,"1,060"
Cash Growth,187.64%,581.99%,157.08%,61.11%,126.58%,37.06%,27.69%,31.43%,-12.71%,3.74%,-8.06%,-25.79%,-51.01%,-72.52%,-70.87%,-82.09%,-50.70%,47.21%,-41.86%,80.85%,-13.03%,-15.47%,143.17%,68.46%,160.80%,12.20%,-33.61%,-33.28%,-55.92%,6.67%,180.46%,20.54%,179.51%,48.32%,7.13%,245.51%,135.09%,30.71%,-58.65%,-53.34%
Receivables,329.38,235.31,199.61,306.09,237.07,150.39,147.23,176.96,149.52,170.27,189.42,341.63,278.98,310.98,279.2,664.69,674.1,774.7,882.39,"1,242",817.54,639.02,552.26,610.09,441.14,341.46,428.44,566.55,682.5,651.57,"1,132","1,438","1,213","2,059","1,939","1,608",628.13,475.21,559.35,823.7
Inventory,9.93,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Current Assets,41.24,32.07,47.99,62.35,43.14,32.61,57.65,55.43,49.65,50.01,64.54,-11.4,14.21,28.09,28.14,230.11,44.81,37.79,31.85,242.68,151.41,140.54,163.78,327.51,434.75,281.93,396.4,103.62,158.59,537.46,757.67,191.44,492.31,573.73,409.41,135.34,215.81,51.25,45.21,129.67
Total Current Assets,"1,370","1,964","1,859","1,904","2,522","2,490","2,263","2,251","2,156","2,614","2,146","1,828","1,252",996.85,858.46,"1,163","1,192","1,781","1,235","1,970","1,380","1,598","1,495","1,755","1,948","1,542","1,342","1,215","1,314","2,169","3,341","2,287","3,026","4,086","3,902","4,014","3,950","2,426","1,247","2,013"
"Property, Plant & Equipment","8,676","9,348","9,827","10,077","10,420","10,902","11,272","11,472","11,625","11,842","12,408","13,162","13,950","14,257","14,541","19,730","22,876","23,165","23,130","17,393","17,453","17,506","17,570","16,155","15,966","15,704","15,557","16,054","15,898","15,819","18,781","18,419","18,296","18,202","18,132","18,167","18,234","18,323","22,922","22,950"
Long-Term Investments,123.74,0,0,0,46.08,46.48,0,77.03,0,135.95,160.33,184.56,237.31,260.74,339.98,0,546.43,"1,003","1,300","1,013","1,102",997.32,736.22,676.01,127.26,210.24,214,0,0,0,0,0,0,0,0,0,0,0,0,0
