,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,16.77,16.07,66.13,153.92,174.35,16.51,10.38,10.62,6.94,341.73,313.74,237.36,245.53,16.32,350.27,368.49,101.4,64.07,8.53,34.38,6.09,149.55,157.24,23.18,22.28,601.58,589.61,420.44,333.4,374.56,428.23,613.39,"1,130",72.1,62.03,10.69,20.42,20.33,14.6,259.69
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,13.18,0,0,0,0,0,0,0
Cash & Cash Equivalents,16.77,16.07,66.13,153.92,174.35,16.51,10.38,10.62,6.94,341.73,413.74,337.36,245.53,16.32,350.27,368.49,101.4,64.07,8.53,34.38,6.09,149.55,157.24,23.18,22.28,601.58,589.61,420.44,333.4,374.56,428.23,613.39,"1,130",72.1,62.03,10.69,20.42,20.33,14.6,259.69
Cash Growth,-71.89%,146.99%,1304.87%,765.00%,939.80%,2.73%,-84.31%,-93.10%,-96.02%,1970.06%,3887.87%,3077.58%,3440.43%,-95.22%,-15.34%,9.23%,-58.70%,292.64%,-97.57%,-90.67%,-93.99%,133.41%,1743.58%,-32.56%,265.68%,302.26%,274.98%,1713.50%,1396.62%,-37.74%,-27.37%,45.89%,238.84%,-80.75%,-85.52%,-98.26%,-98.19%,-71.81%,-76.46%,2329.92%
Receivables,26.15,26.5,25.95,25.98,25.65,25.86,25.05,25.1,24.01,24.01,24,24.03,23.63,23.59,23.62,24.04,23.4,23.47,22.61,22.92,21.34,22.3,23.17,21.83,20.34,21.43,20.15,20.16,19.5,19.18,18.69,18.66,13.26,13.26,13.26,13.36,12.12,12.12,12.06,11.91
Inventory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,13.18,0,0,0,0,0,0,0
Other Current Assets,5.55,5.42,5.77,33.04,5.03,5.79,19.29,5.97,243.8,126.82,8.69,8.46,8.18,8.31,9.18,9.31,15.04,9.58,10.06,9.23,5.66,5.39,5.69,4.32,4.37,4.09,3.92,4.09,4.11,4.76,5.32,-21.87,-20.58,6.56,6.39,6.75,6.86,8.53,8.37,0
Total Current Assets,48.46,47.99,97.85,212.94,205.04,48.15,54.72,41.69,274.74,492.55,446.43,369.85,277.34,48.22,383.07,401.84,139.83,97.13,41.2,66.52,33.08,177.24,186.1,49.33,46.99,627.11,613.68,444.69,357.01,398.5,452.23,637.64,"1,149",91.92,81.68,30.8,39.4,40.98,35.03,271.59
Long-Term Investments,36.72,36.17,35.18,36.43,36.53,35.73,34.71,33.7,32.57,31.14,30.05,30.25,30.06,29.67,28.42,27.24,26.86,26.21,24.66,22.28,21.96,21.31,21.72,20.69,22.32,21.74,20.99,18.99,18.8,18.42,17.79,13.73,13.18,0,0,0,0,0,0,0
Other Long-Term Assets,"5,595","5,706","5,779","5,808","5,835","5,917","5,944","5,962","5,733","5,676","5,612","5,628","5,628","5,721","5,757","5,745","5,962","6,009","6,133","6,131","6,230","6,423","6,441","6,678","6,646","6,673","6,690","6,735","6,728","7,040","7,216","7,325","7,301","9,394","9,332","9,297","9,256","9,219","9,179",0
Total Long-Term Assets,"5,631","5,742","5,814","5,844","5,872","5,953","5,979","5,996","5,766","5,707","5,642","5,658","5,658","5,750","5,786","5,772","5,989","6,035","6,157","6,153","6,252","6,444","6,463","6,699","6,669","6,695","6,711","6,754","6,747","7,059","7,233","7,339","7,314","9,394","9,332","9,297","9,256","9,219","9,179",0
Total Assets,"5,680","5,790","5,912","6,057","6,077","6,001","6,034","6,038","6,040","6,199","6,088","6,028","5,935","5,799","6,169","6,174","6,128","6,132","6,199","6,220","6,285","6,622","6,649","6,749","6,716","7,322","7,325","7,199","7,104","7,457","7,686","7,977","8,463","9,486","9,414","9,328","9,295","9,260","9,214","8,860"
Accounts Payable,124.98,122.31,147.26,157.23,134.44,128.53,131.53,133.35,140.99,140.86,143.19,137.81,120.09,116.75,127.56,128.31,123.71,127.78,140.05,146.87,126.96,128.37,170.69,171.72,156.84,167.45,183.65,175.61,159.11,155.06,191.65,191.65,169.97,195.07,212.56,211.37,191.47,192.61,211.76,0
Deferred Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-3,134.4","-3,101.8","-3,081.31",0.33,0.38,0.36,0.33,0.3,0,1.24,1.17,1.03
Current Debt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,168","3,168","3,169",0,"3,671",0,0,0,0,0,0,0
Other Current Liabilities,81.65,100,114.63,99.54,87.53,108.16,121.92,109.5,94.52,115.92,148.94,118.2,94.01,117.91,142.99,124.33,104.14,127.53,145.15,129.34,111.66,140.29,155.42,135.38,116.48,146.64,171.3,150.3,84.28,86.69,87.92,155.13,"-3,533.83",190.22,228.5,198.88,158.53,202.87,238.09,0
Total Current Liabilities,206.63,222.31,261.89,256.77,221.97,236.69,253.45,242.85,235.51,256.78,292.13,256.02,214.09,234.66,270.55,252.64,227.85,255.31,285.2,276.21,238.63,268.66,326.11,307.1,273.32,314.09,354.95,325.91,276.55,308.44,367.68,347.11,307.84,385.64,441.39,410.55,350,396.72,451.02,1.03
Long-Term Debt,"2,590","2,700","2,744","2,744","2,743","2,675","2,715","2,725","2,766","2,481","2,481","2,481","2,450","2,304","2,204","2,205","2,205","2,205","2,260","2,322","2,125","2,477","2,477","2,524","2,607","3,225","3,226","3,167","3,168","3,168","3,169","3,170","3,671","3,737","3,688","3,681","3,748","3,682","3,653",0
Other Long-Term Liabilities,88.69,90.94,94.23,100.06,102.16,100.52,96.68,97.81,86.42,117.02,122.27,118.96,123.65,134.85,154.51,154.57,157,156.77,178.9,184,195.63,187.37,187.37,215.58,164.05,172.17,177.97,189.83,185.85,193.98,194.63,193.05,197.02,186.14,176.33,179.55,193.8,189.71,175.34,"4,331"
Total Long-Term Liabilities,"2,679","2,791","2,838","2,844","2,845","2,775","2,812","2,823","2,852","2,598","2,603","2,600","2,574","2,439","2,359","2,359","2,362","2,362","2,439","2,506","2,320","2,664","2,665","2,740","2,771","3,397","3,404","3,356","3,353","3,362","3,364","3,363","3,868","3,923","3,864","3,860","3,942","3,872","3,828","4,331"
Total Liabilities,"2,885","3,013","3,100","3,100","3,067","3,012","3,065","3,065","3,088","2,855","2,895","2,856","2,788","2,673","2,629","2,612","2,590","2,617","2,724","2,782","2,559","2,933","2,991","3,047","3,044","3,711","3,759","3,682","3,630","3,671","3,732","3,711","4,176","4,309","4,306","4,271","4,292","4,269","4,279","4,332"
Total Debt,"2,590","2,700","2,744","2,744","2,743","2,675","2,715","2,725","2,766","2,481","2,481","2,481","2,450","2,304","2,204","2,205","2,205","2,205","2,260","2,322","2,125","2,477","2,477","2,524","2,607","3,225","3,226","3,167","3,168","3,168","3,169","3,170","3,671","3,737","3,688","3,681","3,748","3,682","3,653",0
Debt Growth,4.28%,6.99%,2.96%,8.41%,5.92%,-0.95%,-1.05%,-0.69%,0.83%,-7.25%,-8.64%,-8.96%,-11.41%,-7.13%,-11.14%,-11.13%,-10.01%,-4.28%,2.51%,5.31%,-3.63%,12.31%,9.64%,8.72%,22.69%,30.20%,30.21%,25.46%,21.51%,-1.75%,-1.75%,0.12%,15.90%,17.94%,16.36%,16.10%,2.08%,-1.46%,-0.95%,-
Common Stock,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.03,1.03,1.03,1.03,1.03,1.03,1.06,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.1,1.11,1.13,1.13,1.16,1.16,1.16,1.16,1.16,1.16,1.16
Retained Earnings,-523.32,-550.05,-568.14,-453.78,-403.52,-426.61,-452.26,-457.64,-491.28,-104,-261.32,-289.18,-317.64,-351.91,-383.58,-368.7,-396.6,-436.58,-466.51,-495.5,-526.86,-563.83,-599.62,-584.17,-623.57,-689.81,-737.56,-791.08,-842.63,-897.76,-954.88,-829.45,-848.07,-452.87,-525.13,-581.53,-648.46,-666.22,-727.12,0
Comprehensive Income,-1.09,-1.08,-1.47,-2.42,-2.38,-2.35,-2.31,-1.91,-1.88,-1.85,-1.82,-1.86,-1.83,-1.8,-0.01,-0.06,3.58,8.79,14.03,6.93,0.62,-6.8,-6.44,-6.53,-6.16,-5.8,-5.43,-5.38,-5.01,-4.64,-4.27,-3.74,-3.37,-3,-2.63,-1.77,-1.42,-1.06,-0.7,-1.25
Shareholders' Equity,"2,726","2,708","2,744","2,884","2,933","2,912","2,892","2,896","2,877","3,267","3,112","3,092","3,067","3,045","3,460","3,483","3,460","3,436","3,401","3,364","3,653","3,616","3,585","3,629","3,599","3,538","3,494","3,445","3,406","3,718","3,889","4,197","4,216","5,107","5,038","4,987","4,933","4,921","4,864","4,981"
Total Liabilities and Equity,"5,680","5,790","5,912","6,057","6,077","6,001","6,034","6,038","6,040","6,199","6,088","6,028","5,935","5,799","6,169","6,174","6,128","6,132","6,199","6,220","6,285","6,622","6,649","6,749","6,716","7,322","7,325","7,199","7,104","7,457","7,686","7,977","8,463","9,486","9,414","9,328","9,295","9,260","9,214","9,313"
Net Cash / Debt,"-2,573.15","-2,684.17","-2,677.82","-2,589.62","-2,568.76","-2,658.18","-2,704.83","-2,714.07","-2,758.88","-2,139.07","-2,066.88","-2,143.22","-2,204.77","-2,287.58","-1,853.98","-1,836.11","-2,103.54","-2,141.22","-2,251.08","-2,287.23","-2,118.73","-2,327.25","-2,320.15","-2,500.92","-2,584.6","-2,623.29","-2,636.19","-2,746.18","-2,834.16","-2,793.94","-2,741.2","-2,543.25","-2,528.41","-3,664.86","-3,626.01","-3,670.23","-3,727.4","-3,662.1","-3,638.53",259.69
