,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,205.93,208.49,213.1,216.46,215.43,220.65,227.19,229.66,217.6,221.48,220.24,217.14,219.52,223.37,228.18,229.83,230.68,237.13,241.77,244.92,248.57,255.76,260.67,263.46,265.88,250.68,265.72,261.55,267.57,276.52,294.13,305.36,311.36,361.72,373.77,375.91,378.16,385.5,390.78,778.26
Revenue Growth (YoY),4.96%,3.46%,5.52%,5.94%,4.62%,5.83%,6.61%,6.10%,1.00%,0.37%,-3.06%,-5.45%,0.89%,0.85%,3.61%,5.84%,5.08%,6.16%,5.96%,6.57%,7.75%,7.86%,7.82%,7.57%,6.96%,-1.99%,1.94%,-0.72%,0.64%,10.31%,10.69%,16.75%,16.37%,30.81%,27.08%,23.10%,21.46%,6.58%,4.55%,107.03%
Cost of Revenue,81.42,82.98,85.33,83.61,85.45,85.99,91.22,87.56,85.24,87.57,86.88,80.64,87.38,87.87,95.46,87.71,91.57,92.62,95.28,94.14,98.68,98.84,101.34,98.53,101.51,106.44,107.96,107.07,108.19,110.43,117.87,111.39,118.7,135.45,140.12,134.93,143.39,146.77,148.44,0
Gross Profit,124.51,125.51,127.77,132.85,129.99,134.66,135.97,142.1,132.35,133.91,133.36,136.5,132.14,135.5,132.72,142.11,139.11,144.51,146.49,150.78,149.89,156.92,159.33,164.93,164.37,144.24,157.76,154.48,159.38,166.1,176.26,193.97,192.66,226.26,233.65,240.98,234.77,238.73,242.34,778.26
General & Administrative,9.55,10.53,10.33,20.6,9.75,11.58,11.79,13.11,12.22,11.8,10.81,12.58,12.87,12.45,12.27,13,12.22,12.27,12.62,13.62,13.31,13.26,13.46,13.17,13.23,14.39,12.73,13.27,14.22,15.25,14.96,14.94,14.79,15.73,14,15.89,15.36,15.86,15.54,15.74
Other Operating Expenses,3.02,2.15,2.13,2.53,1.56,1.62,1.9,1.92,1.77,1.79,1.67,1.64,1.75,1.94,2.12,2.37,2,1.83,1.83,1.58,1.84,1.87,2.14,2.85,2.53,2.38,2.54,3.35,2.21,2.26,3.25,2.82,110.69,156.54,158.26,146.34,141.87,0,0,0
Operating Expenses,63.92,66.34,67.38,79.17,69.72,73.69,74.97,77.08,72.55,72.47,71.98,73.71,74.85,75.54,77.16,78.83,80.45,86.02,87.27,90.72,91.74,96.04,97.13,95.87,102.57,104.81,100.76,101.85,105.16,112.57,123.17,128.63,125.48,172.28,172.26,162.23,157.22,158.2,158.83,15.74
Operating Income,60.59,59.17,60.39,53.68,60.27,60.97,61,64.16,36.24,61.44,61.39,62.79,57.29,59.96,55.56,63.29,58.67,58.5,59.23,60.06,58.15,41.86,42.96,69.06,61.81,39.43,57,52.64,54.22,53.53,53.09,68.66,72.36,54.65,61.48,78.89,77.61,90.25,47.21,221.43
Interest Income,0.29,0.04,0.43,0.08,0.06,0.14,0.11,0.29,0.22,0.22,0.93,0.84,0.63,0.56,0.39,1.43,0.79,0.49,0.39,0.43,0.3,0.33,1.49,0.98,0.33,0.33,1.95,0.35,0.33,0.26,0.44,0.19,2.13,0.66,0.09,0.14,0.06,0.43,0.06,0
Interest Expense,23.13,22.75,22.97,24.42,24.61,24.41,23.27,23.74,23.79,23.07,23.08,23.21,22.96,21.97,21.21,20.62,20.37,20.61,21.24,22.05,20.47,19.35,20.72,20.17,19.71,23.48,24.27,24.07,23.64,24.08,24.99,24.58,24.54,29.02,29.19,30.67,32.84,33.58,33.01,0
Other Expense / Income,-2.77,0.8,-0.79,-149.83,-80.31,0.21,0.3,-20.43,-29.37,-408.21,-252.06,-0.89,-0.37,-0.66,-0.16,-44.1,-0.7,-0.67,-0.82,-1.08,-0.8,-19.78,-20.18,-45.52,-1.32,-0.6,-0.89,-0.78,-0.79,-0.94,-1.42,-169.23,-31.39,-471.91,1.83,1.9,1.76,-34.85,-34.45,-
Pretax Income,41.55,36.69,39.69,185.3,121.49,37.61,38.69,62.34,38.18,72.51,303.82,42.49,36.46,40.34,35.99,89.3,40.91,40.25,40.32,40.63,39.89,43.77,45.1,96.61,44.93,17.91,36.84,30.88,32.83,31.9,31.09,218.46,84.19,499.77,32.29,48.22,44.77,93.79,50.57,225.07
Income Tax,0.47,0.4,0.35,0.68,0.43,0.41,0.5,0.54,0.32,0.49,0.4,0.41,0.47,0.03,0.51,0.22,0.39,0.38,0.33,0.33,0.17,0.23,0.31,0.38,0.47,0.39,0.62,0.5,0.35,0.46,0.48,0.6,0.59,0.89,0.74,0.75,1.15,0.85,0.75,-0.9
Net Income,40.04,35.27,38.28,178.5,115.6,36.08,37.04,60.59,41.73,446.3,290.9,40.89,34.86,39.19,34.38,87.99,39.4,38.67,38.87,39.2,38.61,42.4,43.6,95.01,43.28,16.48,34.96,29.19,31.35,30.18,29.48,212.9,80.75,497.32,29.8,45.71,41.92,91.1,47.96,222.33
Net Income Growth,-36.93%,-51.13%,-45.87%,37.31%,188.74%,2.29%,-3.24%,-66.05%,-63.90%,1137.01%,685.28%,-32.51%,-16.46%,-91.22%,-88.18%,115.17%,13.01%,-1.32%,13.04%,-55.45%,-1.99%,9.64%,12.17%,142.41%,12.10%,-61.14%,-19.82%,-69.28%,-27.58%,83.16%,-15.66%,629.28%,157.58%,1547.88%,1.09%,-78.53%,-48.09%,-81.68%,60.93%,386.40%
Shares Outstanding (Basic),88,88,88,89,89,89,89,89,89,90,90,90,90,90,91,95,95,95,95,95,97,99,99,99,99,99,99,99,100,101,103,105,105,108,108,108,109,109,109,109
Shares Outstanding (Diluted),89,89,89,90,90,90,90,90,91,90,90,91,91,91,92,97,96,95,95,95,97,99,99,101,99,99,99,100,100,101,103,105,106,110,109,109,109,109,109,110
Shares Change,1.77%,0.57%,0.72%,1.74%,1.85%,1.44%,0.20%,0.21%,0.05%,-0.43%,0.54%,0.47%,0.49%,1.31%,2.25%,6.85%,5.60%,4.72%,3.68%,-1.65%,1.04%,3.84%,3.82%,5.73%,2.41%,0.42%,0.39%,-1.41%,0.24%,1.37%,3.74%,5.97%,6.56%,8.91%,5.17%,2.91%,2.31%,-0.32%,0.18%,1.66%
EPS (Basic),0.46,0.40,0.43,2.01,1.30,0.40,0.42,0.68,0.47,4.98,3.24,0.46,0.39,0.43,0.38,0.93,0.41,0.41,0.41,0.41,0.40,0.43,0.44,0.96,0.44,0.17,0.35,0.29,0.31,0.30,0.29,2.04,0.77,4.60,0.28,0.42,0.39,0.84,0.44,2.05
EPS (Diluted),0.45,0.40,0.43,1.98,1.28,0.40,0.41,0.67,0.46,4.97,3.23,0.45,0.38,0.43,0.37,0.91,0.41,0.41,0.41,0.41,0.40,0.43,0.44,0.94,0.44,0.17,0.35,0.29,0.31,0.30,0.29,2.02,0.76,4.53,0.28,0.42,0.39,0.84,0.44,2.02
