,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-04-05,2015-07-05,2015-10-04,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01
Revenue,"1,956","1,872","1,578","1,962","2,010","1,938","1,579","1,961","1,909","1,829","1,638","2,003","1,970","1,880","1,663","2,033","1,940","1,972","1,752","2,080","1,988","2,016","1,767","2,134","2,068","2,037","1,707","2,220","2,185","2,296","1,989","2,360","2,326","2,666","2,373","2,728","2,652","2,988","2,490","3,030"
Revenue Growth (YoY),11.72%,2.43%,4.63%,5.81%,2.75%,3.53%,0.03%,-0.04%,-5.02%,-5.62%,3.73%,2.18%,3.20%,2.78%,1.55%,1.48%,-1.55%,4.91%,5.33%,2.29%,2.49%,2.26%,0.89%,2.64%,4.04%,1.03%,-3.39%,4.00%,5.66%,12.69%,16.52%,6.31%,6.45%,16.13%,19.26%,15.61%,14.02%,12.05%,4.96%,11.06%
Cost of Revenue,"1,099","1,000",860.88,"1,101","1,123","1,037",843.42,"1,069","1,055","1,011",890.27,"1,153","1,216",970.33,897.14,"1,090","1,102",997.9,958.2,"1,216","1,044","1,124",892.47,"1,191","1,156","1,171",914.78,"1,140","1,223","1,247","1,064","1,299","1,313","1,421","1,373","1,620","1,508","1,605","1,358","1,670"
Gross Profit,857.39,871.49,717.47,860.14,887.07,900.84,735.41,892.06,854.36,817.38,747.4,850.85,753.92,909.35,765.85,942.94,837.24,974.06,793.42,863.49,944.35,892.5,874.74,943.32,911.91,866.62,792.55,"1,080",962.07,"1,049",925.45,"1,061","1,013","1,245","1,000","1,109","1,145","1,382","1,132","1,360"
"Selling, General & Admin",545.41,464.96,438.94,485.1,518.44,514.01,455.55,500.31,499.45,471.73,462.53,474.49,482.55,459.39,443.37,477.45,505.28,485.32,449.55,453.92,486.04,453.57,453.79,481.36,517.2,475.38,408.95,468.61,537.98,494.67,467.63,486.14,552.92,524.22,543.47,551.88,616.45,581.59,571.8,624.3
Other Operating Expenses,5.3,2.93,1.25,16.37,25.08,2.67,272.36,88.74,11.83,6.13,22.11,2.33,-7.51,252.73,1.98,4.02,-2.26,8.22,28.15,3.31,37.15,0.06,10.88,1.14,108.51,8.44,0.23,0,18.98,1.24,1.14,0.37,0.78,0.27,0,0,1.72,0.81,-0.37,0
Operating Expenses,550.71,467.88,440.19,501.47,543.52,516.68,727.91,589.05,511.28,477.87,484.64,476.82,475.04,712.12,445.36,481.47,503.03,493.55,477.7,457.23,523.19,453.64,464.67,482.5,625.71,483.82,409.18,468.61,556.96,495.91,468.77,486.5,553.7,524.49,543.47,551.88,618.16,582.4,571.43,624.3
Operating Income,306.68,403.61,277.28,358.67,343.55,384.17,7.5,303.01,343.08,339.51,262.76,374.02,278.88,197.24,320.49,461.46,334.22,480.51,315.72,406.26,421.17,438.87,410.07,460.82,286.2,382.8,383.37,611.41,405.12,553.04,456.68,574.83,459.17,720.99,456.53,556.62,526.65,799.92,560.67,735.95
Interest Expense / Income,21.87,21.29,20.73,20.77,20.74,19.2,18.88,46.97,20.73,21.01,21.34,24.39,23.41,23.74,24.13,24.59,25.83,29.34,34.95,36.92,37.63,37.46,33.78,35.46,37.44,36.26,38.08,37.26,37.78,36.44,31.07,30.15,29.76,33.18,33.41,35.38,35.59,37.69,36.66,39.76
Other Expense / Income,-1.62,-,-0.18,-7.53,1.24,-9.84,4.76,9.41,25.81,-21.23,8.13,21.8,56.85,-21.66,14.48,36.78,48.42,2.46,17.23,14.19,34.37,5,13.56,17.87,31.67,9.18,10.36,11.62,103.88,3.49,7.19,23,90.7,10.41,19.66,48.16,127.94,2.98,84.48,42.78
