,2014-01-26,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Revenue,"1,144","1,103","1,103","1,225","1,251","1,151","1,153","1,305","1,401","1,305","1,428","2,004","2,173","1,937","2,230","2,636","2,911","3,207","3,123","3,181","2,205","2,220","2,579","3,014","3,105","3,080","3,866","4,726","5,003","5,661","6,507","7,103","7,643","8,288","6,704","5,931","6,051","7,192","13,507","18,120"
Revenue Growth (YoY),3.36%,15.53%,12.87%,16.23%,9.35%,4.35%,4.53%,6.53%,11.99%,13.38%,23.85%,53.56%,55.10%,48.43%,56.16%,31.54%,33.96%,65.57%,40.04%,20.68%,-24.25%,-30.78%,-17.42%,-5.25%,40.82%,38.74%,49.90%,56.80%,61.13%,83.80%,68.31%,50.30%,52.77%,46.41%,3.03%,-16.50%,-20.83%,-13.22%,101.48%,205.51%
Cost of Revenue,524.58,499,484,549,552,498,519,571,610,554,602,821,870,787,928,"1,067","1,110","1,139","1,148","1,260",998,924,"1,038","1,098","1,090","1,076","1,591","1,766","1,847","2,032","2,292","2,472","2,644","2,857","3,789","2,754","2,218","2,544","4,045","4,720"
Gross Profit,619.48,604,619,676,699,653,634,734,791,751,826,"1,183","1,303","1,150","1,302","1,569","1,801","2,068","1,975","1,921","1,207","1,296","1,541","1,916","2,015","2,004","2,275","2,960","3,156","3,629","4,215","4,631","4,999","5,431","2,915","3,177","3,833","4,648","9,462","13,400"
"Selling, General & Admin",115.98,119,119,123,119,138,149,152,161,159,157,171,176,185,198,212,221,231,237,258,266,264,266,277,287,293,627,515,503,520,526,557,563,592,592,631,625,633,622,689
Research & Development,336.81,334,337,340,349,339,320,329,344,346,350,373,394,411,416,462,507,542,581,605,647,674,704,712,738,735,997,"1,047","1,146","1,153","1,245","1,403","1,466","1,618","1,824","1,945","1,952","1,875","2,040","2,294"
Other Operating Expenses,0,0,0,0,0,0,89,8,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,353",0,0,0,0,0,0
Operating Expenses,452.78,453,456,463,468,477,558,489,539,506,509,544,570,596,614,674,728,773,818,863,913,938,970,989,"1,025","1,028","1,624","1,562","1,649","1,673","1,771","1,960","2,029","3,563","2,416","2,576","2,577","2,508","2,662","2,983"
Operating Income,166.7,151,163,213,231,176,76,245,252,245,317,639,733,554,688,895,"1,073","1,295","1,157","1,058",294,358,571,927,990,976,651,"1,398","1,507","1,956","2,444","2,671","2,970","1,868",499,601,"1,256","2,140","6,800","10,417"
Interest Expense / Income,7.49,11,12,11,11,12,12,12,12,12,12,16,19,16,15,15,15,15,14,15,14,13,13,13,13,25,54,53,53,53,60,62,61,68,65,65,64,66,65,63
Other Expense / Income,-9.43,-23,-4,-7,-8,-8,-8,-12,-14,-8,-12,2,-11,2,-11,-16,-21,-31,-37,-38,-44,-44,-48,-45,-39,-30,-12,-3,-16,-141,-10,-29,44,-5,-41,-77,-96,-135,-246,-168
Pretax Income,168.63,163,155,209,228,172,72,245,254,241,317,621,725,536,684,896,"1,079","1,311","1,180","1,081",324,389,606,959,"1,016",981,609,"1,348","1,470","2,044","2,394","2,638","2,865","1,805",475,613,"1,288","2,209","6,981","10,522"
Income Tax,21.71,26,27,36,34,38,46,-1,46,33,56,79,71,29,101,58,-40,67,79,-149,-242,-5,54,60,65,64,-13,12,13,132,20,174,-138,187,-181,-67,-126,166,793,"1,279"
Net Income,146.93,137,128,173,194,134,26,246,208,208,261,542,654,507,583,838,"1,119","1,244","1,101","1,230",566,394,552,899,951,917,622,"1,336","1,457","1,912","2,374","2,464","3,003","1,618",656,680,"1,414","2,043","6,188","9,243"
Net Income Growth,-15.55%,75.89%,32.71%,45.70%,32.04%,-2.19%,-79.69%,42.20%,7.22%,55.22%,903.85%,120.33%,214.42%,143.75%,123.37%,54.61%,71.10%,145.36%,88.85%,46.78%,-49.42%,-68.33%,-49.86%,-26.91%,68.02%,132.74%,12.68%,48.61%,53.21%,108.51%,281.67%,84.43%,106.11%,-15.38%,-72.37%,-72.40%,-52.91%,26.27%,843.29%,1259.26%
