,2014-01-26,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29,Current
Market Capitalization,"8,846","10,381","9,926","10,015","11,257","12,113","10,448","15,410","15,758","19,257","30,491","37,750","60,244","61,433","97,812","121,116","147,458","136,930","152,976","120,560","97,692","107,923","106,618","124,565","153,294","177,229","250,785","335,407","321,626","372,236","485,915","638,152","571,457","465,530","454,075","344,467","500,979","685,400","1,154,725","1,000,350","1,793,541"
Market Cap Growth,14.08%,25.67%,20.96%,13.57%,27.25%,16.68%,5.26%,53.88%,39.99%,58.98%,191.84%,144.97%,282.31%,219.01%,220.79%,220.84%,144.77%,122.89%,56.40%,-0.46%,-33.75%,-21.18%,-30.30%,3.32%,56.92%,64.22%,135.22%,169.26%,109.81%,110.03%,93.76%,90.26%,77.68%,25.06%,-6.55%,-46.02%,-12.33%,47.23%,154.30%,190.41%,-
Enterprise Value,"5,548","7,413","6,926","7,166","8,032","8,725","7,354","12,099","12,231","16,012","27,120","34,124","56,256","57,437","94,008","116,806","142,350","131,630","147,034","114,959","92,258","102,595","100,615","117,255","144,949","168,353","247,375","332,833","317,662","367,172","478,920","630,541","561,936","456,891","448,730","343,072","499,538","681,973","1,149,448","992,866","1,786,057"
PE Ratio,20.11,20.80,18.70,17.12,17.84,19.26,19.83,25.68,25.67,27.99,33.03,30.97,36.16,31.28,42.79,46.91,48.39,36.19,35.56,25.68,23.59,32.79,38.88,51.67,54.83,53.40,74.00,87.67,74.24,69.88,68.64,77.76,58.60,49.22,58.66,57.83,114.69,143.00,111.84,52.96,95.80
PS Ratio,2.14,2.43,2.25,2.19,2.40,2.56,2.19,3.17,3.15,3.73,5.61,6.15,8.72,8.15,11.72,13.49,15.18,12.47,12.88,9.71,8.34,10.06,10.47,12.43,14.04,15.05,19.20,22.70,19.29,19.33,22.19,26.29,21.23,15.76,15.27,12.06,18.57,26.49,35.33,22.29,39.97
PB Ratio,1.99,2.49,2.31,2.38,2.55,2.66,2.50,3.45,3.53,4.59,6.81,7.09,10.46,10.02,16.38,19.07,19.74,17.74,17.39,12.72,10.46,11.12,10.32,11.11,12.56,13.53,18.02,21.87,19.04,19.83,22.98,26.82,21.47,17.69,19.04,16.14,22.67,27.95,41.99,30.07,53.92
P/FCF Ratio,14.62,16.27,14.19,13.31,13.98,13.80,11.04,15.23,14.38,16.83,25.91,28.43,40.08,41.88,50.31,45.91,50.66,34.15,36.92,35.54,31.08,44.82,43.57,34.16,35.88,39.97,50.55,79.29,68.52,67.48,72.91,89.18,70.27,58.73,72.49,71.33,131.56,134.37,111.86,57.11,102.40
P/OCF Ratio,10.59,12.81,12.26,11.60,12.42,12.10,9.78,13.92,13.41,15.43,23.73,25.82,36.03,37.57,45.71,42.27,42.11,29.35,31.39,28.68,26.10,35.76,35.06,29.70,32.20,35.80,44.94,64.25,55.24,54.85,61.49,78.38,62.74,51.93,60.12,53.61,88.81,100.48,97.04,53.10,95.20
Debt / Equity Ratio,0.31,0.33,0.32,0.33,0.32,0.31,0.34,0.32,0.34,0.36,0.34,0.57,0.49,0.36,0.35,0.32,0.27,0.26,0.23,0.21,0.21,0.25,0.24,0.22,0.21,0.57,0.54,0.49,0.45,0.40,0.60,0.49,0.44,0.44,0.49,0.55,0.54,0.49,0.39,0.32,0.32
Quick Ratio,5.39,5.28,5.59,5.14,5.69,5.94,5.36,6.16,2.36,2.22,2.29,3.68,4.26,7.31,6.87,7.29,7.26,7.70,6.57,6.10,6.66,7.64,7.62,7.61,7.04,9.60,5.42,3.46,3.56,3.92,5.22,6.44,5.96,4.63,2.95,2.63,2.61,2.67,2.23,2.92,2.92
